"SSN","ollaTot","ollaPatl","ollaWedge","ollaMicc","ollaTlam","ollaXola","ollaMete","comalTot","comalPatl","comalTzac","comalMicc","comalTlam","comalXola","comalMete","comalOxto","comalPOxt","censerTot","censerPPat","censerPatl","censerTzac","censerMicc","censerTlam","censerXola","censerMete","censerOxto","censerXome","censerMaza","censerAzte","nubbinTot","nubbinPatl","nubbinApet","nubbinInset","nubbinFlush","nubbinAtoy","nubbinXola","nubbinMete","toTot","toRegular","toCoarse","smoTot","smoTlam","smoXola","smoMete","shrdStamped","shrdPlanoR","shrdStucco","shrdIncised","foreignTot","mayaLow","mayaHigh","huastec","tajin","gulfCoast","monteAlban","oaxaca","foreignOther","adornos","minatures","copas","matteWare","granTot","granPMic","granMicc","granTlam","granXola","granMete","burner3P","coverHandled"
755,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,13,11,2,6,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
756,16,0,1,2,1,12,0,2,0,0,0,0,1,1,0,0,12,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,57,52,5,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,2,3,0,0,9,10
757,16,0,1,0,9,6,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,30,28,2,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1
758,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,3,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
759,14,0,3,7,1,3,0,4,0,0,0,1,3,0,0,0,9,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,4,8,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
760,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,6,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0,0,0,0
761,14,0,0,0,1,7,6,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,19,17,2,30,0,30,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,3,0,0,0,0,7
762,7,0,1,1,2,3,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,8,7,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,3,1,0,0,1
763,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,4,13,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
764,14,0,1,1,4,7,1,0,0,0,0,0,0,0,0,0,13,0,0,0,1,3,8,1,0,0,0,0,1,0,0,1,0,0,0,0,28,27,1,17,0,17,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,1,0,0,3,0,2,1,0,0,4,3
765,9,0,4,1,1,3,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,23,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0
766,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
767,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,4
768,5,0,2,1,1,1,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,1,9,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0
769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,7,0,1,1,5,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,4,0
771,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0
772,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,4,6,0,0,0,0,0,2,0,0,1,1,0,0,0,65,65,0,8,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,7
773,3,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,9,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,34,3,7,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,1,1
774,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,11,11,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,2,0,0,0,2
775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,1,3,0,0,0,0,0,2,0,0,2,0,0,0,0,30,29,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,1,1,0,0,4,0
776,8,0,1,2,2,3,0,1,0,0,1,0,0,0,0,0,27,0,0,0,2,9,16,0,0,0,0,0,2,0,0,2,0,0,0,0,46,44,2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,3,1,1,0,6,2
777,12,0,4,0,2,6,0,1,0,0,0,0,1,0,0,0,19,0,0,0,2,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,10,0,10,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4,0,1,2,1,0,3,0
778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,3,0,0,1,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,10,10,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,2,0
781,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0
782,8,0,1,1,2,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,15,11,4,7,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,1,0
783,6,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,2,12,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
784,2,0,1,0,0,1,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
785,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,26,0,4,2,8,11,1,1,0,0,0,0,1,0,0,0,31,0,0,0,2,9,17,3,0,0,0,0,0,0,0,0,0,0,0,0,44,38,6,30,0,30,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,2,0,0,4,2
787,9,0,3,1,2,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,4,14,0,0,0,0,0,1,0,0,0,1,0,0,0,15,13,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,2,0,0,1,0
788,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
789,6,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,2,6,0,0,0,0,0,1,0,0,1,0,0,0,0,12,10,2,21,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,2,0,0,3,0
790,6,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,7,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4,0,2,2,0,0,1,0
791,38,0,0,5,14,10,0,6,0,0,0,0,6,0,0,0,63,0,0,0,6,18,34,5,0,0,0,0,6,0,0,5,1,0,0,0,64,58,6,78,0,78,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,14,2,3,8,1,0,17,8
792,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,3,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
793,6,0,2,0,1,3,0,2,0,0,0,1,1,0,0,0,5,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,5,0,5,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,3
794,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
795,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,25,25,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
796,5,0,1,1,2,1,0,1,0,0,0,0,1,0,0,0,10,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,3,10,0,10,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,5,0,3,2,0,0,1,1
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,15,13,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1
799,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
802,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
803,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
805,4,0,1,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,1,0
806,9,0,1,0,1,5,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
807,8,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,3,16,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5,6
808,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,5,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,20,20,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
810,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,12,10,2,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,2
813,58,0,12,7,24,9,6,16,0,0,1,5,8,2,0,0,21,0,0,0,5,10,6,0,0,0,0,0,7,0,0,3,4,0,0,0,62,60,2,51,0,51,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,23,0,14,9,0,0,11,5
814,13,0,3,0,7,2,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,49,47,2,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,2,2
815,12,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,52,52,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,2,0,0,1,1
816,23,0,0,1,10,12,0,2,0,0,0,0,2,0,0,0,16,0,0,0,0,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,85,76,9,23,0,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,5,0
817,120,0,13,20,62,25,0,28,0,0,5,13,10,0,0,0,29,0,0,0,10,13,5,1,0,0,0,0,11,0,0,5,6,0,0,0,59,56,3,76,0,76,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,39,5,21,11,2,0,3,3
818,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,25,0,9,2,6,6,2,3,0,0,1,0,2,0,0,0,13,0,0,0,2,4,6,1,0,0,0,0,3,0,0,1,2,0,0,0,20,19,1,28,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15,0,9,5,1,0,5,1
820,6,0,2,0,2,1,1,3,0,0,0,1,2,0,0,0,6,0,0,0,1,3,2,0,0,0,0,0,2,0,0,1,1,0,0,0,43,42,1,11,0,11,0,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,11,1,4,6,0,0,0,3
821,7,0,1,0,1,4,1,3,0,0,0,3,0,0,0,0,7,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,19,18,1,7,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,1,7
822,12,0,5,0,2,5,0,1,0,0,0,0,1,0,0,0,13,0,0,0,1,8,3,1,0,0,0,0,1,0,0,1,0,0,0,0,25,25,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,3,1,0,0,0,1
823,9,0,3,0,5,1,0,3,0,0,0,1,2,0,0,0,8,0,0,0,0,2,4,2,0,0,0,0,1,0,0,0,1,0,0,0,7,7,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,8,1,0,0,0,1
824,5,0,1,3,0,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,8,8,0,7,0,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0
825,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,4,0,0,0,0,0,2,0,0,1,1,0,0,0,18,15,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1,7,0,0,0,2
826,26,0,1,2,7,14,2,4,0,0,0,0,4,0,0,0,45,0,0,0,0,10,30,5,0,0,0,0,1,0,0,1,0,0,0,0,54,49,5,61,0,61,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,3,1,1,0,7,4
827,36,0,3,1,10,19,3,1,0,0,0,0,1,0,0,0,107,0,0,0,2,29,59,17,0,0,0,0,0,0,0,0,0,0,0,0,103,96,7,67,2,65,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,23,1,8,12,2,0,14,4
828,10,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
829,12,0,0,0,2,7,2,1,0,0,0,0,1,0,0,0,41,0,0,0,0,10,26,5,0,0,0,0,0,0,0,0,0,0,0,0,33,29,4,59,0,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,3,3,0,0,4,6
830,38,0,0,1,17,15,5,5,0,0,0,0,5,0,0,0,81,0,0,0,1,16,26,12,-1,-1,-1,-1,0,0,0,0,0,0,0,0,191,190,1,31,0,31,0,0,1,1,16,4,0,0,0,0,0,0,0,4,6,1,11,0,13,0,5,4,4,0,11,47
831,7,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,43,0,0,0,1,13,16,1,-1,-1,-1,-1,4,0,0,3,1,0,0,0,42,42,0,7,0,7,0,0,0,4,4,1,0,0,0,0,0,0,0,1,4,1,2,0,5,2,0,3,-1,-1,5,25
832,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,1,2,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0
833,79,0,7,4,19,41,8,12,0,0,0,4,8,0,0,0,113,0,0,0,13,6,72,15,-1,-1,-1,-1,5,0,0,3,2,0,0,0,254,244,10,174,1,172,1,0,1,3,16,3,0,0,0,0,0,0,0,3,2,3,5,1,50,2,25,19,4,0,32,67
834,8,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,4,0,0,0,0,0,2,0,0,0,2,0,0,0,12,11,1,14,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,1
835,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,3,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
837,14,0,4,1,4,3,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,6,1,0,0,0,0,3,0,0,3,0,0,0,0,47,43,4,16,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,3,0,0,0,3,6
838,48,0,6,6,11,20,5,7,0,0,0,2,4,1,0,0,19,0,0,0,6,6,7,0,0,0,0,0,8,0,0,6,2,0,0,0,74,68,6,68,0,68,0,0,0,0,5,2,0,0,0,0,0,0,0,2,2,0,0,0,18,2,11,4,1,0,13,5
839,46,0,2,5,24,12,3,6,0,0,0,0,6,0,0,0,34,0,0,0,8,6,18,2,0,0,0,0,4,0,0,3,1,0,0,0,86,81,5,61,0,61,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,7,4,4,0,13,25
840,13,0,3,3,6,1,0,5,0,0,1,3,1,0,0,0,31,0,0,0,7,18,2,1,0,0,0,0,5,0,0,2,3,0,0,0,31,29,2,9,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,15,0,7,7,1,0,5,0
841,9,0,3,2,0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,7,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0
842,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,12,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0
843,50,0,12,9,16,10,3,6,0,0,0,4,2,0,0,0,10,0,0,0,0,3,4,3,0,0,0,0,7,0,0,5,2,0,0,0,39,32,7,48,0,48,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,16,1,11,4,0,0,3,1
844,39,0,9,4,5,21,0,6,0,0,0,4,2,0,0,0,26,0,0,0,4,8,8,2,-1,-1,-1,-1,9,0,0,6,3,0,0,0,38,32,6,31,0,31,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,2,1,0,28,2,10,14,1,0,5,0
845,5,0,3,0,0,2,0,5,0,0,1,2,2,0,0,0,7,0,0,0,0,3,2,2,0,0,0,0,2,0,0,2,0,0,0,0,10,7,3,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,3,0
846,14,0,6,1,6,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,6,0,0,0,0,0,4,0,0,0,4,0,0,0,20,18,2,22,0,22,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,2,0,4,0,3,1,0,0,0,5
847,9,0,4,1,1,3,0,4,0,0,0,2,2,0,0,0,6,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,13,12,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,1,0,0,1,0
848,27,0,4,0,6,17,0,2,0,0,1,0,1,0,0,0,6,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,29,28,1,3,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,8,1,5,1,1,0,2,1
849,37,0,7,2,8,19,1,3,0,0,0,1,2,0,0,0,24,0,0,0,4,6,12,2,0,0,0,0,4,0,0,1,3,0,0,0,62,61,1,52,0,52,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,1,1,0,28,5,12,9,2,0,7,1
850,30,0,2,1,6,20,1,2,0,0,0,0,2,0,0,0,25,0,0,0,7,8,7,3,0,0,0,0,2,0,0,1,1,0,0,0,50,42,8,47,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,3,0,0,2,0
851,13,0,6,2,4,0,1,2,0,0,0,0,2,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,2,0,0,0,8,8,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,1,0,0,0
852,19,0,2,4,8,5,0,1,0,0,1,0,0,0,0,0,11,0,0,0,2,9,0,0,0,0,0,0,3,0,0,2,1,0,0,0,33,28,5,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,7,0,0,2,0
