"SSN","milpa","barley","beans","alfalfaCut","alfalfaUncut","nopales","magueys","fallow","uncultivate","cropWater","plowing","pitCultivate","pitLoot","pitMisc","archaeoExcRest","quarrying","stoneClearing","landLeveling","terracing","ditching","roadOrRail","recentWall","stoneRows","recentBuild","dam","jaguey","erosion","silting","siteAlteration"
1555,0,0,0,0,0,0,3,3,0,1,3,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3
1556,0,0,0,0,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,0,0,0,0,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
1558,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1
1559,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
1562,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1563,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,-1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1565,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
1567,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1568,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2
1570,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1571,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,1,0,1
1572,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1573,3,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1
1574,3,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,1,0,1
1575,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,1,0,0
1576,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1577,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0
1578,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1579,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,-1
1581,0,0,0,0,0,0,3,3,0,1,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,2
1582,0,0,0,0,0,0,0,-1,-1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1583,0,0,0,0,0,0,3,3,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2
1584,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,2
1585,0,0,0,0,0,0,3,3,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
1586,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
1587,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1588,3,0,3,0,0,0,0,0,0,1,3,0,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3
1589,3,0,3,0,0,0,0,0,0,1,3,0,3,0,0,0,0,3,0,0,3,0,3,3,0,0,1,0,2
1590,0,0,0,0,0,0,3,3,0,1,3,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,1,0,2
1591,3,0,0,0,0,0,0,3,0,1,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2
1592,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
1593,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3
1594,3,0,0,0,0,3,0,0,0,1,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
1595,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
1596,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,2
1597,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1599,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1601,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1602,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,1,0,4
1603,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0
1604,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,2
1605,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,3
1606,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,1
1607,0,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,3
1608,0,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,3
1609,0,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,2,0,0,0,0,0,3
1610,0,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,3
1611,0,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,3
1612,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,3
1613,3,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
1614,4,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
1615,3,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3
1616,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3
1617,3,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2
1618,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
1619,0,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3
1620,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2
1621,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2
1622,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2
1623,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
1624,3,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
1625,3,0,0,0,3,0,0,0,0,-1,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
1626,3,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
1627,3,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3
1628,3,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2
1629,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3
1630,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,3,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1632,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1
1633,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1634,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1635,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1636,3,-1,-1,-1,-1,-1,3,-1,-1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1637,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1638,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1639,0,0,0,0,3,0,0,0,0,2,3,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3
1640,0,0,3,3,0,0,0,0,0,2,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
1641,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3
1642,0,0,0,0,0,0,0,3,0,1,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2
1643,3,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3
1644,3,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,0,2
1645,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,3
1646,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
1647,0,0,3,0,0,0,0,0,0,1,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
1648,0,0,0,3,0,0,0,0,0,2,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4
1649,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1650,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,3
1651,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3
1652,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
1653,0,0,0,0,0,0,0,3,0,1,1,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3
1654,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1655,3,0,3,0,0,0,0,0,0,1,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
1656,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1657,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2
1658,0,0,3,0,2,0,2,0,0,1,3,0,2,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3
1659,0,0,3,3,0,0,3,0,0,2,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2
1660,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3
1662,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3
1663,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
1664,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1665,3,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3
1666,3,0,0,0,0,0,0,0,3,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1667,3,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
1668,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
1669,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1670,4,0,0,0,0,0,0,0,0,1,3,0,3,0,0,3,3,0,0,0,2,0,0,0,0,0,1,0,2
1671,3,0,0,0,0,0,0,0,0,1,3,0,0,3,3,0,3,0,0,0,3,0,0,0,0,0,1,0,2
1672,3,0,0,0,0,0,0,0,0,1,3,0,1,3,0,0,3,0,0,0,0,0,1,0,0,0,1,1,2
1673,4,0,0,0,0,0,0,0,0,1,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1674,4,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,2
1675,0,0,0,0,0,0,0,0,3,1,3,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3
1676,0,0,0,0,2,0,0,0,3,1,3,0,4,0,0,0,2,2,0,0,1,0,2,0,0,0,1,0,2
1677,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,3
1678,0,0,0,0,0,0,0,3,3,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3
1679,3,0,0,0,0,0,0,3,3,1,3,0,1,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,2
1680,0,0,0,0,0,0,0,3,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2
1681,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
1682,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
1683,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1684,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1685,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,3
1686,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,4,4,2,1,0,0,1,0,0,0,1,0,3
1687,0,0,0,2,2,0,0,0,0,2,3,0,0,0,0,0,4,4,2,1,0,0,2,0,0,0,1,0,3
1688,0,3,0,3,0,0,0,0,0,2,3,0,0,0,0,0,4,3,3,0,0,0,0,3,0,0,1,0,3
1689,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,3
1690,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,0,0,0,0,0,4,3,2,-1,3,0,0,4,0,0,1,0,4
1691,0,0,0,3,0,0,0,0,3,2,3,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,1,0,3
1692,0,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,0,0,1,3,0,0,1,0,3
1693,0,0,0,0,3,0,0,0,3,2,3,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,1,0,3
1694,0,0,0,0,0,0,0,0,3,2,3,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,1,0,3
1695,0,0,0,0,3,0,0,0,3,2,3,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,1,0,3
1696,0,0,0,3,3,0,0,0,3,2,3,0,3,0,0,0,3,3,3,0,0,0,0,0,0,0,1,0,3
1697,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0
1698,0,0,0,0,0,0,3,0,3,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3
1699,0,0,0,0,0,0,3,0,3,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3
1700,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,1,0,1
1701,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,1,0
1702,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0
1703,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
1704,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
1705,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1706,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1707,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,1,0,2
1708,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
1709,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1710,3,0,0,0,0,0,3,0,0,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1
1711,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
1712,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,1,0,2
1713,0,0,0,0,0,0,0,3,0,1,5,3,0,3,0,0,3,3,0,0,0,0,0,0,0,0,1,0,2
1714,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1715,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1716,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1717,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1718,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1719,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1720,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1721,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3
1722,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
1723,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1724,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1725,0,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,4
1726,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1727,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1728,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1729,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1734,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1735,3,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1737,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1738,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1742,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1744,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1745,3,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1747,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1748,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1750,0,0,3,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,3,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1756,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1762,0,0,0,0,0,0,0,0,4,-1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1763,0,0,0,0,0,0,0,0,4,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1764,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
1765,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,3,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1767,3,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,3,0,0,0,0,0,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,3,0,0,0,0,3,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1770,3,0,0,0,0,0,3,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1771,3,0,0,0,0,0,3,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1772,3,0,0,0,0,0,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1773,3,0,0,0,0,0,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1774,0,0,0,0,0,0,3,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,3,0,0,0,0,0,3,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
