"SSN","midden","burials","height","slope","areaSite","areaStruct","lastBuildPhase","ceramicAbundance","intrusiveSherd"
3216,0,0,7,1,166,1176,4,6,1
3217,0,0,8,1,184,1496,4,6,1
3218,0,0,18,1,324,2370,4,3,1
3219,0,0,0,1,180,1100,4,6,1
3220,0,0,8,1,82,440,4,1,2
3221,0,0,9,1,280,2100,4,5,1
3222,0,0,9,1,231,1571,4,1,2
3223,0,0,10,1,310,2016,4,5,1
3224,0,0,-1,1,326,1860,4,5,1
3225,0,0,0,1,133,908,4,5,1
3226,0,0,10,1,265,1914,4,5,1
3227,0,0,0,1,550,0,4,5,1
3228,0,0,-1,1,180,1344,5,6,1
3229,0,0,0,1,120,816,4,4,1
3230,0,0,0,1,149,-1,4,4,1
3231,0,0,-1,1,252,1380,4,6,1
3232,0,-1,0,1,185,1096,0,-1,-1
3233,0,-1,0,1,100,-1,0,-1,-1
3234,0,0,-1,1,66,252,4,3,1
3235,0,0,-1,1,735,5432,4,3,1
3236,0,0,18,1,378,2770,4,5,1
3237,0,0,6,1,141,484,4,3,1
3238,0,0,8,1,186,-1,4,4,1
3239,0,0,10,1,48,78,0,3,1
3240,0,0,17,1,60,484,4,3,1
3241,0,0,-1,1,180,2156,5,5,1
3242,0,0,0,1,200,1692,4,6,1
3243,0,0,4,1,250,1968,4,5,1
3244,0,0,0,1,63,666,0,3,1
3245,0,0,7,1,210,2416,4,6,1
3246,0,0,0,1,59,544,4,1,1
3247,0,0,0,1,68,-1,0,3,1
3248,0,0,0,1,251,1344,4,1,1
3249,0,0,-1,1,288,3344,5,5,1
3250,0,0,8,1,138,924,4,3,1
3251,0,0,8,1,149,966,4,5,1
3252,0,0,6,1,216,1802,4,5,1
3253,0,0,8,1,408,1764,4,5,1
3254,0,0,-1,1,36,144,4,3,2
3255,0,0,0,1,120,-1,0,1,1
3256,0,0,9,1,227,1656,4,5,1
3257,0,0,14,1,504,5104,4,5,1
3258,0,0,0,1,75,-1,0,1,1
3259,0,0,17,1,48,624,3,4,1
3260,0,0,11,1,202,1440,4,5,1
3261,0,0,9,1,220,1444,4,1,1
3262,0,0,17,1,138,900,0,2,1
3263,0,0,-1,1,119,1024,0,2,1
3264,0,0,3,1,132,691,4,5,1
3265,0,0,0,1,126,-1,4,1,1
3266,0,0,-1,1,490,3136,0,1,1
3267,0,0,0,1,317,-1,0,1,2
3268,0,0,0,0,106,-1,4,5,-1
3269,0,0,17,0,426,4640,4,6,-1
3270,0,0,10,0,205,2050,4,7,1
3271,0,0,9,0,452,3844,4,7,1
3272,0,0,10,0,64,276,4,5,1
3273,0,0,20,0,168,2067,4,5,1
3274,0,0,5,1,129,-1,4,5,1
3275,0,0,20,0,26,-1,0,3,1
3276,0,0,0,0,94,682,0,3,1
3277,0,0,5,0,200,1572,0,7,1
3278,0,0,5,0,80,480,0,7,1
3279,0,0,4,0,31,160,0,5,1
3280,0,0,9,0,48,220,4,-1,1
3281,0,0,0,0,104,-1,0,5,1
3282,0,0,0,1,136,-1,0,-1,-1
3283,0,0,9,0,270,2028,4,5,1
3284,0,0,5,1,143,1408,0,5,1
3285,0,0,0,0,65,-1,0,3,1
3286,0,0,0,0,354,-1,4,4,1
3287,0,0,0,0,45,-1,5,5,1
3288,0,0,0,0,340,-1,4,7,1
3289,0,0,0,0,129,-1,0,1,1
3290,0,0,8,0,1862,2048,4,6,1
3291,0,0,8,0,500,2048,4,5,1
3292,0,0,0,1,270,1716,0,3,1
3293,0,0,0,0,286,-1,0,2,1
3294,0,0,0,1,400,992,4,6,1
3295,0,2,5,1,440,2128,4,7,1
3296,0,0,0,1,202,756,4,4,1
3297,0,0,0,1,94,-1,0,3,1
3298,0,0,0,1,42,-1,0,3,1
3299,0,0,0,1,377,-1,0,2,-1
3300,0,0,5,1,375,-1,0,5,1
3301,0,0,0,1,75,-1,0,1,1
3302,0,0,5,1,400,2890,4,5,1
3303,0,-1,5,1,396,3480,4,5,1
3304,0,0,0,1,200,-1,0,3,1
3305,0,-1,0,1,108,476,5,5,1
3306,0,0,5,1,168,1248,4,5,-1
3307,0,0,15,1,165,1200,4,5,1
3308,0,0,0,1,112,0,5,7,-1
3309,0,0,15,1,176,1152,5,5,1
3310,0,0,0,1,48,-1,0,3,1
3311,0,0,0,1,166,-1,0,5,1
3312,0,0,5,0,190,1295,5,5,1
3313,0,0,0,1,200,-1,0,3,1
3314,0,0,0,1,162,-1,0,3,1
3315,0,0,0,1,38,-1,0,3,1
3316,0,0,0,1,26,0,0,3,1
3317,0,0,0,1,95,-1,0,3,0
3318,0,0,12,1,430,1995,0,9,1
3319,0,0,17,1,450,2814,4,5,1
3320,0,0,17,1,240,1716,5,5,1
3321,0,0,12,1,153,897,0,3,1
3322,0,0,10,1,90,416,0,3,1
3323,0,0,5,0,180,1334,5,7,1
3324,0,0,0,1,72,-1,0,3,1
3325,0,0,10,1,300,2208,5,7,1
3326,0,0,0,1,208,1230,5,5,1
3327,0,0,9,1,160,1364,0,1,1
3328,0,-1,5,0,173,601,4,3,1
3329,0,8,0,1,150,0,5,7,1
3330,0,0,0,1,322,1896,3,3,-1
3331,0,0,0,1,72,-1,0,1,1
3332,0,0,0,1,594,-1,0,2,1
3333,0,0,0,1,410,-1,0,1,1
3334,0,0,0,1,189,-1,0,1,1
3335,0,0,10,1,760,1225,4,5,1
3336,0,0,0,1,444,1789,0,3,1
3337,0,0,6,1,168,1672,5,5,1
3338,0,0,9,1,246,-1,5,6,1
3339,0,0,-1,1,273,-1,4,6,2
3340,0,0,9,1,525,3100,4,5,1
3341,0,0,10,1,684,3306,0,3,1
3342,0,0,5,1,402,2700,0,4,1
3343,0,0,13,1,560,2728,4,5,1
3344,0,0,5,1,732,4290,3,5,1
3345,0,0,0,1,330,684,0,4,1
3346,0,0,7,1,230,992,5,6,1
3347,0,0,0,1,416,0,0,3,1
3348,0,0,17,1,1489,9999,4,6,1
3349,0,0,24,1,1570,9999,0,4,1
3350,0,0,0,1,666,-1,0,1,1
3351,0,0,0,1,1000,-1,0,1,1
3352,0,0,0,1,631,-1,0,1,2
3353,0,0,0,1,1683,-1,0,1,2
3354,0,0,0,0,1050,0,5,5,1
3355,0,0,0,0,648,0,3,3,1
3356,0,0,0,0,705,-1,0,1,1
3357,0,0,0,0,600,-1,0,4,1
3358,0,0,0,0,420,-1,0,3,1
3359,0,0,0,0,740,299,3,5,1
3360,0,0,0,0,1436,0,4,3,1
3361,0,0,0,0,474,374,4,4,1
3362,0,0,0,0,285,0,5,3,1
3363,0,0,12,0,72,0,0,3,1
3364,0,0,3,0,244,929,5,5,1
3365,0,0,4,0,440,624,4,5,1
3366,0,0,0,0,200,266,0,3,1
3367,0,0,3,0,323,1892,0,3,1
3368,0,0,0,0,265,1224,0,3,1
3369,0,0,2,0,624,3192,4,7,1
3370,0,0,0,0,200,1013,0,3,1
3371,0,0,0,0,375,0,3,3,1
3372,0,0,2,0,370,0,0,1,1
3373,0,0,0,0,136,0,0,1,1
3374,0,0,0,0,152,0,0,3,1
3375,0,0,12,0,132,1014,5,7,1
3376,0,0,4,0,562,930,4,5,1
3377,0,0,0,0,409,0,4,3,1
3378,0,0,7,0,792,3328,4,5,1
3379,0,0,0,0,540,924,0,3,1
3380,0,0,0,0,151,0,0,3,1
3381,0,0,8,0,725,2832,4,6,1
3382,0,0,0,0,187,880,4,6,1
3383,0,0,12,0,836,4446,4,7,-1
3384,0,0,30,1,15,182,0,-1,1
3385,0,0,-1,1,385,966,4,7,1
3386,0,0,0,1,619,0,0,1,1
3387,0,0,0,1,184,-1,0,1,1
3388,0,0,0,1,135,-1,0,3,1
3389,0,0,0,1,130,0,0,5,1
3390,0,0,11,1,189,1444,5,4,1
3391,0,0,-1,1,180,1636,0,5,1
3392,0,0,-1,1,500,2508,4,4,1
3393,0,0,17,1,720,5020,5,5,1
3394,0,0,-1,1,300,1892,4,5,1
3395,0,0,0,1,336,2295,0,3,1
3396,0,0,14,1,336,2601,4,6,1
3397,0,0,0,1,238,608,4,5,1
3398,0,0,0,1,97,600,0,4,1
3399,0,0,16,1,396,3080,4,5,1
3400,0,0,0,1,315,780,4,5,1
3401,0,0,0,1,400,2993,4,5,1
3402,0,0,0,1,355,748,0,4,1
3403,0,0,0,1,596,2166,0,5,1
3404,0,0,-1,1,448,1444,4,4,1
3405,0,0,0,1,216,728,0,1,1
3406,0,0,0,1,129,676,0,1,1
3407,0,0,7,1,290,2160,0,3,1
3408,0,0,0,1,600,2184,0,3,1
3409,0,0,0,1,85,1023,4,8,1
3410,0,0,0,1,141,736,4,8,1
3411,0,0,27,1,480,4672,0,8,1
3412,0,0,0,1,364,-1,0,7,1
3413,0,0,7,1,206,676,0,3,1
3414,0,0,0,1,282,1551,0,5,1
3415,0,0,15,1,330,3068,0,1,1
3416,0,0,0,1,246,2717,4,3,1
3417,0,0,0,1,91,-1,0,1,1
3418,0,0,0,1,230,1435,4,6,1
3419,0,0,0,1,336,1944,0,5,1
3420,0,0,0,1,192,984,0,3,1
3421,0,8,15,1,607,569,0,2,1
3422,0,0,0,1,168,-1,0,3,1
3423,0,0,0,1,225,-1,0,3,1
3424,0,0,0,1,170,-1,0,1,1
3425,0,0,0,1,324,-1,0,1,1
3426,0,0,0,1,1320,7808,5,5,1
3427,0,0,20,1,755,4992,5,-1,1
3428,0,0,0,1,229,0,5,2,1
3429,0,0,14,1,384,2700,6,7,1
3430,0,0,10,1,180,1012,6,9,1
3431,0,0,20,1,371,2815,6,9,1
3432,0,0,37,1,260,2356,6,9,1
3433,0,0,0,1,459,2016,6,9,1
3434,0,0,-1,1,229,1904,4,8,1
3435,0,0,0,1,190,1700,4,6,1
3436,0,0,0,1,448,2700,6,7,1
3437,0,0,0,1,272,2088,4,5,1
3438,0,0,14,1,403,2608,6,5,1
3439,0,0,0,1,66,-1,0,8,1
3440,0,0,17,1,104,480,6,6,1
3441,0,0,0,1,62,-1,0,8,1
3442,0,0,0,1,108,-1,0,7,1
3443,0,0,10,1,194,1848,4,7,1
3444,0,0,0,1,144,0,3,5,1
3445,0,0,40,1,230,1482,5,7,2
3446,0,0,5,1,240,0,0,4,1
3447,0,0,0,1,396,4472,4,6,1
3448,0,0,0,1,183,1520,0,4,1
3449,0,0,10,1,122,1368,0,3,1
3450,0,0,40,1,28,280,5,6,1
3451,0,0,-1,-1,531,1438,5,4,1
3452,0,0,10,1,414,2100,6,5,1
3453,0,0,10,1,122,740,4,5,1
3454,0,0,-1,-1,528,1836,4,3,1
3455,0,0,5,1,192,1133,4,8,1
3456,0,0,25,1,370,2364,0,1,1
3457,0,0,0,1,280,-1,0,-1,1
3458,0,0,10,1,569,3203,4,6,1
3459,0,0,2,1,229,-1,0,3,1
3460,0,0,2,1,79,-1,0,1,1
3461,0,8,30,1,1835,9984,5,3,1
3462,0,-1,0,1,324,-1,0,1,1
3463,0,0,0,1,292,0,4,6,1
3464,0,-1,10,1,260,2156,0,3,1
3465,0,0,0,1,220,0,4,4,1
3466,0,0,10,1,523,3136,6,4,1
3467,0,0,2,1,136,-1,0,1,1
3468,0,-1,10,1,359,2738,6,7,1
3469,0,0,20,1,313,2242,6,6,1
3470,0,-1,2,1,700,6076,4,5,0
3471,0,0,0,0,39,-1,0,3,1
3472,0,0,-1,1,1098,9999,0,7,1
3473,0,0,-1,1,264,-1,4,7,1
3474,0,0,-1,1,1243,4352,4,7,1
3475,0,0,-1,1,410,5070,4,-1,1
3476,0,0,-1,1,192,1024,4,-1,1
3477,0,0,-1,1,332,1600,5,-1,1
3478,0,0,-1,1,378,0,4,5,1
3479,0,0,8,1,260,1440,5,1,1
3480,0,0,5,1,145,1242,0,3,1
3481,0,0,10,1,440,2442,4,7,1
3482,0,0,5,1,294,1876,4,5,1
3483,0,0,20,1,432,2850,5,5,1
3484,0,0,10,1,114,390,0,2,1
3485,0,0,15,1,490,3240,4,7,1
3486,0,0,20,1,440,3024,4,7,1
3487,0,0,15,1,331,2448,0,3,1
3488,0,8,10,1,810,4738,5,7,1
3489,0,0,10,1,2100,7020,4,7,1
3490,0,0,3,1,110,348,0,7,1
3491,0,0,15,1,630,3360,5,9,1
3492,0,0,5,1,234,1758,0,3,1
3493,0,0,20,1,351,2585,5,5,1
3494,0,0,18,1,242,1440,0,7,1
3495,0,8,15,1,248,1900,5,5,1
3496,0,0,5,1,286,2552,0,5,1
3497,0,0,15,1,290,1764,4,7,1
3498,0,0,15,1,532,3120,4,7,1
3499,0,-1,0,1,42,336,0,-1,-1
3500,0,0,17,1,592,2710,4,7,1
3501,0,-1,0,1,-1,0,0,3,-1
3502,0,0,13,1,134,506,5,4,1
3503,0,0,15,1,216,1116,4,4,1
3504,0,0,5,1,69,1054,5,6,1
3505,0,0,0,1,123,504,4,6,1
3506,0,0,0,1,302,2448,4,6,1
3507,0,0,0,1,72,-1,0,3,1
3508,0,0,0,1,290,0,4,5,1
3509,0,0,0,1,339,3316,4,6,1
3510,0,0,0,1,66,-1,0,3,1
3511,0,0,0,1,189,1024,4,6,1
3512,0,0,0,1,190,840,4,6,1
3513,0,0,0,1,86,0,0,3,1
3514,0,0,0,1,141,360,0,6,1
3515,0,0,0,1,90,504,0,5,1
3516,0,0,0,1,167,694,5,5,1
3517,0,0,0,1,88,444,4,3,1
3518,0,0,0,1,120,704,4,6,1
3519,0,0,17,1,192,1440,0,4,1
3520,0,0,0,1,64,240,0,3,1
3521,0,0,-1,1,435,2698,4,4,1
3522,0,0,0,1,226,576,4,7,1
3523,0,0,0,1,1080,7770,4,7,1
3524,0,0,0,1,135,288,0,4,1
3525,0,0,5,1,102,462,4,0,1
3526,0,0,0,1,84,-1,0,3,1
3527,0,0,0,1,49,-1,0,1,1
3528,0,0,0,1,32,-1,0,3,1
3529,0,0,0,1,56,-1,0,5,1
3530,0,0,33,0,1050,7192,4,9,1
3531,0,0,3,1,270,726,4,5,1
3532,0,0,0,0,180,-1,0,5,1
3533,0,0,23,0,1042,5200,5,5,1
3534,0,0,0,0,540,0,4,4,1
3535,0,0,-1,0,1934,6882,5,4,1
3536,0,0,15,0,625,4080,4,7,1
3537,0,0,2,0,396,2499,4,5,1
3538,0,0,5,1,168,1085,5,5,1
3539,0,0,9,0,251,1905,6,3,1
3540,0,0,9,1,224,1961,0,3,1
3541,0,0,18,0,456,3608,4,5,1
3542,0,0,15,1,240,1127,0,5,1
3543,0,0,0,1,144,-1,0,1,1
3544,0,0,7,1,278,1290,4,7,1
3545,0,0,8,1,106,728,0,3,1
3546,0,0,8,1,120,967,0,3,1
3547,0,0,9,1,426,2224,0,1,1
3548,0,2,5,1,376,1739,0,5,1
3549,0,0,3,1,122,540,0,3,1
3550,0,8,5,1,200,1750,5,5,1
3551,0,0,3,1,288,1185,5,5,1
3552,0,0,17,1,532,2756,5,5,1
3553,0,0,5,1,128,774,0,5,1
3554,0,0,2,1,136,484,5,5,1
3555,0,0,0,1,94,-1,0,5,1
3556,0,0,17,1,280,1561,0,3,1
3557,0,0,7,1,274,2501,4,7,1
3558,0,0,32,1,469,3474,4,3,1
3559,0,0,5,1,311,1602,0,3,1
3560,0,0,9,1,261,3273,4,7,1
3561,0,0,23,1,448,3844,5,7,1
3562,0,0,23,0,664,4251,4,7,1
3563,0,0,15,1,240,1872,4,5,1
3564,0,-1,15,1,347,2058,5,7,1
3565,0,0,9,1,397,2346,5,5,1
3566,0,0,10,1,634,5100,5,6,1
3567,0,0,15,1,412,2233,4,5,1
3568,0,0,5,1,270,1261,0,5,1
3569,0,0,10,1,146,1107,0,5,1
3570,0,0,15,1,1103,8828,4,7,1
3571,0,0,2,0,420,616,4,5,1
3572,0,0,2,1,250,900,0,3,1
3573,0,0,0,1,128,572,0,3,1
3574,0,0,0,0,655,-1,3,5,1
3575,0,0,5,1,507,-1,5,1,3
3576,0,0,0,0,132,-1,0,1,1
3577,0,0,-1,1,270,0,4,5,1
3578,0,0,-1,1,540,-1,4,5,1
3579,0,0,-1,1,1166,0,3,5,1
3580,0,0,-1,1,-1,-1,4,7,3
3581,0,0,-1,1,2240,-1,0,3,1
3582,0,-1,0,1,612,-1,0,-1,-1
3583,0,0,-1,1,600,-1,0,1,1
3584,0,0,-1,1,2050,5751,5,6,1
3585,0,0,-1,1,450,0,4,7,1
3586,0,0,0,1,405,-1,4,4,1
3587,0,0,0,1,563,675,4,4,1
3588,0,0,0,1,420,0,4,7,1
3589,0,0,0,1,497,-1,0,5,1
3590,0,0,0,1,967,0,0,5,1
3591,0,0,0,1,583,0,0,1,1
3592,0,0,0,1,317,0,0,1,1
3593,0,0,-1,1,574,-1,4,4,1
3594,0,3,-1,1,-1,-1,4,9,-1
3595,0,0,15,1,660,5952,5,7,1
3596,0,0,25,1,236,2135,5,9,-1
3597,0,0,0,-1,474,1224,4,7,-1
3598,0,0,0,1,188,0,4,5,-1
3599,0,0,-1,1,142,-1,4,7,-1
3600,0,0,0,1,693,3906,4,6,-1
3601,0,0,0,1,300,946,3,7,-1
3602,0,0,0,1,492,-1,5,1,-1
3603,0,0,0,1,512,-1,4,2,1
3604,0,0,0,1,148,0,0,3,-1
3605,0,0,0,1,174,0,4,3,-1
3606,0,0,5,1,521,468,6,5,0
3607,0,0,0,1,162,0,4,3,-1
3608,0,0,0,1,529,0,0,1,-1
3609,0,0,0,1,276,0,0,3,-1
3610,0,0,0,1,316,1750,5,4,-1
3611,0,0,0,1,239,-1,0,1,-1
3612,0,0,36,1,112,676,3,1,1
3613,0,0,-1,1,49,-1,0,1,1
3614,0,0,40,1,112,676,0,2,1
3615,0,0,0,1,737,0,4,3,1
3616,0,0,0,1,281,6075,4,5,1
3617,0,0,-1,1,392,0,4,5,1
3618,0,0,-1,1,525,5776,5,7,1
3619,0,0,-1,1,258,2160,0,7,1
3620,0,0,-1,1,765,-1,0,5,1
3621,0,0,-1,1,627,-1,6,7,1
3622,0,0,-1,1,460,5238,4,4,1
3623,0,0,6,1,560,1480,0,-1,1
3624,0,0,3,1,866,4290,4,5,1
3625,0,0,-1,1,576,0,0,3,1
3626,0,0,0,1,371,0,0,-1,1
3627,0,0,-1,1,428,1856,4,6,1
3628,0,0,-1,1,630,1910,4,7,1
3629,0,0,-1,1,910,-1,4,7,1
3630,0,0,-1,1,189,0,0,3,1
3631,0,0,-1,1,810,-1,0,3,1
3632,0,0,-1,0,535,4288,4,3,1
3633,0,0,-1,0,1330,1952,4,5,1
3634,0,0,-1,0,649,4335,4,4,1
3635,0,0,-1,0,568,5625,4,5,1
3636,0,0,-1,0,981,3440,4,5,1
3637,0,0,5,0,493,5022,4,5,1
3638,0,0,5,0,1690,3016,4,3,1
3639,0,0,-1,0,1536,3487,4,5,1
3640,0,0,4,1,316,1224,4,6,1
3641,0,0,-1,0,715,1140,3,5,1
3642,0,0,3,0,700,2028,4,5,1
3643,0,0,5,0,832,3074,4,5,1
3644,0,0,0,1,679,3392,4,3,1
3645,0,0,10,0,963,3906,4,5,1
3646,0,0,0,0,250,-1,4,3,1
3647,0,0,0,0,480,2262,3,5,1
3648,0,8,12,0,1541,9070,4,7,1
3649,0,0,10,0,1148,4896,4,7,1
3650,0,0,1,0,1478,4104,4,5,1
3651,0,8,5,0,833,5040,4,7,1
3652,0,0,2,0,1282,2160,4,6,1
3653,0,0,5,0,439,3808,4,5,1
3654,0,0,5,0,778,4672,4,7,1
3655,0,0,0,0,224,1740,4,3,1
3656,0,0,0,0,322,-1,4,5,3
3657,0,0,8,1,2840,5072,4,6,1
3658,0,0,5,1,1500,3710,4,6,1
3659,0,0,10,1,488,1345,4,6,1
3660,0,0,2,1,544,2952,4,5,1
3661,0,0,4,1,440,1560,4,5,1
3662,0,0,-1,1,576,2881,0,4,1
3663,0,0,0,1,200,780,4,5,1
3664,0,0,0,1,400,1640,4,5,1
3665,0,0,3,1,422,1269,4,7,1
3666,0,0,3,1,286,1856,4,3,1
3667,0,0,-1,1,1776,-1,0,-1,1
3668,0,0,26,1,1159,5624,4,-1,1
3669,0,0,26,1,1159,5624,4,5,1
3670,0,0,-1,1,2653,9999,4,7,1
3671,0,0,32,1,1494,5476,4,3,1
3672,0,0,20,1,351,1024,4,4,1
3673,0,0,15,1,576,-1,4,4,1
3674,0,0,0,1,803,4576,5,3,1
3675,0,0,0,1,899,3300,5,6,1
3676,0,0,3,1,986,1739,4,6,1
3677,0,0,10,1,549,3348,5,7,1
3678,0,0,17,1,1166,3465,4,6,1
3679,0,0,7,1,560,3276,5,5,1
3680,0,0,0,1,835,6308,5,7,1
3681,0,0,14,1,329,1201,5,6,1
3682,0,0,2,1,198,306,0,5,1
3683,0,0,16,1,401,2247,5,5,1
3684,0,0,11,1,258,1600,5,4,1
3685,0,0,0,1,224,-1,0,3,1
3686,-1,-1,30,1,607,4608,5,7,1
3687,0,0,5,1,328,720,5,7,1
3688,0,0,6,1,131,599,5,7,1
3689,0,0,16,1,143,647,5,6,1
3690,0,0,0,1,310,756,0,7,1
3691,0,0,0,1,159,544,5,5,1
3692,0,0,0,1,334,0,0,3,1
3693,0,0,11,1,636,2356,4,6,1
3694,0,0,0,1,714,306,4,6,1
3695,0,0,0,1,180,0,4,5,1
3696,0,0,0,1,368,650,4,6,1
3697,0,0,0,1,179,420,0,4,1
3698,0,0,0,1,319,0,4,4,1
3699,0,0,16,1,410,3640,4,4,1
3700,0,0,2,1,175,361,0,3,1
3701,0,0,16,1,294,926,4,5,1
3702,0,0,0,1,480,0,4,5,1
3703,0,0,9,1,248,990,4,5,1
3704,0,0,7,1,270,1089,4,5,1
3705,0,0,0,1,595,0,4,1,1
3706,0,0,0,1,203,858,0,5,1
3707,0,0,0,1,436,0,4,1,1
3708,0,0,12,1,308,2777,4,5,1
3709,0,0,7,1,552,5600,4,5,1
3710,0,0,16,1,550,4736,4,5,1
3711,0,0,0,1,273,-1,0,3,1
3712,0,0,0,1,385,-1,0,1,1
3713,0,0,0,1,180,829,0,3,1
3714,0,0,5,1,420,2000,0,4,1
3715,0,0,6,1,173,540,0,3,1
3716,0,0,0,1,280,1088,4,4,1
3717,0,0,0,1,238,0,4,4,1
3718,0,0,4,1,186,751,4,4,1
3719,0,0,0,1,708,0,0,3,1
3720,0,0,6,1,467,666,0,2,1
3721,0,0,0,1,522,0,4,1,1
3722,0,0,3,1,237,0,4,3,1
3723,0,0,9,1,256,0,0,3,1
3724,0,0,0,1,784,0,4,1,1
3725,0,0,0,1,742,-1,0,3,1
3726,0,0,12,1,1252,4920,4,6,1
3727,0,0,0,0,280,2080,5,7,1
3728,0,0,9,1,290,962,4,6,1
3729,0,0,9,1,248,2198,4,6,1
3730,0,0,0,1,152,625,3,3,1
3731,0,0,8,1,178,961,3,1,1
3732,0,0,3,0,315,-1,5,5,1
3733,0,0,0,1,199,770,4,5,1
3734,0,0,3,1,182,-1,3,5,1
3735,0,0,0,1,200,-1,4,2,1
3736,0,0,0,1,195,1110,4,3,1
3737,0,0,0,1,52,-1,0,3,1
3738,0,0,0,1,48,-1,3,3,1
3739,0,0,7,1,872,300,4,5,1
3740,0,0,7,1,148,824,4,3,1
3741,0,0,8,1,99,378,4,3,1
3742,0,0,0,1,69,-1,4,5,1
3743,0,0,0,1,73,-1,4,3,1
3744,0,0,0,1,74,0,4,4,1
3745,0,0,0,1,322,0,4,4,1
3746,0,0,6,1,140,620,4,3,1
3747,0,0,12,1,130,390,5,6,1
3748,0,0,0,1,161,-1,4,4,1
3749,0,0,3,1,256,1271,4,5,1
3750,0,0,0,1,48,-1,4,3,1
3751,0,0,0,1,44,364,3,3,1
3752,0,0,8,1,776,2923,4,4,1
3753,0,0,0,1,75,0,3,1,1
3754,0,0,0,1,317,3016,4,5,1
3755,0,0,0,1,180,-1,3,3,1
3756,0,0,0,1,92,750,4,5,1
3757,0,0,0,1,139,0,4,3,1
3758,0,0,0,1,318,375,4,7,1
3759,0,0,8,1,997,4355,4,7,1
3760,0,0,0,1,227,0,4,-1,1
3761,0,0,0,1,300,0,4,1,1
3762,0,0,0,0,236,0,3,3,1
3763,0,0,0,1,1319,-1,4,1,1
3764,0,0,11,1,996,2538,4,6,1
3765,0,0,0,1,692,2688,4,5,1
3766,0,0,14,1,470,1866,4,6,1
3767,0,8,3,0,158,-1,5,7,1
3768,0,0,0,1,255,-1,4,3,1
3769,0,0,0,0,31,0,4,4,1
3770,0,0,0,1,137,0,4,4,1
3771,0,0,0,1,362,0,4,4,1
3772,0,0,0,1,559,1560,4,5,1
3773,0,0,17,1,541,2820,4,6,1
3774,0,0,0,1,52,0,4,2,1
3775,0,0,0,1,136,0,3,2,1
3776,0,0,0,1,108,0,3,2,1
3777,0,0,3,1,320,2162,6,5,1
3778,0,0,2,1,209,1080,4,5,1
3779,0,0,2,1,179,600,3,5,1
3780,0,0,10,1,179,682,4,6,1
3781,0,0,0,1,580,3784,4,4,1
3782,0,0,0,1,253,0,4,3,1
3783,0,0,0,1,78,0,4,2,1
3784,0,0,0,1,619,2976,4,5,1
3785,0,0,0,1,518,3960,5,6,1
3786,0,0,18,1,580,3942,4,6,1
3787,0,0,0,1,71,0,5,7,1
3788,0,8,14,1,175,-1,6,5,1
3789,0,0,11,1,844,2852,4,8,1
3790,0,0,14,1,428,1156,4,7,1
3791,0,0,0,1,670,2200,6,4,1
3792,0,0,0,1,169,0,4,1,1
3793,0,0,0,1,229,0,3,3,1
3794,0,0,4,1,146,0,3,1,1
3795,0,0,0,1,179,0,4,4,1
3796,0,0,0,1,166,700,4,6,1
3797,0,0,0,1,515,1628,5,9,1
3798,0,0,0,1,368,0,4,5,1
3799,0,0,0,1,165,0,4,1,1
3800,0,0,0,1,48,0,4,1,1
3801,0,0,0,1,404,0,4,3,1
3802,0,0,0,1,246,0,3,1,1
3803,0,0,0,1,22,-1,0,1,1
3804,0,0,-1,1,155,0,3,5,1
3805,0,0,-1,1,92,0,0,3,1
3806,0,0,-1,1,134,0,0,3,1
3807,0,0,-1,1,298,-1,0,3,1
3808,0,0,-1,1,672,0,0,3,1
3809,0,0,-1,1,735,0,0,2,1
3810,0,0,-1,1,93,0,0,3,1
3811,0,0,-1,1,360,0,0,3,1
3812,0,0,-1,1,99,0,0,3,1
3813,0,0,-1,1,1255,7129,4,6,1
3814,0,0,-1,1,-1,-1,0,3,1
3815,0,0,-1,1,-1,0,4,3,1
3816,0,0,-1,1,-1,0,0,3,1
3817,0,0,-1,1,697,0,0,3,1
3818,0,0,-1,1,338,0,0,3,1
3819,0,0,-1,1,-1,0,0,3,1
3820,0,0,-1,1,1080,2116,0,7,1
3821,0,0,10,1,1252,3522,4,5,1
3822,0,0,-1,1,340,-1,0,5,1
3823,0,0,15,0,229,256,4,5,1
3824,0,0,0,0,168,-1,0,3,1
3825,0,0,10,0,268,986,4,6,1
3826,0,0,0,0,736,0,0,4,1
3827,0,0,20,0,624,624,3,4,1
3828,0,0,10,0,1133,3608,3,7,1
3829,0,0,-1,-1,595,0,0,-1,-1
3830,0,0,15,0,580,4134,3,3,1
3831,0,0,8,0,790,2356,0,3,1
3832,0,0,15,0,307,2116,4,7,1
3833,0,0,15,0,193,1776,3,5,1
3834,0,0,0,0,1000,0,4,5,1
3835,0,0,0,0,83,-1,0,7,1
3836,0,-1,0,1,1120,0,3,5,0
3837,0,0,0,0,1120,0,3,6,1
3838,0,0,0,0,630,0,4,5,1
3839,0,0,0,0,650,0,0,3,1
3840,0,0,20,0,1120,3792,3,7,1
3841,0,0,10,0,354,2438,3,6,1
3842,0,0,0,0,313,0,3,3,1
3843,3,0,10,0,254,0,4,5,1
3844,0,0,10,0,296,1364,4,5,1
3845,0,0,0,0,648,4015,4,9,1
3846,0,0,0,0,305,1406,3,5,1
3847,0,0,-1,1,84,0,0,1,1
3848,0,-1,0,1,128,-1,0,4,0
3849,0,0,20,1,681,4154,5,7,1
