"SSN","stoneQuant","stoneDist","stoneCut","lajas","tepetate","adobe","xalnene","cascajo","concrete","plasterPaint","plasterUnpaint","burntClay","almena","burnedStruct","floors","walls","drains","wallFixtures","murals","columns","taludes","tableros","floorMaterial","wallCoreStone","wallCoreOthMat","wallFacing","wells","jagueys","puestos","freeStandWall"
1464,6,1,0,2,5,0,0,5,3,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,-1,0,0,0,8
1465,5,1,0,2,5,0,0,5,3,0,0,0,1,0,4,4,0,0,0,0,3,0,3,3,1,1,0,0,0,0
1466,4,1,0,2,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1467,3,1,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1468,8,1,0,4,5,0,0,5,3,0,3,0,0,0,3,3,0,0,0,0,3,0,3,-1,1,-1,0,0,0,8
1469,7,1,0,5,4,0,0,3,3,0,0,0,0,0,4,4,0,0,0,0,0,0,3,-1,0,-1,0,0,0,8
1470,5,1,0,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1471,4,1,0,4,2,0,0,-1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,3,0,0,0,0,0,0
1472,7,1,0,4,4,0,0,5,-1,-1,-1,-1,2,0,3,3,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1473,7,1,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1474,3,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1475,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
1476,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,-1,0,-1,0,0,0,0
1477,7,1,0,5,5,0,2,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1478,5,1,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1479,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0
1480,5,1,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1481,3,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1482,7,1,0,5,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1483,7,1,0,4,6,0,0,5,3,0,0,0,0,0,4,3,0,0,0,0,0,0,-1,3,0,0,0,0,0,0
1484,3,3,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1485,5,1,0,4,4,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,8
1486,5,1,0,2,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,8
1487,7,1,0,4,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1488,7,1,0,4,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1489,5,1,0,2,2,0,0,4,3,0,0,0,0,0,5,5,0,0,0,0,0,0,3,-1,0,1,0,0,0,0
1490,3,1,0,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,8
1491,5,1,0,4,2,0,0,5,3,3,3,0,0,0,3,4,0,0,0,0,0,0,-1,3,0,0,0,0,0,8
1492,3,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1493,5,1,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1494,3,1,0,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1495,4,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1496,5,1,0,4,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1497,7,1,0,5,5,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1498,4,1,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1499,7,1,0,4,4,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1500,5,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1501,7,1,0,4,5,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1502,9,1,0,5,5,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1503,9,1,0,5,4,0,0,5,3,0,3,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1504,5,1,0,2,4,0,0,-1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1505,7,1,0,5,5,0,0,5,3,0,3,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1506,3,3,0,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1507,7,1,0,4,6,0,0,-1,3,3,3,0,0,0,4,3,0,0,0,0,0,0,3,3,1,0,0,0,0,0
1508,6,1,0,4,5,0,0,5,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0
1509,7,1,0,4,5,0,0,5,3,0,3,0,1,0,0,3,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1510,7,1,0,4,5,0,0,5,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,-1,0,1,0,0,0,0
1511,5,1,0,-1,2,-1,-1,-1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1512,4,1,0,4,4,0,0,4,3,0,3,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1513,9,1,0,5,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1514,4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0
1515,4,1,0,2,0,0,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1516,9,1,0,5,4,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1517,7,1,0,4,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1518,3,1,0,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,8
1519,7,1,0,4,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1520,3,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1521,2,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1522,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1523,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1524,7,1,0,5,5,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,-1,0,1,0,0,0,0
1525,7,1,0,5,6,0,0,0,3,3,0,0,1,0,3,2,0,0,0,0,0,0,3,-1,0,-1,0,0,0,0
1526,9,1,0,5,4,0,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1527,9,1,0,4,4,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1528,9,3,0,2,5,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1529,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1530,5,1,0,4,2,3,0,3,3,0,3,0,0,0,6,5,1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1531,7,1,0,5,6,0,3,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,-1,-1,-1,2,0,0,0,0
1532,4,2,0,2,1,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
1533,7,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1534,6,1,0,2,6,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1535,3,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
1536,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1537,9,1,0,5,6,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1538,5,-1,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1539,-1,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1540,7,1,0,4,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1541,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1542,5,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1543,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1544,5,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1545,7,1,0,5,6,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1546,5,1,0,4,6,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1547,5,1,0,4,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1548,6,1,0,5,3,0,0,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1549,8,1,0,4,5,0,3,3,3,3,3,0,4,0,0,3,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0
1550,6,2,0,5,6,0,0,1,3,3,3,0,5,0,0,3,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0
1551,6,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1552,7,1,0,4,4,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1553,3,-1,0,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
1554,5,-1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,-1,0,0,0,0
1555,5,-1,0,3,6,0,0,0,3,0,3,0,0,0,0,2,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1556,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1557,3,-1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1558,9,1,0,4,2,0,0,2,3,0,3,0,3,0,3,0,0,0,0,0,0,0,4,-1,-1,-1,0,0,0,0
1559,7,1,0,4,4,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1560,4,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1561,7,3,0,4,2,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,-1,-1,1,0,0,0,0
1562,9,1,0,2,5,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
1563,5,1,0,2,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,-1,-1,-1,0,0,0,0
1564,9,1,0,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0
1565,7,1,0,2,0,0,0,3,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1566,5,1,0,4,5,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,-1,-1,1,0,0,0,0
1567,3,1,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1568,7,1,0,4,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1569,5,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1570,7,1,0,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1571,7,3,0,0,4,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1572,7,1,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,8,0,0,0
1573,7,1,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,8,0,0,0
1574,5,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1575,9,4,0,5,6,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1576,7,1,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1577,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1578,9,1,0,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1579,7,1,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1580,7,1,0,2,5,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1581,5,1,0,4,2,0,0,5,3,0,0,0,0,0,5,0,0,0,0,0,3,0,3,3,0,1,0,0,0,0
1582,6,1,0,5,2,0,0,5,3,3,3,0,0,0,5,4,0,0,0,0,0,0,3,3,0,-1,0,0,0,0
1583,7,1,0,5,5,0,0,5,0,0,0,0,2,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0
1584,7,1,0,4,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1585,6,1,0,4,4,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1586,4,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1587,4,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1588,9,4,0,5,5,0,0,5,3,0,3,0,1,0,3,0,0,0,0,0,0,0,4,0,0,-1,0,0,0,0
1589,9,4,0,5,4,0,5,5,3,0,3,0,1,0,3,2,0,0,0,0,0,0,3,0,-1,-1,0,0,0,0
1590,7,2,0,4,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1591,7,1,0,4,2,0,0,5,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,-1,-1,0,0,0,0
1592,9,1,0,4,2,0,0,4,3,0,3,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0
1593,7,1,0,2,2,0,0,5,3,0,3,0,0,0,0,3,0,0,0,0,0,0,-1,3,0,3,0,0,0,0
1594,6,1,0,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1595,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1596,3,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1597,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1598,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1599,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1600,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1601,5,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1602,3,-1,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1603,3,4,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1604,5,4,0,2,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1605,5,1,0,3,6,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1606,6,4,0,5,5,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1607,5,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1608,5,4,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1609,5,4,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1610,5,4,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1611,4,4,0,-1,4,-1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1612,6,3,0,5,4,0,0,5,3,3,0,0,0,0,0,2,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1613,3,3,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1614,6,-1,0,4,2,0,0,5,3,0,3,0,0,0,1,0,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
1615,6,4,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1616,4,4,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1617,4,4,0,4,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,-1,-1,-1,0,0,0,0
1618,5,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1619,7,4,0,5,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1620,-1,-1,0,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1621,5,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1622,-1,4,0,-1,-1,-1,-1,-1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1623,7,4,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1624,5,3,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1625,7,1,0,5,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1626,6,4,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1627,7,-1,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1628,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0
1629,3,1,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1630,3,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1631,9,1,0,5,5,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1632,3,1,0,2,0,0,0,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1633,3,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1634,3,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1635,3,1,0,2,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1636,4,1,0,2,0,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1637,7,1,0,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1638,7,-1,0,5,4,0,0,5,3,3,3,0,0,0,4,5,0,0,0,0,0,0,1,3,0,1,0,0,0,0
1639,7,1,0,4,5,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,3,0,3,0,1,1,0,0,0,0
1640,7,1,0,5,4,0,0,5,3,3,3,0,0,0,4,4,0,0,0,0,0,0,1,3,0,1,0,0,0,0
1641,7,1,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1642,7,4,0,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1643,6,1,0,5,4,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1644,3,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1645,4,4,0,2,2,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1646,5,4,0,4,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1647,9,4,0,5,2,0,0,5,3,0,3,0,0,0,4,5,0,0,0,0,0,0,3,3,0,1,0,0,0,0
1648,4,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1649,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1650,7,4,0,5,2,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,-1,0,-1,0,0,0,0
1651,5,4,0,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0
1652,7,4,0,5,4,0,0,5,3,3,3,0,1,0,5,4,0,0,0,0,0,0,3,3,0,1,0,0,0,0
1653,7,4,0,5,4,0,0,6,3,0,0,0,0,0,4,3,0,0,0,0,0,0,1,-1,1,-1,0,0,0,0
1654,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,8,0,0,0
1655,7,4,0,5,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1656,7,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0
1657,9,4,0,4,2,0,0,5,0,0,0,0,0,0,4,3,0,0,0,0,0,0,9,3,-1,-1,0,0,0,0
1658,7,1,0,4,2,0,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1659,7,4,0,4,2,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1660,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1661,6,1,0,4,2,0,0,5,3,3,3,0,0,0,3,4,0,0,0,0,0,0,3,3,-1,1,8,0,0,0
1662,4,4,0,2,0,0,0,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1663,7,1,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1664,7,1,0,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1665,7,4,0,4,2,0,0,5,3,0,3,0,3,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1666,5,1,0,2,0,0,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1667,7,4,0,4,2,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1668,4,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
1669,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0
