"SSN","figTot","figHead","figPPat","figPatl","figTzac","figMicc","figTlam","figXola","figMete","figTolt","figAzte","figPupp","spindleWhorl","sealStamp","earSpool","whistle","flute","ceramicDisk","candTot","candCoat","candAtoy","candEXol","candLXol","candMete","candComm"
1033,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1035,4,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
1038,9,-1,-1,-1,-1,1,1,-1,-1,-1,-1,2,0,0,0,0,0,1,1,0,0,0,0,1,1
1039,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1040,8,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,17,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1042,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,1,1
1043,8,1,-1,-1,-1,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,3,1,-1,-1,-1,-1,0,0
1044,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1045,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,1,2,0,0,0,0,2,2
1046,8,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,2,-1,-1,-1,-1,0,0
1047,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,2,-1,-1,-1,-1,0,0
1048,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
1049,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,0,0,0,0,0,1,2,-1,-1,-1,-1,0,0
1050,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,12,2,-1,-1,-1,1,-1,1,-1,-1,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1052,21,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0
1053,17,1,-1,-1,-1,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,33,5,-1,-1,1,2,-1,2,-1,-1,-1,4,0,0,0,0,0,4,1,0,0,0,0,1,1
1055,7,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1056,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1057,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,2,0,0,0,0,2,2
1058,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
1059,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,9,1,-1,-1,-1,1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0,1,0,0,0,0,1,1
1061,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,1,0,0,0,0,1,1
1062,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
1064,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
1065,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1067,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,2,-1,-1,-1,-1,1,1
1068,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1070,18,1,-1,1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1071,15,1,-1,-1,-1,1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
1072,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,2,0,0,0,0,2,2
1073,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,1,1,0,0,0,0,1,1
1074,14,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,1,0,0,0,0,1,0
1075,9,1,-1,-1,-1,1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,0,0,0,0,0,0
1076,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1077,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1078,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1079,12,2,-1,-1,-1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,1,7,-1,-1,-1,-1,5,5
1080,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,26,4,-1,-1,-1,1,-1,1,-1,-1,-1,2,0,0,0,0,1,0,7,-1,-1,-1,-1,3,3
1082,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,4,6,-1,-1,-1,-1,3,3
1083,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,2,-1,-1,-1,-1,3,1
1084,14,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,5,0,0,0,0,5,5
1085,68,1,-1,-1,-1,1,-1,-1,-1,-1,-1,9,0,0,0,0,0,2,22,-1,-1,-1,-1,6,6
1086,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,2,-1,-1,-1,-1,1,1
1087,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,18,1,-1,-1,-1,1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,2,0,0,0,0,2,2
1089,28,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1090,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,2,-1,-1,-1,-1,1,1
1092,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1094,15,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,1,0,0,0,0,1,1
1095,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,2,-1,-1,-1,-1,0,0
1096,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,5,-1,-1,-1,-1,1,1
1097,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,1,0,1,0,0,0,0,0,0,0
1098,11,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1100,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
1101,33,2,-1,-1,1,-1,-1,-1,-1,-1,1,7,0,0,0,0,0,4,10,-1,-1,-1,-1,7,7
1102,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,3,6,-1,-1,-1,-1,2,2
1103,39,2,-1,-1,-1,1,-1,1,-1,-1,-1,4,0,0,0,0,0,3,7,-1,-1,-1,-1,4,4
1104,18,1,-1,-1,-1,-1,1,-1,-1,-1,-1,6,0,0,0,0,0,0,6,-1,-1,-1,-1,1,1
1105,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,5,3,-1,-1,-1,-1,1,1
1106,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,6,6,-1,-1,-1,-1,2,2
1107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,3,2,-1,-1,-1,-1,1,1
1108,7,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,1
1109,14,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,2,-1,-1,-1,-1,1,1
1110,7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,6,-1,-1,-1,-1,2,2
1111,16,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,2,2,0,0,0,0,1,1
1112,3,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1113,3,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,20,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,0,0,4,2,-1,-1,-1,-1,0,0
1115,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,2,1,0,0,0,0,1,1
1116,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,1,-1,-1,-1,-1,0,0
1117,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,7,-1,-1,-1,-1,0,0
1118,26,3,-1,-1,-1,2,-1,1,-1,-1,-1,2,0,0,0,0,0,3,12,-1,-1,-1,-1,6,6
1119,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1120,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1122,2,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,2,0,0,0,0,-1,2
1123,9,3,-1,-1,2,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,4,-1,-1,-1,-1,-1,-1
1124,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,1,-1,-1,-1,-1,0,0
1125,5,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
1126,9,1,-1,-1,-1,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1127,8,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,10,4,-1,-1,2,1,-1,-1,1,-1,-1,1,0,0,0,0,0,2,3,-1,-1,-1,-1,-1,2
1129,13,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,8,-1,-1,-1,-1,-1,5
1130,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,1,-1,-1,-1,-1,0,0
1131,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,14,1,-1,-1,-1,-1,-1,1,-1,-1,-1,2,0,0,0,0,0,0,3,-1,-1,-1,-1,0,0
1133,14,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,5,-1,-1,-1,-1,-1,4
1134,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-1,-1,-1,-1,-1,3
1135,11,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,6,-1,-1,-1,-1,-1,2
1136,19,1,-1,-1,-1,-1,-1,1,-1,-1,-1,3,0,0,0,0,0,0,11,-1,-1,-1,-1,-1,6
1137,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,1
1139,10,1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,2,2,-1,-1,-1,-1,0,0
1140,7,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,0,0,3,1,0,0,0,0,-1,1
1141,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,2,-1,-1,-1,-1,-1,1
1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
1143,19,2,-1,-1,-1,1,-1,-1,-1,-1,1,0,0,0,0,0,0,3,5,-1,-1,-1,-1,-1,2
1144,9,1,-1,-1,-1,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,1,4,-1,-1,-1,-1,-1,3
1145,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
1146,25,1,-1,-1,-1,-1,-1,-1,1,-1,-1,4,0,0,0,0,0,1,8,-1,-1,-1,-1,-1,3
1147,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,1,0,0,0,0,-1,1
1148,7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,4,-1,-1,-1,-1,-1,2
1149,40,1,-1,-1,-1,1,-1,-1,-1,-1,-1,5,0,0,0,0,0,1,9,-1,-1,-1,-1,-1,5
1150,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1151,11,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,4,-1,-1,-1,-1,0,0
1152,9,3,-1,-1,-1,-1,1,1,1,-1,-1,1,0,0,0,0,0,0,1,0,0,0,0,-1,1
1153,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
1155,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
1156,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
1157,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,3,8,-1,-1,-1,-1,-1,4
1158,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,2,-1,-1,-1,-1,0,0
1159,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1160,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,4
1161,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0
1162,22,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,2,4,-1,-1,-1,-1,-1,2
1163,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,-1,1
1164,22,3,-1,-1,2,1,3,1,-1,-1,-1,-1,0,0,0,0,0,1,7,-1,-1,-1,-1,-1,4
1165,12,-1,-1,-1,-1,4,-1,-1,-1,-1,1,4,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
1166,31,-1,-1,-1,-1,-1,6,2,2,-1,2,1,0,0,0,0,0,4,5,-1,-1,-1,-1,-1,2
1167,6,-1,-1,-1,1,-1,-1,2,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-1,3
1169,11,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,0,0,0,0,0,2,18,-1,-1,-1,-1,-1,9
1170,17,-1,-1,-1,-1,2,1,3,1,-1,-1,-1,3,0,0,1,0,1,11,-1,-1,-1,-1,-1,6
1171,32,-1,-1,-1,-1,4,1,5,4,-1,2,7,0,0,0,0,0,1,30,-1,-1,-1,-1,-1,12
1172,14,-1,-1,-1,-1,-1,-1,1,1,-1,-1,3,0,0,0,0,0,1,24,-1,-1,-1,-1,-1,14
1173,44,-1,-1,-1,-1,5,1,1,4,-1,-1,7,0,0,0,0,0,1,28,-1,-1,-1,-1,-1,15
1174,45,-1,-1,-1,-1,9,3,9,4,-1,-1,6,0,0,0,0,0,0,41,-1,-1,-1,-1,-1,26
1175,15,1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,0,0,0,0,0,19,-1,-1,-1,-1,-1,14
1176,22,-1,-1,-1,1,2,2,1,1,-1,-1,3,0,0,0,0,0,3,7,-1,-1,-1,-1,-1,5
1177,9,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,4
1178,4,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,2
1179,8,-1,-1,-1,-1,1,-1,2,1,-1,-1,1,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,-1
1180,16,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,13,-1,-1,-1,-1,-1,9
1181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,14,2,-1,-1,-1,1,-1,-1,1,-1,-1,0,0,0,0,0,0,3,10,-1,-1,-1,-1,-1,7
1183,15,2,-1,-1,-1,1,-1,-1,1,-1,-1,4,0,0,0,0,0,0,10,-1,-1,-1,-1,-1,5
1184,11,4,-1,-1,-1,1,1,-1,2,-1,-1,3,0,0,0,0,0,0,10,-1,-1,-1,-1,4,-1
1185,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,2
1186,10,2,-1,-1,-1,-1,-1,2,-1,-1,-1,2,0,0,0,0,0,3,13,-1,-1,-1,-1,-1,10
1187,40,6,-1,-1,-1,2,1,3,-1,-1,-1,4,0,1,0,0,0,2,10,-1,-1,-1,-1,-1,6
1188,5,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,-1,-1,-1,-1,-1,1
1189,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,3,-1,-1,-1,-1,-1,2
1190,3,2,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
1191,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0
1193,7,2,-1,-1,-1,-1,-1,2,-1,-1,-1,1,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,0
1194,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,9,-1,-1,-1,-1,-1,4
1195,6,2,-1,-1,-1,2,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,1,0,0,0,0,-1,1
1196,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,3
1198,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,-1,-1,-1,-1,-1,3
1199,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,4,0,0,0,0,-1,1
1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1202,62,1,-1,-1,-1,1,-1,-1,-1,-1,-1,5,0,0,0,0,0,11,31,-1,-1,-1,-1,-1,8
1203,10,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,2,-1,-1,-1,-1,0,0
1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,-1,-1,-1,0,0
1205,24,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,3,2,-1,-1,-1,-1,0,0
1206,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,21,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,9,1,-1,-1,-1,-1,0,0
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
1209,27,4,-1,-1,2,-1,-1,-1,-1,-1,2,2,1,0,0,0,0,4,9,-1,-1,-1,-1,-1,8
1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-1,-1,-1,-1,-1,3
1211,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,2,-1,-1,-1,-1,0,0
1212,21,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,1,7,-1,-1,-1,-1,-1,6
1213,4,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,6,-1,-1,-1,-1,-1,5
1214,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
1215,4,1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,-1,1
1216,24,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,4,9,-1,-1,-1,-1,-1,1
1217,34,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,14,29,-1,-1,-1,-1,-1,12
1218,26,4,-1,-1,-1,1,-1,-1,1,2,-1,-1,0,0,0,0,0,3,23,-1,-1,-1,-1,-1,5
1219,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,4
1220,18,3,-1,-1,-1,2,-1,-1,1,-1,-1,1,0,0,0,0,0,0,17,-1,-1,-1,-1,-1,9
1221,22,1,0,-1,-1,-1,-1,1,-1,-1,-1,3,0,0,0,0,0,1,14,-1,-1,-1,-1,-1,9
1222,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,12,-1,-1,-1,-1,-1,8
1223,35,3,-1,1,-1,1,1,-1,-1,-1,-1,1,0,0,0,0,0,5,14,-1,-1,-1,-1,-1,8
1224,41,3,-1,-1,1,1,-1,1,-1,-1,-1,6,1,0,0,1,0,9,28,-1,-1,-1,-1,-1,16
1225,32,1,-1,-1,1,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,2,17,-1,-1,-1,-1,-1,13
1226,71,2,-1,-1,-1,1,-1,1,-1,-1,-1,7,0,0,0,0,1,7,45,-1,-1,-1,-1,-1,10
1227,12,1,-1,-1,1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0,6,-1,-1,-1,-1,-1,3
1228,8,2,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,1
1229,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,-1,-1,-1,-1,0,0
1230,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
1231,16,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,4,10,-1,-1,-1,-1,-1,6
1232,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,1,-1,-1,-1,-1,0,0
1233,6,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1234,29,2,-1,-1,1,-1,1,-1,-1,-1,-1,3,0,0,0,0,0,3,1,-1,-1,-1,-1,0,0
1235,28,1,-1,-1,1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,2,7,-1,-1,-1,-1,-1,3
1236,9,1,-1,-1,-1,1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0,2,0,0,0,0,-1,2
1237,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,0,0,0,0,0,0,0
1238,6,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1239,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,6,1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,7,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,3,-1,-1,-1,-1,0,0
1242,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,16,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,2,-1,-1,-1,-1,1,1
1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,11,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,0,0,0,0,4,1,0,0,0,0,1,1
1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
