"SSN","neighborhoodChar","constructQual","boundInfoQual","insubstantialCount","arch1PMic","arch1McTl","arch1XlMe","arch1Oxto","arch2PMic","arch2McTl","arch2XlMe","arch2Oxto","func1PMic","func1McTl","func1XlMe","func1Oxto","func2PMic","func2McTl","func2XlMe","func2Oxto"
1227,1,1,2,3,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
1228,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
1229,1,2,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
1230,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
1231,1,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
1232,1,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
1233,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
1234,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
1235,1,2,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
1236,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
1237,1,2,0,0,2,4,20,20,77,77,77,77,3,2,41,41,77,77,77,77
1238,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
1239,1,2,0,0,8,20,20,20,77,77,77,77,43,41,41,41,77,77,77,77
1240,1,2,0,0,8,8,8,8,77,77,77,77,43,43,43,43,77,77,77,77
1241,1,2,0,0,5,5,5,5,77,77,77,77,7,7,7,7,77,77,77,77
1242,1,2,1,0,8,8,8,20,77,77,77,77,43,43,43,41,77,77,77,77
1243,1,2,-1,-1,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
1244,1,2,-1,-1,2,4,20,20,77,77,77,77,3,2,41,41,77,77,77,77
1245,1,2,-1,-1,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
1246,1,2,-1,-1,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
1247,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
1248,1,2,-1,-1,2,4,4,20,-1,-1,-1,77,3,2,2,41,-1,-1,-1,-1
1249,8,-1,-1,-1,19,20,20,20,-1,77,77,77,-1,41,41,41,77,77,77,77
1250,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
1251,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
1252,8,-1,-1,-1,3,20,20,20,-1,77,77,77,-1,41,41,41,77,77,77,77
1253,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1254,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1255,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1256,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1257,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1258,1,2,0,0,2,4,4,20,-1,-1,-1,-1,3,2,2,-1,77,77,77,-1
1259,1,2,-1,-1,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1260,1,2,-1,-1,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1261,1,2,0,0,5,5,5,20,77,77,77,-1,7,7,7,-1,77,77,77,-1
1262,1,2,0,0,7,7,7,20,77,77,77,-1,43,43,43,-1,-1,-1,-1,-1
1263,1,2,0,0,7,7,7,20,77,77,77,-1,43,43,43,-1,-1,-1,-1,-1
1264,1,2,0,0,7,7,7,20,77,77,77,-1,43,43,43,-1,-1,-1,-1,-1
1265,1,2,0,0,7,7,7,20,77,77,77,-1,43,43,43,-1,-1,-1,-1,-1
1266,1,2,0,0,7,7,7,20,77,77,77,-1,43,43,43,-1,-1,-1,-1,-1
1267,1,2,0,0,7,7,7,20,77,77,77,-1,43,43,43,-1,-1,-1,-1,-1
1268,1,-1,-1,-1,12,12,12,20,-1,77,77,-1,28,28,28,-1,30,30,30,-1
1269,1,-1,2,4,3,3,3,20,77,77,77,-1,26,26,26,-1,-1,-1,-1,-1
1270,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1271,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1272,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1273,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1274,1,-1,2,-1,3,3,20,20,77,77,3,-1,1,1,41,-1,-1,-1,1,-1
1275,1,2,0,0,2,4,4,20,77,77,77,-1,3,4,4,-1,77,77,77,-1
1276,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1277,1,2,-1,-1,12,12,12,20,77,77,77,-1,28,28,28,-1,77,77,77,-1
1278,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1279,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1280,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1281,1,2,-1,-1,12,12,12,20,77,77,77,-1,28,28,28,-1,77,77,77,-1
1282,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1283,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1284,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1285,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1286,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1287,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1288,1,-1,2,0,3,3,3,20,77,77,77,-1,1,1,1,-1,-1,-1,-1,-1
1289,1,2,0,0,2,4,4,20,77,77,77,-1,24,24,24,-1,77,77,77,-1
1290,1,2,0,0,2,4,4,20,77,77,77,-1,24,24,24,-1,77,77,77,-1
1291,1,2,1,-1,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1292,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1293,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1294,1,2,0,0,2,4,4,20,77,77,77,-1,24,24,24,-1,77,77,77,-1
1295,1,-1,2,4,3,3,3,20,77,77,77,-1,1,1,1,-1,-1,-1,-1,-1
1296,1,2,0,0,2,4,4,20,77,77,77,-1,99,99,99,-1,24,24,24,-1
1297,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1298,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1299,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1300,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1301,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1302,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1303,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1304,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1305,1,2,-1,-1,12,12,12,20,77,77,77,-1,28,28,28,-1,77,77,77,-1
1306,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1307,1,2,-1,-1,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1308,1,2,-1,-1,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1309,1,2,-1,-1,12,12,12,20,77,77,77,-1,28,28,28,-1,77,77,77,-1
1310,1,-1,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1311,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1312,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1313,1,1,2,3,3,3,3,20,77,77,77,-1,1,1,1,-1,-1,-1,-1,-1
1314,1,2,-1,-1,2,4,4,20,77,77,77,-1,24,24,24,-1,3,2,2,-1
1315,1,2,-1,-1,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1316,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,24,24,24,41,-1,-1,-1,-1
1317,1,2,-1,-1,12,12,12,20,77,77,77,-1,28,28,28,-1,77,77,77,-1
1318,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1319,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1320,1,2,-1,-1,12,12,12,20,77,77,77,-1,28,28,28,-1,77,77,77,-1
1321,1,2,-1,-1,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1322,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1323,1,-1,-1,-1,20,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1324,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,26,26,26,41,-1,-1,-1,-1
1325,1,2,-1,-1,20,12,12,20,77,77,77,-1,-1,28,28,-1,-1,77,77,-1
1326,1,2,-1,-1,20,12,12,20,77,77,77,-1,-1,28,28,-1,-1,77,77,-1
1327,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,26,26,26,41,-1,-1,-1,-1
1328,1,2,-1,-1,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1329,1,2,-1,-1,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1330,1,2,-1,-1,7,7,7,20,77,77,77,-1,43,43,43,-1,77,77,77,-1
1331,1,1,-1,-1,14,14,14,20,77,77,77,-1,31,31,31,-1,-1,-1,-1,-1
1332,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1333,1,2,-1,-1,12,12,12,20,77,77,77,-1,28,28,28,-1,77,77,77,-1
1334,1,-1,1,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1335,1,1,-1,-1,19,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1336,1,2,-1,-1,12,12,12,20,77,77,77,-1,28,28,28,-1,77,77,77,-1
1337,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1338,1,2,0,0,2,4,4,20,77,77,77,-1,42,42,42,-1,3,2,2,-1
1339,1,-1,-1,-1,2,4,4,20,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1
1340,1,2,-1,-1,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1341,1,2,-1,-1,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1342,1,2,-1,-1,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1343,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1344,1,-1,-1,-1,20,14,14,20,-1,77,77,-1,-1,31,31,-1,-1,77,77,-1
1345,1,-1,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1346,1,3,0,0,5,5,5,20,77,77,77,77,12,12,12,41,77,77,77,77
1347,1,3,0,0,5,5,5,20,77,77,77,77,12,12,12,41,77,77,77,77
1348,1,3,0,0,5,5,5,20,77,77,77,77,12,12,12,41,77,77,77,77
1349,1,3,0,0,7,7,7,20,77,77,77,77,43,43,43,41,77,77,77,77
1350,1,-1,0,0,12,12,12,20,77,77,77,77,28,28,28,41,77,77,77,77
1351,1,3,0,0,8,8,8,20,77,77,77,19,43,43,43,41,77,77,77,-1
1352,1,2,0,0,7,7,7,20,-1,-1,-1,-1,43,43,43,41,-1,-1,-1,-1
1353,1,2,0,0,7,7,7,20,77,77,77,77,43,43,43,41,77,77,77,77
1354,1,2,0,0,8,8,8,19,12,12,12,20,43,43,43,3,28,28,28,41
1355,1,2,0,0,7,7,7,20,12,12,12,-1,43,43,43,41,28,28,28,-1
1356,1,2,0,0,2,4,4,20,-1,77,-1,-1,3,2,2,41,-1,-1,-1,-1
1357,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
1358,1,-1,0,0,2,4,4,20,77,20,20,77,3,2,2,41,-1,41,41,77
1359,1,2,1,0,2,4,4,20,77,77,-1,77,3,2,2,41,77,77,-1,77
1360,1,2,0,0,2,4,4,20,-1,-1,-1,77,3,2,2,41,-1,4,4,77
1361,1,-1,-1,-1,12,12,12,20,-1,77,77,77,28,28,28,41,-1,77,77,77
1362,1,2,0,0,2,4,4,20,-1,-1,-1,77,3,2,2,41,-1,-1,-1,77
1363,1,2,0,0,2,4,4,2,-1,-1,-1,20,3,2,2,3,-1,-1,-1,41
1364,1,2,0,0,2,4,4,2,-1,-1,-1,20,3,2,2,3,-1,-1,-1,41
1365,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,25,25,77
1366,1,2,0,0,2,4,4,20,-1,77,77,-1,3,2,2,41,-1,-1,-1,-1
1367,1,2,0,0,7,7,7,20,5,5,5,77,43,43,43,41,7,7,7,77
1368,1,-1,-1,-1,8,8,8,-1,5,5,5,-1,43,43,43,-1,7,7,7,-1
1369,1,-1,-1,-1,12,12,12,-1,-1,-1,-1,-1,28,28,28,-1,-1,-1,-1,-1
1370,1,2,0,0,5,5,5,20,77,77,77,77,7,7,7,41,77,77,77,77
1371,1,2,0,0,8,8,8,20,77,77,77,-1,43,43,43,41,77,77,77,-1
1372,1,2,0,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
1373,1,2,0,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,-1,-1,-1,-1
1374,1,-1,-1,-1,99,99,99,99,-1,19,19,20,99,99,99,99,3,1,1,41
1375,1,1,2,2,2,3,3,20,3,77,77,77,3,1,1,41,-1,77,77,77
1376,1,1,2,0,3,3,20,20,2,-1,3,3,1,1,41,41,3,-1,1,1
1377,1,1,-1,-1,19,19,20,19,-1,-1,-1,-1,-1,-1,41,3,-1,-1,-1,-1
1378,1,2,1,0,2,4,4,2,-1,3,3,-1,3,2,2,3,-1,1,1,-1
1379,1,-1,-1,-1,19,19,19,20,3,3,3,3,3,1,1,41,-1,-1,-1,3
1380,1,-1,-1,-1,21,21,21,21,-1,-1,-1,-1,99,99,99,99,-1,-1,-1,-1
1381,1,2,-1,-1,-1,13,13,20,-1,77,77,77,-1,37,37,41,-1,77,77,77
1382,1,2,-1,-1,-1,13,13,20,-1,77,77,3,-1,37,37,41,-1,77,77,3
1383,1,2,-1,-1,-1,13,13,20,-1,77,77,77,-1,37,37,41,-1,77,77,77
1384,1,1,2,0,3,3,3,20,2,-1,20,3,3,1,1,41,-1,-1,41,3
1385,1,3,0,0,3,4,4,20,-1,-1,-1,77,3,4,4,41,-1,-1,-1,77
1386,1,1,2,0,12,12,12,20,3,3,3,77,28,28,28,41,1,1,1,77
1387,1,2,0,0,2,4,4,3,-1,-1,-1,-1,3,2,2,3,-1,-1,-1,-1
1388,1,2,1,0,2,4,4,20,-1,77,77,-1,3,2,2,41,-1,42,42,-1
1389,1,2,0,0,2,4,4,3,-1,-1,-1,-1,3,2,2,3,-1,4,4,-1
1390,1,2,0,0,2,4,4,3,-1,77,77,-1,3,2,2,3,-1,4,4,-1
1391,1,2,0,0,2,4,4,3,-1,77,77,20,3,2,2,3,-1,-1,-1,-1
1392,1,2,0,0,2,4,4,3,-1,77,77,-1,3,2,2,3,-1,-1,-1,-1
1393,1,1,-1,-1,12,12,12,12,3,3,3,3,28,28,28,28,3,1,1,3
1394,1,-1,-1,-1,12,12,12,20,3,3,3,77,28,28,28,41,1,1,1,77
1395,1,2,0,0,2,4,4,3,-1,77,77,20,3,2,2,3,77,77,77,41
1396,1,2,0,0,2,4,4,3,-1,77,77,20,3,2,2,3,-1,77,77,41
1397,1,2,0,0,2,4,4,3,-1,77,77,2,3,2,2,3,-1,42,42,77
1398,1,2,0,0,2,4,4,20,-1,77,77,3,3,2,2,41,-1,4,4,3
1399,1,-1,-1,-1,12,12,12,20,-1,77,77,77,28,28,28,41,-1,77,77,77
1400,1,1,-1,-1,19,19,19,20,-1,77,77,-1,24,24,24,41,77,77,77,77
1401,1,-1,0,2,3,3,3,3,-1,-1,-1,-1,3,1,1,3,-1,-1,-1,-1
1402,1,2,0,0,2,4,4,20,-1,77,77,77,42,42,42,41,3,2,2,77
1403,1,-1,-1,-1,12,12,12,20,-1,77,77,77,28,28,28,41,-1,77,77,77
1404,1,1,2,0,19,19,19,19,-1,-1,-1,-1,24,24,24,-1,-1,-1,-1,-1
1405,1,2,-1,-1,13,13,13,20,-1,77,77,77,37,37,37,41,-1,77,77,77
1406,1,2,-1,-1,13,13,13,20,-1,77,77,77,37,37,37,41,-1,77,77,77
1407,1,2,-1,-1,13,13,13,20,-1,77,77,-1,37,37,37,41,-1,77,77,-1
1408,1,1,2,0,3,3,3,20,-1,-1,-1,3,1,1,1,41,24,24,24,3
1409,1,2,1,0,2,4,4,20,3,3,3,77,3,2,2,41,1,1,1,77
1410,1,2,1,0,2,4,4,20,3,3,3,-1,3,2,2,41,1,1,1,-1
1411,1,1,-1,-1,3,3,3,3,-1,-1,20,20,1,1,1,1,-1,-1,41,41
1412,1,2,0,0,2,4,4,20,-1,-1,20,-1,3,2,2,41,42,42,41,-1
1413,1,-1,-1,-1,19,19,20,20,-1,-1,19,-1,24,24,41,41,-1,-1,24,-1
1414,1,-1,-1,-1,12,12,12,20,19,19,19,19,28,28,28,41,24,24,24,-1
1415,1,0,2,0,2,3,3,20,77,19,19,77,42,42,42,41,-1,24,24,77
1416,1,2,0,0,2,4,4,3,19,19,19,20,3,2,2,3,24,24,24,41
1417,1,1,2,0,3,3,20,3,20,20,3,-1,1,1,41,3,41,41,1,-1
1418,1,1,-1,-1,12,12,12,20,3,3,3,77,28,28,28,41,1,1,1,77
1419,1,-1,-1,-1,20,20,20,20,3,3,3,3,41,41,41,41,1,1,1,1
1420,1,1,2,0,3,3,20,3,-1,-1,77,-1,3,1,41,3,-1,-1,77,-1
1421,-1,-1,-1,-1,21,21,21,21,77,77,77,77,-1,-1,-1,-1,-1,-1,-1,-1
1422,1,3,1,0,2,4,4,3,-1,77,77,-1,3,2,2,3,-1,42,42,-1
1423,1,3,0,0,2,4,4,3,-1,77,77,-1,3,2,2,3,-1,4,4,-1
1424,1,3,0,0,2,4,4,20,-1,77,77,-1,3,2,2,41,-1,-1,-1,-1
1425,1,-1,-1,-1,12,12,12,20,-1,-1,-1,-1,28,28,28,41,-1,-1,-1,-1
1426,1,1,-1,-1,19,19,20,20,3,3,19,19,3,1,41,41,-1,24,24,-1
1427,1,2,0,0,2,4,4,3,-1,77,77,-1,3,2,2,3,-1,4,4,-1
1428,1,-1,-1,-1,12,12,12,20,3,3,3,12,28,28,28,41,1,1,1,-1
1429,1,2,0,0,2,4,4,3,-1,77,-1,-1,3,2,2,3,-1,-1,-1,-1
1430,1,2,0,0,2,4,4,20,-1,77,77,-1,3,2,2,41,-1,42,42,-1
1431,1,-1,-1,-1,12,12,12,20,77,77,77,-1,28,28,28,41,77,77,77,-1
1432,1,-1,0,0,7,7,7,20,-1,-1,-1,7,43,43,43,41,-1,-1,-1,-1
1433,1,2,0,0,2,4,4,20,-1,77,77,77,3,4,4,41,-1,2,2,77
1434,1,1,2,0,3,3,20,20,-1,-1,3,3,1,1,41,41,-1,-1,1,3
1435,1,-1,-1,-1,20,20,20,3,-1,-1,-1,-1,41,41,41,3,-1,-1,-1,-1
1436,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
1437,1,-1,-1,-1,20,20,20,3,-1,-1,-1,-1,41,41,41,3,-1,-1,-1,-1
1438,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
1439,1,2,-1,-1,12,12,12,20,77,77,77,-1,28,28,28,-1,77,77,77,-1
1440,1,2,1,0,2,4,4,2,-1,-1,-1,-1,3,2,2,3,-1,-1,-1,-1
1441,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
1442,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1443,1,2,-1,-1,12,12,12,20,14,14,14,-1,28,28,28,-1,31,31,31,-1
1444,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
1445,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
1446,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,26,26,26,77
1447,1,0,-1,-1,12,12,12,20,77,77,77,-1,28,28,28,-1,77,77,77,-1
1448,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,26,26,26,-1
1449,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1450,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,26,26,26,26
1451,1,2,0,0,2,4,4,20,-1,-1,-1,77,3,2,2,-1,-1,-1,-1,77
1452,1,0,-1,-1,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1453,1,1,2,-1,3,3,3,3,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1
1454,1,2,0,0,2,4,4,2,77,77,77,-1,3,3,3,3,77,77,77,-1
1455,1,1,2,-1,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
1456,1,1,2,-1,3,3,20,20,77,77,77,77,-1,1,41,41,77,77,77,77
1457,1,2,-1,-1,19,3,3,20,77,77,77,-1,-1,1,1,-1,77,77,77,-1
1458,1,1,2,0,19,3,3,20,77,77,77,-1,-1,1,1,-1,77,77,77,-1
1459,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,26,26,26,-1
1460,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,26,26,26,-1
1461,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,26,26,26,77
1462,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1463,1,2,-1,-1,13,13,13,20,77,77,-1,-1,37,37,37,-1,77,77,77,-1
1464,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
1465,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1466,1,1,2,0,19,3,20,3,77,77,77,77,1,1,41,1,77,77,77,77
1467,1,0,-1,-1,19,19,19,19,77,77,77,77,99,99,99,99,-1,-1,-1,-1
1468,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
1469,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1470,1,2,0,0,2,4,4,2,-1,-1,-1,-1,3,2,2,3,-1,-1,-1,-1
1471,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
1472,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
1473,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
1474,1,0,-1,-1,19,20,20,20,-1,77,77,-1,-1,-1,-1,-1,-1,-1,-1,-1
1475,-1,-1,-1,-1,21,21,21,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1476,1,2,1,0,2,4,4,20,-1,-1,-1,77,3,2,2,-1,-1,-1,-1,77
1477,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
1478,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,42,42,42,-1
1479,1,1,2,0,3,3,3,3,77,77,-1,77,1,1,1,1,77,77,-1,77
1480,1,2,1,0,2,4,4,20,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1
1481,1,0,-1,-1,19,19,19,20,77,77,77,77,24,24,24,-1,77,77,77,77
1482,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
1483,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
1484,1,1,2,0,3,3,19,20,77,77,-1,-1,1,1,-1,-1,77,77,-1,-1
1485,1,2,0,0,2,4,4,20,-1,-1,-1,77,3,2,2,-1,-1,-1,-1,77
1486,1,2,1,0,2,4,4,20,-1,-1,-1,77,3,2,2,-1,-1,-1,-1,77
1487,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1488,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
1489,1,2,1,-1,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
1490,1,1,-1,-1,13,13,13,20,77,77,77,-1,37,37,37,-1,77,77,77,-1
1491,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1492,1,1,2,0,3,3,20,20,77,77,77,77,1,1,41,-1,77,77,77,77
1493,1,1,-1,-1,19,19,19,19,77,77,-1,77,-1,-1,-1,-1,-1,-1,-1,-1
1494,1,1,-1,-1,19,19,19,20,12,12,12,77,28,28,28,-1,77,77,77,77
1495,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
1496,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
1497,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1498,1,1,-1,-1,19,19,20,19,3,3,19,3,1,1,1,1,77,77,77,77
1499,1,2,0,0,2,4,4,20,77,77,77,77,42,42,42,42,77,77,77,77
1500,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1501,1,2,0,0,2,4,4,2,77,77,77,-1,42,42,42,-1,24,24,24,-1
1502,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
1503,1,2,0,0,2,4,4,20,77,77,77,-1,42,42,42,-1,26,26,26,-1
1504,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1505,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1506,1,1,2,4,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
1507,1,2,0,0,7,5,5,20,77,77,77,-1,43,7,7,41,77,77,77,-1
1508,1,2,0,0,7,7,7,20,77,77,77,-1,43,43,43,41,77,77,77,-1
1509,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
1510,1,2,-1,-1,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
1511,1,2,1,0,2,4,4,20,77,77,77,-1,3,2,2,-1,42,42,42,-1
1512,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
1513,1,2,0,0,2,4,4,20,77,77,77,-1,42,42,42,-1,3,2,2,-1
1514,1,-1,-1,-1,12,12,12,20,77,77,77,77,28,28,28,-1,77,77,77,77
1515,1,1,2,4,3,3,3,20,77,77,77,-1,1,1,1,-1,77,77,77,77
1516,1,2,0,0,2,4,4,20,77,77,77,-1,24,24,24,-1,42,42,42,-1
1517,1,2,0,0,2,4,4,20,77,77,77,-1,24,24,24,-1,42,42,42,-1
1518,1,2,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1
1519,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
