"SSN","obsidianTot","obsidianBlades","obsidianWaste","obsidianScrapers","obsidianPoints","obsidianCores","obsidianKnives","obsidianEccentrics","obsidianMagueyS","obsidianUtFlake","obsidianNodules","basaltTot","basaltTools","chert","quartz"
1702,12,4,1,1,3,1,0,0,0,0,0,0,0,0,0
1703,36,12,11,2,3,8,0,0,0,0,0,0,0,0,0
1704,117,47,12,9,23,23,1,1,0,0,2,2,0,0,0
1705,45,32,10,9,13,24,3,0,0,0,3,-1,-1,-1,0
1706,36,26,9,8,11,20,3,0,0,0,2,-1,-1,-1,0
1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1709,30,16,3,8,1,4,0,0,0,1,0,-1,0,0,0
1710,75,23,7,10,9,23,0,0,0,0,0,-1,-1,-1,0
1711,28,13,7,4,1,1,0,0,0,0,0,0,0,0,0
1712,32,3,8,1,3,6,0,0,0,0,0,0,0,0,0
1713,36,18,9,3,1,19,0,0,0,0,0,-1,0,0,0
1714,68,14,3,3,3,19,1,0,0,0,0,-1,-1,0,0
1715,81,31,6,6,4,20,0,0,0,0,0,0,0,0,0
1716,33,27,5,2,4,6,0,0,0,0,0,-1,0,0,0
1717,75,33,4,1,7,25,1,0,0,0,0,0,0,0,0
1718,62,34,11,2,2,10,0,0,0,0,0,-1,-1,2,0
1719,50,26,4,2,9,6,1,0,0,0,0,0,0,0,0
1720,432,291,85,6,14,14,0,0,0,0,0,-1,-1,0,0
1721,30,15,7,2,3,2,0,0,0,0,0,0,0,0,0
1722,96,68,14,0,3,5,0,0,0,0,0,0,0,0,0
1723,149,102,36,3,6,9,0,0,0,0,0,-1,-1,0,0
1724,34,20,5,0,2,1,1,0,0,0,0,0,0,0,0
1725,91,39,22,2,3,8,3,0,0,0,0,0,0,0,0
1726,263,47,158,48,7,3,0,0,0,0,0,11,6,0,0
1727,442,64,330,43,3,1,0,0,0,0,0,3,2,0,0
1728,172,25,109,26,10,2,0,0,0,0,0,17,7,0,0
1729,297,57,137,85,7,4,7,0,0,0,0,20,4,0,0
1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1732,19,0,0,7,12,0,0,0,0,0,0,0,0,0,0
1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,16,1,3,6,6,0,0,0,0,0,0,0,0,0,3
1735,11,1,0,2,3,0,0,0,0,0,1,0,0,0,0
1736,275,50,145,63,10,4,2,0,0,0,0,14,6,0,0
1737,63,18,24,15,5,1,0,0,0,0,0,1,0,0,0
1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,15,2,2,7,2,2,0,0,0,0,0,0,0,0,0
1740,2151,196,1823,56,118,8,46,0,0,200,-1,0,0,0,0
1741,636,49,512,15,30,3,25,0,0,51,-1,0,0,0,0
1742,8,0,1,4,3,0,0,0,0,0,0,0,0,0,0
1743,1396,100,1296,0,0,0,0,0,0,0,0,0,0,0,0
1744,9,0,1,4,3,0,0,0,0,0,0,0,0,0,0
1745,6,0,1,1,2,0,0,0,0,0,0,1,0,0,0
1746,31,3,14,12,2,0,0,0,0,0,0,2,0,0,0
1747,9,0,2,4,2,1,0,0,0,0,0,0,0,0,0
1748,5,0,0,2,2,0,1,0,0,0,0,0,0,0,0
1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,8,0,6,0,2,0,0,0,0,0,0,0,0,0,0
1751,13,0,3,5,3,2,0,0,0,0,0,1,1,0,0
1752,6,0,1,1,3,0,0,0,0,0,0,0,0,0,0
1753,4,0,1,2,1,0,0,0,0,0,0,0,0,0,1
1754,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1755,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0
1756,4,1,1,2,0,0,0,0,0,0,0,1,1,0,0
1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0
1760,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1761,14,6,5,3,0,0,0,0,0,0,0,0,0,0,0
1762,16,7,5,4,0,0,0,0,0,0,0,1,1,0,0
1763,60,15,24,12,6,3,0,0,0,0,0,3,1,0,0
1764,19,4,6,7,0,2,0,0,0,0,0,0,0,0,0
1765,11,3,4,2,1,1,0,0,0,0,0,0,0,0,0
1766,18,2,7,3,0,5,1,0,0,0,0,5,5,0,0
1767,834,351,363,6,39,48,8,0,0,8,0,4,4,0,0
1768,38,9,18,4,1,1,2,0,0,0,2,1,1,0,0
1769,24,0,12,1,0,3,2,0,0,0,0,3,3,0,0
1770,185,54,80,3,6,26,0,0,0,0,0,2,2,0,0
1771,125,37,52,6,1,15,2,0,0,2,0,2,1,0,0
1772,39,12,0,5,1,1,1,0,0,0,0,0,0,0,0
1773,33,9,0,1,2,3,0,0,0,0,0,0,0,0,0
1774,460,180,166,6,2,0,2,0,0,0,2,3,3,0,0
1775,36,8,16,0,1,7,0,0,0,0,0,1,1,1,0
1776,143,49,0,2,5,13,0,0,0,0,1,5,5,0,0
1777,119,35,62,0,2,11,1,0,0,0,2,-1,0,0,0
1778,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1779,100,22,0,9,3,23,2,0,0,0,0,2,0,0,0
1780,55,13,21,5,2,9,1,0,0,0,1,4,4,0,0
1781,129,28,61,11,3,11,5,0,0,0,1,9,9,0,0
1782,166,60,77,4,6,10,0,0,0,0,0,4,3,0,0
1783,48,14,16,1,1,5,3,0,0,0,0,1,1,0,0
1784,30,8,14,6,0,2,0,0,0,0,0,0,0,0,0
1785,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0
1786,246,27,129,60,15,4,11,0,0,0,0,5,2,0,0
1787,115,17,55,30,9,4,0,0,0,0,0,3,0,0,0
1788,274,37,153,57,15,9,3,0,0,0,0,11,5,0,0
1789,238,41,140,39,7,6,4,0,0,0,0,14,3,0,0
1790,20,9,5,5,0,1,0,0,0,0,0,0,0,0,0
1791,113,8,50,40,5,8,2,0,0,0,0,18,5,0,0
1792,120,12,54,44,5,3,0,0,0,0,0,7,2,0,0
1793,30,4,12,9,1,4,0,0,0,0,0,3,2,0,0
1794,46,10,26,7,2,1,0,0,0,0,0,0,0,0,0
1795,36,18,12,5,1,0,0,0,0,0,0,0,0,0,0
1796,52,6,33,13,0,0,0,0,0,0,0,2,0,0,0
1797,27,9,17,1,0,0,0,0,0,0,0,3,0,0,0
1798,61,27,14,10,4,6,0,0,0,0,0,4,1,0,0
1799,57,10,19,18,5,5,0,0,0,0,0,2,1,0,0
1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,50,6,16,21,3,1,2,0,0,0,0,6,1,0,0
1802,27,4,10,10,1,2,0,0,0,0,0,5,2,0,0
1803,66,10,28,22,3,3,1,0,0,0,0,6,0,0,0
1804,100,11,39,42,4,3,1,0,0,0,0,6,1,0,0
1805,13,4,0,0,0,1,2,0,0,0,0,1,0,0,0
1806,31,7,14,10,0,0,0,0,0,0,0,2,0,0,0
1807,8,0,3,4,1,0,0,0,0,0,0,1,1,0,0
1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,9,5,0,2,0,0,2,0,0,0,0,0,0,0,0
1810,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1811,10,0,6,0,4,0,0,0,0,0,0,-1,-1,0,0
1812,12,5,2,0,5,0,0,0,0,0,0,0,0,0,0
1813,109,50,34,6,5,2,8,0,0,0,0,-1,0,0,0
1814,40,23,8,2,5,2,1,0,0,0,0,-1,0,0,0
1815,12,5,0,0,1,3,3,0,0,0,0,-1,0,0,0
1816,14,1,0,3,2,2,3,0,0,0,0,0,0,0,0
1817,616,43,315,14,158,7,76,0,0,0,0,0,0,0,0
1818,35,0,2,0,19,7,1,0,0,0,0,1,0,0,0
1819,175,42,83,3,6,3,4,0,0,0,0,4,4,0,0
1820,65,11,30,2,2,8,9,0,0,0,0,-1,-1,0,0
1821,43,15,2,8,4,8,2,0,0,4,0,5,3,0,0
1822,42,16,4,9,0,0,1,0,0,12,0,2,1,0,0
1823,114,19,7,24,3,8,9,0,0,43,1,5,5,0,0
1824,132,41,15,13,7,14,11,0,0,29,2,6,3,1,0
1825,1834,164,1487,4,132,4,41,0,0,0,1,41,0,0,0
1826,37,2,3,8,0,2,0,0,0,22,0,2,2,0,0
1827,45,12,7,12,2,3,0,0,0,8,1,3,3,0,0
1828,133,35,21,21,5,9,2,0,0,38,2,8,8,0,0
1829,19,1,2,5,5,2,0,0,0,3,1,3,3,0,0
1830,85,14,6,20,4,8,7,0,0,23,3,5,5,0,0
1831,9,1,1,3,3,0,0,0,0,1,0,0,0,0,0
1832,32,3,0,11,5,3,1,0,0,9,0,0,0,0,0
1833,54,10,2,20,2,10,2,0,0,8,0,3,3,0,0
1834,217,43,29,48,7,21,1,0,0,65,3,5,5,0,0
1835,185,69,69,5,29,9,4,0,0,9,0,2,2,0,0
1836,26,6,0,1,4,7,3,0,0,0,0,1,0,0,0
1837,839,133,446,19,124,33,99,0,0,0,10,8,1,0,0
1838,17,7,2,5,2,0,1,0,0,0,0,0,0,0,0
1839,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1840,42,13,0,0,3,0,2,0,0,0,0,0,0,0,0
1841,5,2,3,0,0,0,0,0,0,0,0,-1,-1,-1,0
1842,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1843,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1845,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0
1847,6,1,1,1,2,0,1,0,0,0,0,1,0,1,0
1848,26,6,0,3,3,0,4,0,0,0,0,0,0,0,0
1849,17,2,4,0,8,1,0,0,0,0,0,3,1,0,0
1850,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,10,2,1,5,2,0,0,0,0,0,0,2,1,0,0
1852,100,45,0,0,1,2,0,0,0,0,0,2,0,0,0
1853,382,43,301,3,0,0,0,0,0,0,0,3,1,0,0
1854,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1855,12,1,0,0,5,0,1,0,0,0,0,0,0,0,0
1856,5,4,1,0,0,0,0,0,0,0,0,4,0,0,0
1857,20,8,0,5,1,2,0,0,0,0,0,1,0,0,0
1858,8,3,2,2,1,0,0,0,0,0,0,0,0,0,0
1859,9,3,1,4,1,0,0,0,0,0,0,0,0,0,0
1860,13,4,5,0,2,2,0,0,0,0,0,0,0,0,0
1861,11,0,1,2,4,0,4,0,0,0,0,0,0,0,0
1862,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1863,259,5,235,11,5,2,1,0,0,0,0,0,0,0,0
1864,7,0,0,3,3,0,1,0,0,0,0,1,0,0,0
1865,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0
1866,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0
1869,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1870,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1871,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0
1872,23,11,0,0,1,0,0,0,0,0,0,0,0,0,0
1873,89,21,59,0,5,1,0,0,0,0,0,1,0,0,0
1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1876,7,4,2,0,0,1,0,0,0,0,0,-1,-1,-1,0
1877,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
1878,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1879,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0
1880,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0
1881,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1882,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1883,9,6,2,0,1,0,0,0,0,0,0,-1,-1,-1,0
1884,16,10,5,1,0,0,0,0,0,0,0,0,0,0,0
1885,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0
1887,8,3,3,2,0,0,0,0,0,0,0,0,0,0,0
1888,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1889,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1890,17,2,3,2,8,2,0,0,0,0,0,0,0,1,0
1891,21,7,9,2,0,3,0,0,0,0,0,0,0,0,0
1892,79,6,52,8,5,4,3,0,0,0,0,5,0,0,0
1893,22,7,9,3,2,1,0,0,0,0,0,1,0,0,0
1894,37,9,25,2,0,1,0,0,0,0,0,3,0,0,0
1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,34,16,9,5,3,1,0,0,0,0,0,1,0,0,0
1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,59,14,33,7,3,2,1,0,0,0,0,0,0,0,0
1899,16,9,4,0,3,0,0,0,0,0,0,1,0,0,0
1900,9,4,0,0,2,1,1,0,0,0,0,0,0,0,0
1901,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1902,46,18,28,0,0,0,0,0,0,0,0,0,0,0,0
1903,38,17,21,0,0,0,0,0,0,0,0,0,0,0,0
1904,40,23,13,2,1,0,0,0,0,0,0,2,0,0,0
1905,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1906,28,19,7,1,1,0,0,0,0,0,0,0,0,0,0
1907,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1908,16,12,3,1,0,0,0,0,0,0,0,0,0,0,0
1909,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1910,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1911,41,23,9,8,1,0,0,0,0,0,0,0,0,0,0
1912,14,9,2,2,0,1,0,0,0,0,0,0,0,0,0
1913,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0
1915,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0
1916,54,33,16,2,3,0,0,0,0,0,0,0,0,0,0
1917,125,65,56,2,1,0,0,0,0,0,0,0,0,0,0
1918,7,4,1,0,1,1,0,0,0,0,0,1,0,0,0
1919,12,5,4,2,0,1,0,0,0,0,0,0,0,0,0
1920,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1921,18,12,5,1,0,0,0,0,0,0,0,0,0,-1,0
1922,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1923,15,9,5,1,0,0,0,0,0,0,0,0,0,0,0
1924,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0
1925,103,65,25,4,7,2,1,0,0,0,0,0,0,0,0
1926,68,33,19,2,1,1,1,0,0,0,1,0,0,0,0
1927,15,6,4,3,0,0,0,0,0,0,0,0,0,0,0
1928,58,24,19,7,2,0,3,0,0,0,1,1,1,0,0
1929,17,6,3,4,0,0,0,0,0,0,1,0,0,0,0
1930,21,10,5,2,2,0,0,0,0,0,0,0,0,0,0
1931,41,16,13,4,3,0,2,0,0,0,0,4,1,0,0
1932,48,28,11,2,1,0,0,0,0,0,0,1,0,0,0
1933,16,9,1,4,2,1,1,0,0,0,0,0,0,0,0
1934,28,13,3,8,1,0,0,0,0,0,0,0,0,0,0
1935,66,41,9,3,4,3,4,0,0,0,1,5,1,0,0
1936,15,2,7,5,1,0,0,0,0,0,0,5,4,0,0
1937,15,6,2,3,2,2,0,0,0,0,0,6,2,0,0
1938,46,11,22,8,2,2,0,0,0,0,0,260,11,0,0
1939,50,29,16,3,1,1,0,0,0,0,0,11,3,0,0
1940,111,42,58,6,2,2,0,0,0,0,0,2,0,0,0
1941,20,8,9,2,0,1,0,0,0,0,0,0,0,0,0
1942,25,17,7,1,0,0,0,0,0,0,0,1,0,0,0
1943,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1944,13,7,5,1,0,0,0,0,0,0,0,0,0,0,0
1945,11,5,5,1,0,0,0,0,0,0,0,0,0,0,0
1946,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0
1947,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1948,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1949,39,25,13,1,0,0,0,0,0,0,0,0,0,0,0
1950,49,26,21,1,1,0,0,0,0,0,0,0,0,0,0
1951,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
1952,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1953,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0
1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
1958,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1959,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0
1960,26,10,12,2,2,0,0,0,0,0,0,0,0,0,0
1961,46,25,19,0,2,0,0,0,0,0,0,2,1,0,0
1962,19,12,6,1,0,0,0,0,0,0,0,0,0,0,0
1963,12,7,4,0,1,0,0,0,0,0,0,0,0,0,0
1964,15,6,5,2,1,0,0,0,0,0,0,0,0,0,0
1965,14,7,6,0,1,0,0,0,0,0,0,0,0,0,0
1966,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1967,22,12,6,1,2,1,0,0,0,0,0,0,0,0,0
1968,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1969,49,22,20,4,3,0,0,0,0,0,0,3,1,0,0
1970,10,6,2,4,0,0,0,0,0,0,0,0,0,0,0
1971,14,4,10,0,0,0,0,0,0,0,0,1,0,0,0
1972,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
1975,13,8,2,3,0,0,0,0,0,0,0,0,0,1,0
1976,9,6,2,0,1,0,0,0,0,0,0,0,0,0,0
1977,11,5,5,0,0,1,0,0,0,0,0,0,0,1,0
1978,20,13,6,1,0,0,0,0,0,0,0,0,0,0,0
1979,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1980,9,4,5,0,0,0,0,0,0,0,0,1,1,0,0
1981,58,25,27,4,2,0,0,0,0,0,0,3,1,0,0
1982,33,11,13,8,1,0,0,0,0,0,0,4,1,0,0
1983,18,10,5,3,0,0,0,0,0,0,0,0,0,0,0
1984,36,23,12,0,0,0,0,0,0,0,0,0,0,1,0
1985,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
1986,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1987,18,2,14,2,0,0,0,0,0,0,0,1,1,0,0
1988,14,7,4,0,3,0,0,0,0,0,0,0,0,0,0
1989,50,20,29,4,0,0,0,0,0,0,0,2,0,0,0
1990,62,23,32,4,1,0,2,0,0,0,0,0,0,0,0
1991,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1992,48,33,14,0,1,0,0,0,0,0,0,0,0,0,0
1993,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0
1994,14,4,7,3,0,0,0,0,0,0,0,0,0,0,0
1995,16,4,11,1,0,0,0,0,0,0,0,0,0,0,0
1996,44,28,14,1,1,0,0,0,0,0,0,0,0,0,0
1997,32,16,16,0,0,0,0,0,0,0,0,0,0,0,0
1998,16,9,7,0,0,0,0,0,0,0,0,1,0,0,0
1999,12,5,6,0,1,0,0,0,0,0,0,0,0,0,0
2000,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2001,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2002,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2003,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0
2004,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
2005,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
2006,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
2007,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
2008,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2009,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0
2010,12,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2011,10,6,4,0,0,0,0,0,0,0,0,1,1,0,0
2012,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2013,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
2014,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
2015,10,3,5,2,0,0,0,0,0,0,0,1,0,0,0
2016,21,5,12,1,1,1,1,0,0,0,0,1,0,0,0
2017,94,44,35,7,4,4,0,0,0,0,0,0,0,0,0
2018,9,0,6,1,2,0,0,0,0,0,0,1,0,1,0
2019,73,36,26,8,2,0,1,0,0,0,0,1,0,0,0
2020,35,13,14,6,0,2,0,0,0,0,0,2,0,0,0
2021,117,82,29,3,3,0,0,0,0,0,0,0,0,0,0
2022,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2023,16,1,7,4,2,2,0,0,0,0,0,1,0,0,0
2024,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2025,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0
2026,18,4,11,3,0,0,0,0,0,0,0,0,0,0,0
2027,23,6,7,8,0,1,1,0,0,0,0,0,0,0,0
2028,85,23,35,15,1,11,0,0,0,0,0,0,0,1,0
2029,89,44,30,10,2,3,0,0,0,0,0,0,0,0,0
2030,96,51,27,13,0,2,0,0,0,0,2,0,0,-1,0
2031,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0
2032,1,0,0,1,0,-1,-1,0,-1,-1,-1,-1,-1,0,0
2033,7,4,3,0,0,0,0,0,0,0,0,1,0,0,0
2034,33,24,4,0,3,1,0,0,0,0,0,-1,-1,0,0
2035,7,4,2,0,1,1,0,0,0,0,0,-1,-1,0,0
2036,14,9,4,0,1,0,0,0,0,0,0,-1,-1,0,0
2037,19,1,7,7,1,3,0,0,0,0,0,0,0,0,0
2038,114,28,49,21,4,6,1,0,0,0,0,2,0,0,0
2039,25,10,9,4,1,1,0,0,0,0,0,0,0,0,0
2040,33,5,10,10,1,2,2,0,0,0,0,1,1,-1,0
2041,92,56,20,1,1,3,0,0,0,1,1,-1,-1,-1,0
2042,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
2043,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
2044,29,14,14,1,0,0,0,0,0,0,0,3,1,0,0
2045,7,5,2,0,0,0,0,0,0,0,0,1,0,0,0
2046,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0
2047,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0
2049,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2050,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,6,3,2,1,0,0,0,0,0,0,0,1,1,0,0
2052,44,25,2,0,3,0,0,0,0,0,0,1,1,0,0
2053,18,5,0,3,2,1,0,0,0,0,0,2,2,0,0
2054,51,19,26,5,1,0,0,0,0,0,0,1,0,0,0
2055,11,4,3,3,1,0,0,0,0,0,0,4,4,0,0
2056,44,30,7,4,1,2,0,0,0,0,0,2,0,0,0
2057,57,36,14,5,1,1,0,0,0,0,0,0,0,0,0
2058,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0
2059,6,3,2,1,0,0,0,0,0,0,0,1,1,0,0
2060,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0
2061,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0
2062,20,13,2,0,2,0,0,0,0,0,0,2,0,0,0
2063,29,20,6,2,2,3,0,0,0,0,0,-1,0,0,0
2064,191,145,21,15,3,2,3,2,0,0,0,5,3,1,0
2065,76,56,6,10,1,0,3,0,0,0,0,0,0,0,0
2066,144,106,23,11,1,2,1,0,0,0,0,1,1,0,0
2067,10,4,3,3,0,0,0,0,0,0,0,0,0,0,0
2068,22,17,4,1,0,0,0,0,0,0,0,-1,0,0,0
2069,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
2070,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2071,10,8,1,1,0,0,0,0,0,0,0,0,0,0,0
2072,7,5,1,1,0,0,0,0,0,0,0,2,0,0,0
2073,23,11,9,2,1,0,0,0,0,0,0,1,0,0,0
2074,12,7,0,4,0,0,1,0,0,0,0,0,0,0,0
2075,9,7,1,1,0,0,0,0,0,0,0,0,0,0,0
2076,20,15,2,2,0,0,0,0,0,0,0,1,0,0,0
2077,16,10,3,3,0,0,0,0,0,0,0,1,0,0,0
2078,50,37,4,4,4,0,1,0,0,0,0,2,1,1,0
2079,16,10,2,4,0,0,0,0,0,0,0,2,0,0,0
2080,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0
2081,22,17,3,0,2,0,0,0,0,0,0,2,1,-1,0
2082,65,54,8,1,2,0,0,0,0,0,0,0,0,0,0
2083,30,19,7,3,1,0,0,0,0,0,0,2,2,0,0
2084,7,6,1,0,0,0,0,0,0,0,0,1,1,0,0
2085,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0
2086,3,0,0,1,1,1,0,0,0,0,0,1,0,0,0
2087,56,39,7,8,1,0,1,0,0,0,0,6,0,0,0
2088,41,33,6,1,1,0,0,0,0,0,0,1,1,0,0
2089,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0
2090,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0
2091,9,6,1,1,0,0,1,0,0,0,0,0,0,0,0
2092,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2093,27,12,7,6,2,0,0,0,0,0,0,0,0,0,0
2094,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0
2095,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2096,9,4,4,1,0,0,0,0,0,0,0,1,1,0,0
2097,7,3,1,3,0,0,0,0,0,0,0,1,1,0,0
2098,28,14,10,0,0,3,1,0,0,0,0,1,1,0,0
2099,71,36,27,7,1,0,0,0,0,0,0,9,4,0,0
2100,61,43,15,0,0,0,0,0,0,0,0,0,0,0,0
2101,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2102,8,5,2,0,0,0,0,0,0,0,0,1,0,0,0
2103,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2104,54,24,21,3,5,1,0,0,0,0,0,1,1,0,0
2105,37,14,21,1,1,0,0,0,0,0,0,0,0,0,0
2106,67,26,26,6,6,3,0,0,0,0,0,2,2,0,0
