"SSN","totAll","totPrec","totCuan","totTezo","totPatl","totTzac","totMicc","totTlam","totXola","totMete","totOxto","totXome","totMaza","totAzte"
1614,78,0,0,0,0,10,0,18,19,8,0,5,2,3
1615,203,0,0,0,0,12,3,32,71,15,3,28,4,0
1616,173,0,0,0,0,20,12,34,30,16,2,15,2,3
1617,190,0,0,0,1,17,16,39,37,25,0,17,4,3
1618,154,0,0,0,2,12,12,19,50,7,0,22,2,4
1619,94,0,0,0,0,6,8,20,16,11,0,4,0,0
1620,141,0,0,0,1,18,13,24,23,10,0,11,0,7
1621,56,0,0,0,0,4,0,9,11,3,4,0,0,4
1622,143,0,0,0,0,9,14,34,27,16,2,8,4,4
1623,203,0,0,0,1,13,19,42,52,11,2,7,0,15
1624,109,0,0,0,2,7,11,25,20,4,1,8,0,2
1625,218,0,0,0,5,30,22,35,36,12,0,10,3,2
1626,144,0,0,0,1,15,8,31,27,9,2,4,2,9
1627,93,0,0,0,0,13,3,10,18,8,2,7,0,3
1628,220,0,0,0,0,23,30,32,33,1,0,23,3,10
1629,62,0,0,0,0,13,0,21,6,0,2,1,0,0
1630,279,0,0,0,0,24,9,30,58,26,0,8,0,8
1631,170,0,0,0,2,35,8,39,31,6,0,0,4,4
1632,201,0,0,0,5,29,17,46,44,9,0,12,0,2
1633,218,0,0,0,0,16,36,26,66,6,0,12,0,6
1634,103,0,0,0,0,2,7,15,20,0,0,1,0,0
1635,256,0,0,0,2,16,38,29,35,23,0,9,0,2
1636,66,0,0,0,0,5,3,5,4,0,3,4,8,29
1637,20,0,0,0,0,0,2,5,1,0,0,5,1,4
1638,359,0,0,0,0,17,10,14,36,15,5,27,93,27
1639,173,0,0,0,0,14,30,14,34,31,0,7,0,0
1640,357,0,0,0,0,31,46,41,37,22,0,30,10,24
1641,161,0,0,0,0,22,22,25,20,19,1,6,0,4
1642,644,0,0,0,0,45,69,67,159,62,0,10,23,15
1643,181,0,0,0,0,13,42,31,17,18,3,7,0,7
1644,46,0,0,0,0,2,6,5,5,4,3,5,4,3
1645,69,0,0,0,0,3,9,5,24,0,1,5,0,7
1646,85,0,0,0,0,11,5,10,14,0,0,16,5,0
1647,117,0,0,0,3,12,17,9,19,5,4,16,0,5
1648,568,0,0,0,0,23,93,82,90,44,1,24,12,0
1649,39,0,0,0,0,4,0,13,8,0,2,0,1,2
1650,47,0,0,0,0,10,8,6,9,2,0,0,0,2
1651,74,0,0,0,0,16,10,13,8,2,0,1,0,0
1652,454,0,0,0,7,61,97,83,32,35,2,4,4,6
1653,208,0,0,0,0,21,34,30,37,13,3,8,0,7
1654,160,0,0,0,0,19,26,17,52,3,0,7,1,0
1655,464,0,0,0,4,52,94,46,77,23,10,19,7,5
1656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1657,149,0,0,0,0,18,28,10,33,12,4,7,3,2
1658,720,0,0,0,0,63,73,93,182,50,0,40,14,13
1659,146,0,0,0,0,21,36,22,22,7,0,5,0,3
1660,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1661,199,0,0,0,0,19,25,26,19,14,1,8,5,4
1662,46,0,0,0,0,5,8,4,11,0,0,4,1,2
1663,71,0,0,0,0,9,10,13,9,0,0,0,0,0
1664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1665,304,0,0,0,0,27,42,51,57,9,6,21,6,9
1666,196,0,0,0,0,25,48,25,24,8,0,18,0,6
1667,418,0,0,0,0,12,63,65,46,48,2,19,21,5
1668,117,0,0,0,0,10,13,15,28,7,0,12,2,9
1669,28,0,0,0,0,2,4,7,6,0,0,3,1,0
1670,1638,0,0,0,1,37,66,314,544,197,34,3,58,59
1671,2183,0,0,0,0,41,98,359,824,191,40,7,136,46
1672,926,0,0,0,0,38,46,165,343,100,1,5,8,9
1673,1716,0,0,0,1,49,74,319,528,206,1,0,36,40
1674,1279,0,0,0,7,37,59,205,335,90,5,44,31,170
1675,1353,0,0,0,0,17,71,228,394,130,1,10,28,35
1676,391,0,0,0,0,6,28,76,92,22,7,2,10,26
1677,719,0,0,0,0,18,33,149,206,57,6,6,16,21
1678,904,0,0,0,0,17,57,191,273,94,4,11,27,-1
1679,2354,0,0,0,0,8,161,464,654,314,8,9,82,46
1680,811,0,0,0,0,7,98,221,158,76,0,4,9,16
1681,738,0,0,0,0,7,45,160,287,77,0,18,16,28
1682,263,0,0,0,0,6,20,43,127,25,0,6,3,6
1683,571,0,0,0,0,9,22,114,272,43,0,13,11,12
1684,238,0,0,0,0,9,14,38,121,12,1,7,10,9
1685,98,0,0,0,0,3,5,35,27,3,0,0,0,9
1686,118,0,0,0,0,7,9,20,15,14,1,4,0,11
1687,191,0,0,0,0,6,13,44,36,28,1,4,0,4
1688,109,0,0,0,0,7,17,21,26,13,0,2,3,6
1689,77,0,0,0,0,5,10,13,19,7,0,4,0,1
1690,63,0,0,0,0,6,6,16,15,5,0,0,2,0
1691,250,0,0,0,0,5,30,53,59,16,0,2,2,10
1692,297,0,0,0,0,6,38,46,99,28,0,4,0,0
1693,592,0,0,0,0,11,44,91,144,74,0,24,6,15
1694,1407,0,0,0,2,32,175,291,282,128,8,46,38,114
1695,429,0,0,0,0,21,40,79,111,29,0,50,0,60
1696,1304,0,0,0,0,28,123,278,310,142,1,38,14,20
1697,137,0,0,0,0,0,12,20,47,13,0,8,1,0
1698,1720,0,0,0,0,36,192,389,443,169,1,33,30,93
1699,525,0,0,0,0,22,57,99,163,34,0,38,15,40
1700,920,0,0,0,0,17,68,188,257,77,0,49,38,48
1701,172,0,0,0,0,6,23,21,30,9,0,13,10,20
1702,221,0,0,0,0,12,31,35,60,27,0,6,7,18
1703,558,0,0,0,0,19,92,89,185,35,0,43,3,29
1704,977,0,0,0,0,49,71,242,340,64,7,24,28,35
1705,1124,0,1,0,2,33,109,267,276,51,10,39,82,111
1706,911,0,0,0,1,26,65,196,274,71,0,8,83,51
1707,369,0,0,0,0,7,23,90,107,22,0,7,12,39
1708,125,0,0,0,0,4,14,21,42,5,0,9,3,13
1709,537,0,0,0,0,39,69,156,153,41,0,11,4,15
1710,1200,0,0,0,3,45,59,270,371,90,9,25,55,86
1711,822,0,0,0,0,25,52,126,209,75,2,50,16,157
1712,355,0,0,0,0,12,29,67,71,29,0,37,9,71
1713,679,0,0,0,0,4,26,115,90,39,0,87,107,136
1714,512,0,0,0,0,9,22,92,171,40,0,32,30,42
1715,1066,0,0,0,0,16,66,174,394,120,0,54,11,51
1716,229,0,0,0,0,9,11,32,43,18,0,20,25,47
1717,691,0,0,0,0,11,48,141,231,66,0,40,5,27
1718,482,0,0,0,0,7,43,97,94,54,0,57,29,50
1719,448,0,0,0,0,10,48,78,68,25,0,77,21,83
1720,502,0,0,0,0,7,27,62,100,42,9,52,31,66
1721,140,0,0,0,0,2,16,17,23,18,0,11,10,22
1722,132,0,0,0,0,1,7,21,25,17,0,8,10,10
1723,427,0,0,0,0,1,31,56,96,71,0,16,26,25
1724,99,0,0,0,0,6,12,12,17,11,0,12,9,6
1725,198,0,0,0,0,5,14,23,26,7,3,37,20,15
1726,231,0,0,0,25,82,32,17,30,0,17,5,6,8
1727,223,0,0,0,21,80,40,38,15,0,2,0,4,15
1728,207,0,0,0,65,107,12,5,1,0,1,0,0,6
1729,275,0,0,0,88,132,13,4,12,2,9,0,0,11
1730,8,0,0,0,0,4,1,2,0,0,0,0,0,0
1731,61,0,0,0,5,25,5,2,0,0,0,10,4,9
1732,503,0,0,0,29,117,45,25,1,0,6,36,14,187
1733,151,0,0,0,20,83,5,5,0,0,0,0,5,33
1734,546,0,3,0,19,122,33,70,6,0,0,52,22,180
1735,149,0,0,0,3,27,23,37,3,1,0,9,1,23
1736,158,0,0,0,34,63,3,5,5,0,3,5,1,36
1737,132,0,0,0,9,39,26,12,11,0,3,5,2,3
1738,322,0,0,0,59,87,1,0,0,0,0,11,1,163
1739,268,0,0,0,0,43,9,5,1,0,3,20,3,168
1740,304,0,0,0,0,279,5,0,0,0,0,0,0,16
1741,203,0,2,0,55,68,2,2,0,1,1,9,0,57
1742,203,0,0,0,9,118,1,0,0,0,1,0,3,67
1743,212,0,0,0,31,169,0,0,0,0,0,0,0,12
1744,338,0,0,0,15,136,2,0,0,0,0,4,0,177
1745,27,0,0,0,3,13,1,0,0,0,0,0,1,9
1746,76,0,0,0,0,15,0,2,1,0,0,6,12,36
1747,356,0,0,0,21,48,10,9,0,0,0,11,4,246
1748,158,0,2,0,6,47,19,7,0,0,2,2,3,52
1749,82,0,0,0,0,25,15,2,0,0,0,4,0,33
1750,427,0,0,0,0,159,31,19,23,0,0,5,4,181
1751,203,0,0,0,12,93,7,4,0,0,4,8,2,66
1752,316,0,0,0,8,118,27,7,0,0,2,10,12,121
1753,66,0,0,0,2,43,7,2,0,0,0,2,2,4
1754,244,0,0,0,6,24,4,9,0,0,0,2,6,185
1755,90,0,0,0,4,22,2,0,0,0,4,1,7,48
1756,151,0,0,0,0,78,15,6,0,0,0,5,4,37
1757,181,0,0,0,6,83,4,3,0,0,0,5,9,65
1758,12,0,0,0,0,1,0,2,0,0,0,1,0,8
1759,218,0,0,0,0,7,4,4,0,0,0,0,5,197
1760,49,0,0,0,0,1,1,0,0,0,0,1,4,42
1761,61,0,0,0,2,15,5,7,13,1,4,0,0,5
1762,105,0,0,0,0,14,11,10,3,4,6,11,11,10
1763,94,0,0,0,0,13,5,4,8,0,22,18,0,14
1764,53,0,0,0,0,6,2,7,19,0,7,3,0,5
1765,28,0,0,0,0,6,0,2,3,0,0,7,3,5
1766,77,0,0,0,0,4,1,5,14,0,29,8,7,2
1767,145,0,0,0,0,29,31,29,18,0,0,3,7,4
1768,257,0,3,0,8,81,25,35,27,11,0,28,15,8
1769,83,0,0,0,4,25,5,13,7,2,0,9,9,1
1770,420,0,0,0,9,92,87,91,47,22,0,7,20,7
1771,368,0,3,0,10,96,62,71,47,15,0,9,22,6
1772,142,0,0,0,2,41,25,23,17,8,0,0,10,3
1773,74,0,0,0,3,40,10,8,5,2,0,0,0,1
1774,368,0,0,0,3,81,83,63,47,20,0,3,24,4
1775,76,0,0,0,3,25,18,11,8,2,0,2,4,2
1776,153,0,0,0,6,76,26,22,8,0,0,2,0,3
1777,181,0,0,0,9,49,58,26,9,11,0,1,7,0
1778,108,0,0,0,6,62,16,7,7,0,0,0,6,1
1779,85,0,0,0,3,24,26,15,12,0,0,0,0,0
1780,140,0,0,0,4,52,9,27,12,4,0,7,9,4
1781,423,0,4,0,10,153,31,37,29,18,38,37,27,10
1782,285,0,0,0,4,99,27,34,20,13,0,19,35,5
1783,245,0,1,0,10,84,54,49,15,7,2,2,10,4
1784,99,0,0,0,6,46,12,20,2,0,0,0,7,3
1785,15,0,0,0,0,6,2,0,1,0,0,2,0,0
1786,163,0,0,0,19,69,10,11,0,0,0,13,9,10
1787,212,0,0,0,32,53,22,32,9,0,15,0,8,4
1788,537,0,0,0,77,265,41,23,29,0,23,17,5,12
1789,388,0,0,0,57,178,22,25,18,0,14,16,22,19
1790,55,0,0,0,7,18,6,2,3,3,3,0,5,1
1791,358,0,0,0,89,169,29,12,14,0,17,0,6,6
1792,222,0,0,0,60,99,10,18,10,0,2,2,3,6
1793,67,0,0,0,9,41,5,1,5,0,0,0,1,3
1794,122,0,0,0,6,48,13,22,12,0,5,0,3,2
1795,48,0,0,0,0,5,9,2,5,2,0,0,3,12
1796,90,0,0,0,9,52,4,4,6,0,0,2,2,5
1797,115,0,0,0,11,31,21,15,16,0,0,2,0,7
1798,281,0,0,0,10,50,28,26,51,6,11,17,11,29
1799,199,0,0,0,7,30,20,17,29,9,7,17,7,8
1800,327,0,0,0,0,32,64,52,17,2,18,72,30,37
1801,267,0,0,0,24,108,38,21,39,2,8,0,0,9
1802,192,0,0,0,23,107,13,6,20,0,0,2,4,0
1803,47,0,0,0,0,16,6,1,4,0,0,4,1,12
1804,265,0,0,0,49,86,40,4,43,0,0,10,0,5
1805,43,0,0,0,0,7,8,5,7,0,0,0,6,2
1806,60,0,0,0,0,9,14,2,8,2,2,1,5,4
1807,28,0,0,0,1,5,10,5,0,0,0,0,0,1
1808,19,0,0,0,0,3,0,4,3,1,0,0,0,7
1809,151,0,0,0,1,37,15,61,3,0,0,2,4,2
1810,220,0,0,0,5,62,42,41,8,9,2,0,4,4
1811,53,0,0,0,5,10,9,11,12,0,0,2,2,0
1812,140,0,0,0,1,37,18,23,22,4,4,4,0,7
1813,472,0,0,0,18,177,58,95,31,15,0,3,2,3
1814,919,0,0,0,26,195,136,212,125,18,15,14,27,13
1815,47,0,0,0,6,16,8,16,0,0,0,0,0,0
1816,29,0,0,0,6,14,1,7,0,0,0,0,0,0
1817,79,0,0,0,4,40,10,11,0,0,1,0,0,3
1818,78,0,0,0,12,32,11,12,0,0,0,2,2,0
1819,650,0,0,0,9,198,88,115,70,27,0,26,56,19
1820,88,0,8,0,0,17,17,26,0,0,0,2,5,0
1821,190,0,0,0,0,84,33,23,12,4,0,8,15,0
1822,256,0,0,0,12,126,26,31,24,5,0,0,5,5
1823,595,0,1,0,73,281,79,33,21,0,0,8,31,9
1824,733,0,0,0,14,264,144,100,44,18,0,4,54,13
1825,158,0,1,0,15,69,17,13,11,3,0,2,6,5
1826,116,0,3,0,7,33,16,13,11,0,0,5,11,2
1827,147,0,0,0,1,72,28,15,1,7,0,2,10,0
1828,502,0,0,0,19,166,66,88,40,6,0,8,36,10
1829,274,0,0,0,16,125,33,27,21,4,0,15,15,3
1830,681,0,4,0,40,163,120,106,65,22,0,62,40,4
1831,94,0,0,0,0,46,13,7,5,1,0,8,9,0
1832,353,0,0,0,12,125,66,63,21,11,0,18,13,0
1833,244,0,0,0,12,75,31,47,25,12,0,7,8,1
1834,300,0,3,0,9,84,60,52,20,9,0,11,22,5
1835,710,0,1,0,18,201,112,116,88,32,0,22,41,6
1836,109,0,0,0,2,33,15,15,16,8,0,0,7,3
1837,451,0,0,0,12,104,138,96,30,6,0,7,8,9
1838,591,0,0,0,9,128,102,101,94,26,0,28,37,10
1839,41,0,0,0,0,6,4,7,5,2,0,5,6,1
1840,345,0,0,0,0,15,52,85,40,32,0,0,19,3
1841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1843,229,0,2,0,0,55,20,50,6,24,0,0,18,0
1844,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1845,260,0,0,0,0,20,74,26,35,23,0,0,22,0
1846,262,0,0,0,46,139,14,17,6,2,1,0,5,3
1847,274,0,0,0,36,166,12,32,2,3,0,2,7,2
1848,260,0,2,0,46,155,11,15,0,2,0,0,3,6
1849,128,0,0,0,26,81,8,6,0,0,0,0,0,1
1850,56,0,0,0,7,40,0,6,0,0,1,0,0,2
1851,166,0,0,0,30,105,4,13,0,0,0,0,3,1
1852,168,0,0,0,47,91,7,9,6,0,0,0,0,0
1853,124,0,1,0,28,68,6,13,0,0,0,0,0,3
1854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1855,130,0,0,0,38,45,10,19,5,2,2,0,0,0
1856,68,0,0,0,16,30,2,5,0,0,0,0,0,3
1857,59,0,0,0,9,20,6,12,1,0,0,0,0,2
1858,46,0,0,0,7,10,3,7,6,3,0,0,0,3
1859,80,0,0,0,7,29,7,11,6,2,0,4,0,2
1860,57,0,0,0,10,26,4,4,3,0,0,0,2,4
1861,26,0,0,0,4,7,3,4,5,1,0,0,0,1
1862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1863,32,0,0,0,4,14,0,6,1,0,2,0,0,0
1864,26,0,0,0,2,11,2,4,1,0,0,0,0,0
1865,114,0,0,0,3,25,23,32,4,8,0,0,4,0
1866,75,0,0,0,3,19,2,4,3,3,0,6,3,0
1867,20,0,0,0,0,5,0,1,4,2,0,4,0,0
1868,65,0,0,0,0,11,2,9,2,4,0,2,14,0
1869,29,0,0,0,0,3,4,3,7,0,0,0,5,0
1870,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1871,72,0,0,0,3,19,6,10,7,0,0,6,12,0
1872,89,0,0,0,4,34,11,11,5,10,1,1,2,1
1873,302,0,0,0,13,72,40,43,25,9,3,10,20,4
1874,78,0,0,0,0,19,5,3,6,0,0,0,3,0
1875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1876,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1880,20,0,0,0,0,1,0,3,2,3,0,0,0,0
1881,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1884,34,0,0,0,0,6,7,4,3,6,0,3,0,0
1885,25,0,0,0,0,1,4,5,1,4,0,0,5,0
1886,16,0,0,0,0,2,3,1,2,3,1,0,0,0
1887,40,0,0,0,0,10,6,8,5,4,0,0,0,0
1888,81,0,0,0,0,14,10,17,3,4,0,6,6,0
1889,23,0,0,0,0,4,8,1,0,0,0,0,0,0
1890,87,0,0,0,4,17,16,12,10,5,6,7,0,2
1891,75,0,0,0,0,6,9,8,8,16,4,0,4,0
1892,244,0,0,0,3,26,30,33,50,7,5,25,19,9
1893,99,0,0,0,0,10,16,18,16,2,4,2,6,3
1894,222,0,0,0,4,28,35,45,32,16,2,18,17,2
1895,183,0,0,0,3,19,12,33,73,9,0,7,11,4
1896,134,0,0,0,4,12,22,22,33,3,4,9,10,6
1897,107,0,0,0,0,8,13,19,44,0,1,0,7,6
1898,534,0,0,0,9,36,59,97,160,41,10,23,21,9
1899,226,0,0,0,3,16,35,34,63,9,4,17,8,9
1900,473,0,0,0,8,27,39,35,79,13,49,48,66,69
1901,61,0,0,0,0,7,7,9,15,0,0,0,6,3
1902,29,0,0,0,0,6,3,3,0,1,0,3,0,5
1903,29,0,0,0,0,3,6,0,4,2,0,0,0,0
1904,81,0,0,0,0,27,11,10,5,2,2,2,0,4
1905,15,0,0,0,0,2,0,5,0,0,0,0,2,0
1906,89,0,0,0,0,8,23,16,11,3,0,0,0,0
1907,18,0,0,0,0,0,4,8,0,0,0,0,0,0
1908,58,0,0,0,0,13,14,15,6,0,0,0,2,0
1909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1910,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1911,51,0,0,0,0,16,14,4,4,4,0,0,0,1
1912,35,0,0,0,0,6,4,6,5,2,0,0,0,0
1913,35,0,0,0,0,6,4,6,5,2,0,0,0,0
1914,21,0,0,0,0,3,6,3,1,3,0,0,0,0
1915,23,0,0,0,0,3,4,3,5,0,0,5,0,0
1916,83,0,0,0,0,8,10,9,8,8,0,1,0,0
1917,107,0,0,0,3,15,28,17,18,7,0,0,0,1
1918,15,0,0,0,0,3,3,1,2,0,0,0,3,0
1919,25,0,0,0,0,6,6,4,2,0,1,0,0,2
1920,37,0,0,0,0,9,13,4,4,0,0,0,0,0
1921,125,0,0,0,0,13,24,25,14,7,1,2,0,0
1922,39,0,0,0,0,8,3,4,13,0,0,3,0,0
1923,41,0,0,0,0,1,6,7,12,2,0,0,0,0
1924,43,0,0,0,0,7,7,6,7,2,0,0,0,0
1925,414,0,0,0,0,37,43,83,88,20,0,31,33,6
1926,542,0,0,0,8,39,54,115,111,30,0,45,40,7
1927,69,0,0,0,0,8,9,12,17,0,0,10,5,1
1928,185,0,0,0,4,8,22,30,43,7,11,15,16,6
1929,72,0,0,0,0,7,5,11,24,0,0,7,0,7
1930,137,0,0,0,3,13,14,31,41,4,2,3,4,2
1931,434,0,0,0,3,50,45,42,63,3,28,98,35,10
1932,283,0,0,0,4,14,30,30,69,14,5,40,21,8
1933,182,0,0,0,0,17,8,30,24,12,8,12,24,2
1934,112,0,0,0,0,17,6,11,18,5,0,7,12,6
1935,230,0,0,0,7,19,20,37,36,0,28,4,33,16
1936,66,0,0,0,0,11,9,7,9,0,0,1,0,0
1937,123,0,0,0,0,20,13,17,26,4,3,9,0,2
1938,412,0,2,0,5,42,83,45,105,22,5,22,0,4
1939,486,0,0,0,26,64,51,58,63,29,14,16,10,54
1940,71,0,0,0,0,19,13,9,9,5,0,6,0,0
1941,19,0,0,0,0,7,2,3,3,2,0,0,0,0
1942,23,0,0,0,0,5,8,0,7,2,0,0,0,0
1943,9,0,0,0,0,0,3,0,3,0,0,0,0,0
1944,29,0,0,0,0,1,8,6,0,1,0,0,0,0
1945,51,0,0,0,0,6,6,8,12,8,0,0,0,0
1946,113,0,0,0,0,3,23,12,22,16,0,0,0,2
1947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1949,132,0,0,0,0,16,20,46,4,12,0,0,13,0
1950,123,0,0,0,0,29,19,26,12,9,1,0,2,4
1951,53,0,0,0,0,3,10,24,0,3,0,0,0,0
1952,46,0,0,0,0,7,20,8,2,2,0,0,0,0
1953,40,0,0,0,0,4,11,13,0,4,0,0,0,0
1954,53,0,0,0,0,6,8,12,7,3,0,0,0,0
1955,210,0,0,0,0,20,28,58,14,42,0,0,0,0
1956,12,0,0,0,0,3,3,2,1,2,0,1,0,0
1957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1958,74,0,0,0,0,7,12,12,13,13,1,0,0,0
1959,30,0,0,0,0,1,6,5,6,3,1,0,0,0
1960,214,0,0,0,2,80,36,49,9,15,0,2,3,0
1961,172,0,0,0,4,72,29,43,5,8,0,0,0,0
1962,233,0,0,0,4,68,45,70,9,3,0,4,3,1
1963,86,0,0,0,0,24,21,23,4,5,0,0,0,0
1964,125,0,0,0,3,24,22,43,4,6,3,0,0,0
1965,119,0,0,0,3,27,23,30,3,12,0,0,0,0
1966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1967,133,0,0,0,1,12,15,23,29,27,0,0,0,0
1968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1969,201,0,0,0,0,60,41,40,5,9,0,1,0,0
1970,53,0,0,0,0,11,7,8,5,7,0,0,0,0
1971,42,0,0,0,0,9,12,12,5,2,0,0,0,0
1972,50,0,0,0,0,8,4,16,4,5,0,0,0,0
1973,26,0,0,0,0,3,7,5,5,2,0,0,0,0
1974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1975,49,0,0,0,2,13,18,9,3,0,0,0,0,0
1976,23,0,0,0,0,4,9,1,0,0,0,0,0,0
1977,28,0,0,0,0,4,2,8,0,3,0,0,0,0
1978,139,0,0,0,2,5,22,19,22,17,3,0,0,0
1979,44,0,0,0,1,5,7,4,7,7,0,0,0,0
1980,33,0,0,0,1,2,5,7,5,5,0,4,0,1
1981,92,0,0,0,4,18,13,16,15,8,0,3,2,3
1982,152,0,0,0,7,19,28,27,33,8,0,2,0,2
1983,49,0,0,0,0,7,9,10,7,3,0,0,0,0
1984,60,0,0,0,1,9,9,16,7,0,0,0,0,0
1985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1986,33,0,0,0,0,2,8,4,9,0,0,4,1,0
1987,60,0,0,0,0,9,9,15,7,4,0,3,0,1
1988,77,0,0,0,0,8,12,15,10,14,0,2,0,0
1989,131,0,0,0,2,13,24,26,36,11,0,1,0,2
1990,143,0,0,0,0,9,19,30,41,12,0,10,0,2
1991,25,0,0,0,0,0,6,2,4,9,0,0,0,0
1992,60,0,0,0,0,9,5,19,7,10,0,1,0,0
1993,28,0,0,0,0,5,2,9,5,0,0,0,0,0
1994,26,0,0,0,0,7,3,6,0,2,2,0,0,0
1995,65,0,0,0,0,4,12,16,11,5,0,2,0,2
1996,76,0,0,0,0,16,13,25,8,6,0,0,0,2
1997,53,0,0,0,0,12,6,10,14,0,0,0,0,0
1998,42,0,0,0,0,12,16,4,6,0,0,0,0,3
1999,30,0,0,0,0,6,7,6,9,0,0,0,0,0
2000,26,0,0,0,0,2,7,11,1,2,0,0,0,0
2001,29,0,0,0,0,1,6,7,2,3,0,0,0,0
2002,64,0,0,0,3,7,13,9,12,7,0,3,0,0
2003,68,0,0,0,2,8,9,12,8,19,0,0,0,0
2004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2008,23,0,0,0,0,5,4,3,0,7,0,0,0,0
2009,54,0,0,0,0,3,6,14,11,5,0,0,0,0
2010,35,0,0,0,0,11,7,5,4,3,0,0,0,0
2011,89,0,0,0,2,10,12,16,10,9,0,3,0,0
2012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2015,122,0,0,0,1,5,12,17,35,7,7,0,0,5
2016,86,0,0,0,1,7,9,8,21,4,0,0,0,5
2017,238,0,0,0,6,20,20,30,67,6,3,7,2,17
2018,218,0,0,0,0,10,15,37,87,9,0,6,4,1
2019,465,0,0,0,1,26,60,95,104,16,0,11,6,25
2020,170,0,0,0,0,11,33,34,48,0,0,6,4,4
2021,87,0,0,0,0,4,11,17,28,4,0,5,0,0
2022,26,0,0,0,0,4,7,3,5,1,0,2,0,2
2023,197,0,0,0,0,4,43,49,38,11,0,5,7,12
2024,171,0,0,0,0,7,29,48,34,2,1,3,4,5
2025,116,0,0,0,0,1,22,26,14,7,0,0,0,6
2026,369,0,0,0,0,26,47,72,77,18,8,22,25,11
2027,522,0,0,0,3,32,37,122,103,37,9,32,24,28
2028,974,0,0,0,0,40,82,197,123,31,40,186,93,42
2029,851,0,0,0,2,23,45,212,186,39,4,31,47,41
2030,2437,0,0,0,6,74,172,685,717,243,8,28,29,24
2031,-1,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1
2032,-1,0,0,0,0,10,-1,-1,-1,-1,-1,-1,-1,-1
2033,332,0,0,0,1,15,73,88,55,22,0,3,8,4
2034,267,0,0,0,3,24,28,49,51,23,0,0,0,6
2035,399,0,2,0,5,57,73,56,121,8,1,8,2,0
2036,491,0,1,0,3,50,89,82,130,17,0,7,2,4
2037,273,0,0,0,0,33,36,44,90,5,0,5,0,4
2038,874,0,1,0,1,64,84,123,211,107,11,83,20,7
2039,374,0,0,0,1,26,53,69,101,22,0,39,2,0
2040,174,0,0,0,1,18,24,29,41,4,0,18,5,2
2041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2044,599,0,0,0,0,25,39,139,151,42,1,38,6,9
2045,114,0,0,0,6,5,6,20,33,7,1,1,0,4
