SSN,Count,Variable,Where
1483,189,totAll,NA
1483,14,totPatl,NA
1483,62,totTzac,NA
1483,19,totMicc,NA
1483,31,totTlam,NA
1483,12,totXola,NA
1483,3,totMete,NA
1483,5,censerTot,NA
1483,24,toTot,NA
1483,1,smoTot,NA
1483,24,ollaTot,NA
1483,10,comalTot,NA
1483,3,nubbinTot,NA
1483,5,granTot,NA
1484,80,obsidianTot,NA
1484,3,basaltTot,NA
1484,25,figTot,NA
1484,138,totAll,NA
1484,21,totPatl,NA
1484,63,totTzac,NA
1484,10,totMicc,NA
1484,9,totTlam,NA
1484,3,totXola,NA
1484,3,censerTot,NA
1484,13,toTot,NA
1484,2,smoTot,NA
1484,9,ollaTot,NA
1484,2,comalTot,NA
1484,4,nubbinTot,NA
1485,197,obsidianTot,NA
1485,6,basaltTot,NA
1485,39,figTot,NA
1485,1,candTot,NA
1485,496,totAll,NA
1485,42,totPatl,NA
1485,213,totTzac,NA
1485,31,totMicc,NA
1485,64,totTlam,NA
1485,48,totXola,NA
1485,6,censerTot,NA
1485,47,toTot,NA
1485,11,smoTot,NA
1485,37,ollaTot,NA
1485,13,comalTot,NA
1485,13,nubbinTot,NA
1485,4,foreignTot,NA
1485,15,granTot,NA
1486,220,obsidianTot,NA
1486,7,basaltTot,NA
1486,42,figTot,NA
1486,4,candTot,NA
1486,420,totAll,NA
1486,26,totPatl,NA
1486,96,totTzac,NA
1486,80,totMicc,NA
1486,80,totTlam,NA
1486,41,totXola,NA
1486,8,totMete,NA
1486,19,censerTot,NA
1486,47,toTot,NA
1486,6,smoTot,NA
1486,70,ollaTot,NA
1486,8,comalTot,NA
1486,8,nubbinTot,NA
1486,3,foreignTot,NA
1486,12,granTot,NA
1487,144,obsidianTot,NA
1487,6,basaltTot,NA
1487,1,shellTot,NA
1487,25,figTot,NA
1487,4,candTot,NA
1487,352,totAll,NA
1487,24,totPatl,NA
1487,72,totTzac,NA
1487,48,totMicc,NA
1487,56,totTlam,NA
1487,39,totXola,NA
1487,2,totMete,NA
1487,15,censerTot,NA
1487,33,toTot,NA
1487,11,smoTot,NA
1487,46,ollaTot,NA
1487,5,comalTot,NA
1487,6,nubbinTot,NA
1487,1,foreignTot,NA
1487,7,granTot,NA
1488,94,obsidianTot,NA
1488,4,basaltTot,NA
1488,23,figTot,NA
1488,223,totAll,NA
1488,31,totPatl,NA
1488,92,totTzac,NA
1488,20,totMicc,NA
1488,26,totTlam,NA
1488,13,totXola,NA
1488,24,toTot,NA
1488,4,smoTot,NA
1488,19,ollaTot,NA
1488,1,nubbinTot,NA
1488,1,foreignTot,NA
1488,13,granTot,NA
1489,107,obsidianTot,NA
1489,1,basaltTot,NA
1489,11,figTot,NA
1489,153,totAll,NA
1489,46,totPatl,NA
1489,67,totTzac,NA
1489,3,totMicc,NA
1489,10,totTlam,NA
1489,6,totXola,NA
1489,3,totMete,NA
1489,1,censerTot,NA
1489,11,toTot,NA
1489,10,ollaTot,NA
1489,2,comalTot,NA
1489,1,foreignTot,NA
1489,2,granTot,NA
1490,46,obsidianTot,NA
1490,3,basaltTot,NA
1490,10,figTot,NA
1490,108,totAll,NA
1490,5,totPatl,NA
1490,41,totTzac,NA
1490,7,totMicc,NA
1490,20,totTlam,NA
1490,6,totXola,NA
1490,2,totMete,NA
1490,5,censerTot,NA
1490,15,toTot,NA
1490,1,smoTot,NA
1490,12,ollaTot,NA
1490,1,comalTot,NA
1490,1,nubbinTot,NA
1490,3,granTot,NA
1491,118,obsidianTot,NA
1491,7,basaltTot,NA
1491,21,figTot,NA
1491,188,totAll,NA
1491,42,totPatl,NA
1491,49,totTzac,NA
1491,40,totTlam,NA
1491,10,totXola,NA
1491,1,censerTot,NA
1491,22,toTot,NA
1491,17,ollaTot,NA
1491,2,granTot,NA
1492,36,obsidianTot,NA
1492,1,basaltTot,NA
1492,10,figTot,NA
1492,1,candTot,NA
1492,109,totAll,NA
1492,13,totPatl,NA
1492,29,totTzac,NA
1492,2,totMicc,NA
1492,15,totTlam,NA
1492,5,totXola,NA
1492,1,censerTot,NA
1492,14,toTot,NA
1492,3,ollaTot,NA
1492,1,comalTot,NA
1492,1,foreignTot,NA
1492,1,granTot,NA
1493,32,obsidianTot,NA
1493,1,basaltTot,NA
1493,8,figTot,NA
1493,128,totAll,NA
1493,24,totPatl,NA
1493,32,totTzac,NA
1493,7,totMicc,NA
1493,15,totTlam,NA
1493,2,totXola,NA
1493,2,censerTot,NA
1493,7,toTot,NA
1493,1,ollaTot,NA
1493,3,comalTot,NA
1493,3,nubbinTot,NA
1493,3,granTot,NA
1494,99,obsidianTot,NA
1494,5,basaltTot,NA
1494,28,figTot,NA
1494,277,totAll,NA
1494,50,totPatl,NA
1494,127,totTzac,NA
1494,19,totMicc,NA
1494,14,totTlam,NA
1494,19,totXola,NA
1494,4,censerTot,NA
1494,21,toTot,NA
1494,29,ollaTot,NA
1494,9,comalTot,NA
1494,11,nubbinTot,NA
1494,2,foreignTot,NA
1494,9,granTot,NA
1495,143,obsidianTot,NA
1495,7,basaltTot,NA
1495,25,figTot,NA
1495,542,totAll,NA
1495,45,totPatl,NA
1495,157,totTzac,NA
1495,76,totMicc,NA
1495,124,totTlam,NA
1495,32,totXola,NA
1495,8,totMete,NA
1495,13,censerTot,NA
1495,61,toTot,NA
1495,2,smoTot,NA
1495,70,ollaTot,NA
1495,11,comalTot,NA
1495,6,nubbinTot,NA
1495,15,granTot,NA
1496,18,obsidianTot,NA
1496,17,basaltTot,NA
1496,1,slateTot,NA
1496,46,figTot,NA
1496,4,candTot,NA
1496,511,totAll,NA
1496,30,totPatl,NA
1496,130,totTzac,NA
1496,62,totMicc,NA
1496,113,totTlam,NA
1496,59,totXola,NA
1496,10,censerTot,NA
1496,50,toTot,NA
1496,12,smoTot,NA
1496,44,ollaTot,NA
1496,24,comalTot,NA
1496,15,nubbinTot,NA
1496,2,foreignTot,NA
1496,19,granTot,NA
1497,177,obsidianTot,NA
1497,27,basaltTot,NA
1497,28,figTot,NA
1497,1,candTot,NA
1497,378,totAll,NA
1497,40,totPatl,NA
1497,120,totTzac,NA
1497,36,totMicc,NA
1497,45,totTlam,NA
1497,18,totXola,NA
1497,3,totMete,NA
1497,7,censerTot,NA
1497,43,toTot,NA
1497,2,smoTot,NA
1497,44,ollaTot,NA
1497,5,comalTot,NA
1497,4,nubbinTot,NA
1497,12,granTot,NA
1498,76,obsidianTot,NA
1498,5,basaltTot,NA
1498,9,figTot,NA
1498,2,candTot,NA
1498,332,totAll,NA
1498,15,totPatl,NA
1498,72,totTzac,NA
1498,34,totMicc,NA
1498,53,totTlam,NA
1498,9,totXola,NA
1498,2,totMete,NA
1498,5,censerTot,NA
1498,34,toTot,NA
1498,1,smoTot,NA
1498,23,ollaTot,NA
1498,2,comalTot,NA
1498,11,nubbinTot,NA
1498,3,foreignTot,NA
1498,11,granTot,NA
1499,333,obsidianTot,NA
1499,23,basaltTot,NA
1499,56,figTot,NA
1499,2,candTot,NA
1499,743,totAll,NA
1499,67,totPatl,NA
1499,202,totTzac,NA
1499,101,totMicc,NA
1499,110,totTlam,NA
1499,37,totXola,NA
1499,3,totMete,NA
1499,12,censerTot,NA
1499,157,toTot,NA
1499,2,smoTot,NA
1499,94,ollaTot,NA
1499,10,comalTot,NA
1499,17,nubbinTot,NA
1499,9,foreignTot,NA
1499,42,granTot,NA
1500,184,obsidianTot,NA
1500,8,basaltTot,NA
1500,0,slateTot,Missing
1500,40,figTot,NA
1500,437,totAll,NA
1500,46,totPatl,NA
1500,108,totTzac,NA
1500,51,totMicc,NA
1500,82,totTlam,NA
1500,32,totXola,NA
1500,6,censerTot,NA
1500,67,toTot,NA
1500,7,smoTot,NA
1500,62,ollaTot,NA
1500,11,comalTot,NA
1500,9,nubbinTot,NA
1500,3,foreignTot,NA
1500,18,granTot,NA
1501,172,obsidianTot,NA
1501,12,basaltTot,NA
1501,1,shellTot,NA
1501,38,figTot,NA
1501,3,candTot,NA
1501,678,totAll,NA
1501,51,totPatl,NA
1501,131,totTzac,NA
1501,110,totMicc,NA
1501,123,totTlam,NA
1501,63,totXola,NA
1501,22,censerTot,NA
1501,100,toTot,NA
1501,18,smoTot,NA
1501,69,ollaTot,NA
1501,12,comalTot,NA
1501,12,nubbinTot,NA
1501,8,foreignTot,NA
1501,27,granTot,NA
1502,146,obsidianTot,NA
1502,5,basaltTot,NA
1502,24,figTot,NA
1502,2,candTot,NA
1502,442,totAll,NA
1502,34,totPatl,NA
1502,77,totTzac,NA
1502,59,totMicc,NA
1502,55,totTlam,NA
1502,33,totXola,NA
1502,11,totMete,NA
1502,9,censerTot,NA
1502,76,toTot,NA
1502,12,smoTot,NA
1502,34,ollaTot,NA
1502,5,comalTot,NA
1502,5,nubbinTot,NA
1502,2,foreignTot,NA
1502,9,granTot,NA
1503,113,obsidianTot,NA
1503,9,basaltTot,NA
1503,30,figTot,NA
1503,2,candTot,NA
1503,454,totAll,NA
1503,53,totPatl,NA
1503,95,totTzac,NA
1503,59,totMicc,NA
1503,81,totTlam,NA
1503,43,totXola,NA
1503,6,totMete,NA
1503,13,censerTot,NA
1503,63,toTot,NA
1503,13,smoTot,NA
1503,56,ollaTot,NA
1503,11,comalTot,NA
1503,16,nubbinTot,NA
1503,3,foreignTot,NA
1503,16,granTot,NA
1504,78,obsidianTot,NA
1504,7,basaltTot,NA
1504,22,figTot,NA
1504,5,candTot,NA
1504,396,totAll,NA
1504,53,totPatl,NA
1504,98,totTzac,NA
1504,67,totMicc,NA
1504,78,totTlam,NA
1504,20,totXola,NA
1504,3,totMete,NA
1504,12,censerTot,NA
1504,32,toTot,NA
1504,2,smoTot,NA
1504,70,ollaTot,NA
1504,15,comalTot,NA
1504,3,nubbinTot,NA
1504,1,foreignTot,NA
1504,18,granTot,NA
1505,35,obsidianTot,NA
1505,4,basaltTot,NA
1505,23,figTot,NA
1505,1,candTot,NA
1505,432,totAll,NA
1505,29,totPatl,NA
1505,95,totTzac,NA
1505,55,totMicc,NA
1505,90,totTlam,NA
1505,49,totXola,NA
1505,4,totMete,NA
1505,19,censerTot,NA
1505,56,toTot,NA
1505,18,smoTot,NA
1505,57,ollaTot,NA
1505,4,comalTot,NA
1505,12,nubbinTot,NA
1505,3,foreignTot,NA
1505,17,granTot,NA
1506,73,obsidianTot,NA
1506,33,basaltTot,NA
1506,31,figTot,NA
1506,3,candTot,NA
1506,371,totAll,NA
1506,25,totPatl,NA
1506,61,totTzac,NA
1506,65,totMicc,NA
1506,50,totTlam,NA
1506,62,totXola,NA
1506,14,totMete,NA
1506,3,censerTot,NA
1506,44,toTot,NA
1506,30,smoTot,NA
1506,39,ollaTot,NA
1506,7,comalTot,NA
1506,8,nubbinTot,NA
1506,1,foreignTot,NA
1506,19,granTot,NA
1507,31,obsidianTot,NA
1507,3,basaltTot,NA
1507,13,figTot,NA
1507,163,totAll,NA
1507,2,totPatl,NA
1507,10,totTzac,NA
1507,22,totMicc,NA
1507,35,totTlam,NA
1507,9,totXola,NA
1507,6,totMete,NA
1507,2,censerTot,NA
1507,36,toTot,NA
1507,4,smoTot,NA
1507,10,ollaTot,NA
1507,1,comalTot,NA
1507,1,nubbinTot,NA
1507,2,foreignTot,NA
1507,5,granTot,NA
1508,23,obsidianTot,NA
1508,3,basaltTot,NA
1508,1,slateTot,NA
1508,8,figTot,NA
1508,145,totAll,NA
1508,10,totTzac,NA
1508,24,totMicc,NA
1508,24,totTlam,NA
1508,15,totXola,NA
1508,6,totMete,NA
1508,2,censerTot,NA
1508,31,toTot,NA
1508,9,smoTot,NA
1508,13,ollaTot,NA
1508,2,comalTot,NA
1508,1,nubbinTot,NA
1508,7,granTot,NA
1509,45,obsidianTot,NA
1509,1,basaltTot,NA
1509,13,figTot,NA
1509,5,candTot,NA
1509,406,totAll,NA
1509,9,totPatl,NA
1509,28,totTzac,NA
1509,80,totMicc,NA
1509,65,totTlam,NA
1509,32,totXola,NA
1509,19,totMete,NA
1509,3,censerTot,NA
1509,74,toTot,NA
1509,16,smoTot,NA
1509,20,ollaTot,NA
1509,4,comalTot,NA
1509,3,nubbinTot,NA
1509,5,foreignTot,NA
1509,18,granTot,NA
1510,29,obsidianTot,NA
1510,20,basaltTot,NA
1510,17,figTot,NA
1510,4,candTot,NA
1510,178,totAll,NA
1510,23,totTzac,NA
1510,16,totMicc,NA
1510,40,totTlam,NA
1510,21,totXola,NA
1510,7,totMete,NA
1510,1,censerTot,NA
1510,26,toTot,NA
1510,11,smoTot,NA
1510,11,ollaTot,NA
1510,1,comalTot,NA
1510,2,nubbinTot,NA
1510,14,granTot,NA
1511,55,obsidianTot,NA
1511,67,basaltTot,NA
1511,18,figTot,NA
1511,2,candTot,NA
1511,205,totAll,NA
1511,11,totPatl,NA
1511,42,totTzac,NA
1511,43,totMicc,NA
1511,26,totTlam,NA
1511,23,totXola,NA
1511,3,censerTot,NA
1511,22,toTot,NA
1511,12,smoTot,NA
1511,19,ollaTot,NA
1511,2,nubbinTot,NA
1511,17,granTot,NA
1512,53,obsidianTot,NA
1512,4,basaltTot,NA
1512,19,figTot,NA
1512,2,candTot,NA
1512,267,totAll,NA
1512,15,totPatl,NA
1512,22,totTzac,NA
1512,25,totMicc,NA
1512,31,totTlam,NA
1512,20,totXola,NA
1512,6,totMete,NA
1512,4,censerTot,NA
1512,34,toTot,NA
1512,11,smoTot,NA
1512,14,ollaTot,NA
1512,4,comalTot,NA
1512,1,foreignTot,NA
1512,10,granTot,NA
1513,133,obsidianTot,NA
1513,11,basaltTot,NA
1513,0,shellTot,Missing
1513,21,figTot,NA
1513,8,candTot,NA
1513,722,totAll,NA
1513,48,totPatl,NA
1513,166,totTzac,NA
1513,100,totMicc,NA
1513,104,totTlam,NA
1513,67,totXola,NA
1513,38,totMete,NA
1513,15,censerTot,NA
1513,107,toTot,NA
1513,37,smoTot,NA
1513,75,ollaTot,NA
1513,4,comalTot,NA
1513,12,nubbinTot,NA
1513,6,foreignTot,NA
1513,14,granTot,NA
1514,45,obsidianTot,NA
1514,3,basaltTot,NA
1514,1,slateTot,NA
1514,9,figTot,NA
1514,90,totAll,NA
1514,8,totPatl,NA
1514,33,totTzac,NA
1514,12,totMicc,NA
1514,20,totTlam,NA
1514,3,totXola,NA
1514,3,censerTot,NA
1514,9,toTot,NA
1514,1,smoTot,NA
1514,4,ollaTot,NA
1514,5,comalTot,NA
1514,3,nubbinTot,NA
1514,4,granTot,NA
1515,167,obsidianTot,NA
1515,17,basaltTot,NA
1515,33,figTot,NA
1515,1,candTot,NA
1515,393,totAll,NA
1515,43,totPatl,NA
1515,101,totTzac,NA
1515,40,totMicc,NA
1515,58,totTlam,NA
1515,42,totXola,NA
1515,9,censerTot,NA
1515,71,toTot,NA
1515,9,smoTot,NA
1515,40,ollaTot,NA
1515,9,comalTot,NA
1515,7,nubbinTot,NA
1515,1,foreignTot,NA
1515,18,granTot,NA
1516,464,obsidianTot,NA
1516,16,basaltTot,NA
1516,1,slateTot,NA
1516,28,figTot,NA
1516,2,candTot,NA
1516,503,totAll,NA
1516,44,totPatl,NA
1516,131,totTzac,NA
1516,76,totMicc,NA
1516,68,totTlam,NA
1516,28,totXola,NA
1516,7,censerTot,NA
1516,108,toTot,NA
1516,11,smoTot,NA
1516,37,ollaTot,NA
1516,5,comalTot,NA
1516,12,nubbinTot,NA
1516,6,foreignTot,NA
1516,13,granTot,NA
1517,260,obsidianTot,NA
1517,13,basaltTot,NA
1517,41,figTot,NA
1517,1,candTot,NA
1517,287,totAll,NA
1517,64,totPatl,NA
1517,103,totTzac,NA
1517,20,totMicc,NA
1517,35,totTlam,NA
1517,10,totXola,NA
1517,3,censerTot,NA
1517,28,toTot,NA
1517,50,smoTot,NA
1517,20,ollaTot,NA
1517,1,comalTot,NA
1517,5,nubbinTot,NA
1517,2,foreignTot,NA
1517,9,granTot,NA
1518,163,obsidianTot,NA
1518,11,basaltTot,NA
1518,26,figTot,NA
1518,1,candTot,NA
1518,345,totAll,NA
1518,97,totPatl,NA
1518,140,totTzac,NA
1518,25,totMicc,NA
1518,25,totTlam,NA
1518,20,totXola,NA
1518,4,censerTot,NA
1518,21,toTot,NA
1518,6,smoTot,NA
1518,23,ollaTot,NA
1518,3,nubbinTot,NA
1518,4,granTot,NA
1519,28,obsidianTot,NA
1519,2,basaltTot,NA
1519,5,figTot,NA
1519,103,totAll,NA
1519,11,totPatl,NA
1519,27,totTzac,NA
1519,7,totMicc,NA
1519,8,totTlam,NA
1519,6,totXola,NA
1519,1,totMete,NA
1519,8,toTot,NA
1519,2,smoTot,NA
1519,8,ollaTot,NA
1519,2,nubbinTot,NA
1519,1,foreignTot,NA
1519,1,granTot,NA
1520,5,obsidianTot,NA
1520,2,figTot,NA
1520,23,totAll,NA
1520,1,totPatl,NA
1520,2,totTzac,NA
1520,2,totMicc,NA
1520,3,totTlam,NA
1520,1,censerTot,NA
1520,1,toTot,NA
1520,1,ollaTot,NA
1520,2,comalTot,NA
1520,1,granTot,NA
1521,7,obsidianTot,NA
1521,2,figTot,NA
1521,28,totAll,NA
1521,6,totPatl,NA
1521,10,totTzac,NA
1521,3,totMicc,NA
1521,2,totTlam,NA
1521,3,toTot,NA
1521,1,ollaTot,NA
1521,1,granTot,NA
1522,16,obsidianTot,NA
1522,1,basaltTot,NA
1522,36,totAll,NA
1522,8,totTzac,NA
1522,4,totMicc,NA
1522,3,totTlam,NA
1522,3,totXola,NA
1522,3,totMete,NA
1522,5,toTot,NA
1522,2,smoTot,NA
1523,0,obsidianTot,Missing
1523,0,basaltTot,Missing
1523,0,slateTot,Missing
1523,0,shellTot,Missing
1523,0,figTot,Missing
1523,0,candTot,Missing
1523,0,totAll,Missing
1523,0,totPatl,Missing
1523,0,totTzac,Missing
1523,0,totMicc,Missing
1523,0,totTlam,Missing
1523,0,totXola,Missing
1523,0,totMete,Missing
1523,0,censerTot,Missing
1523,0,toTot,Missing
1523,0,smoTot,Missing
1523,0,ollaTot,Missing
1523,0,comalTot,Missing
1523,0,nubbinTot,Missing
1523,0,foreignTot,Missing
1523,0,granTot,Missing
1524,12,obsidianTot,NA
1524,1,basaltTot,NA
1524,6,figTot,NA
1524,2,candTot,NA
1524,50,totAll,NA
1524,5,totTzac,NA
1524,5,totMicc,NA
1524,4,totTlam,NA
1524,18,totXola,NA
1524,3,totMete,NA
1524,9,toTot,NA
1524,10,smoTot,NA
1524,5,ollaTot,NA
1524,1,comalTot,NA
1525,162,obsidianTot,NA
1525,1,basaltTot,NA
1525,9,figTot,NA
1525,9,candTot,NA
1525,281,totAll,NA
1525,19,totTzac,NA
1525,17,totMicc,NA
1525,37,totTlam,NA
1525,60,totXola,NA
1525,33,totMete,NA
1525,13,censerTot,NA
1525,44,toTot,NA
1525,30,smoTot,NA
1525,22,ollaTot,NA
1525,1,comalTot,NA
1525,2,nubbinTot,NA
1525,2,granTot,NA
1526,63,obsidianTot,NA
1526,20,figTot,NA
1526,7,candTot,NA
1526,388,totAll,NA
1526,21,totTzac,NA
1526,41,totMicc,NA
1526,36,totTlam,NA
1526,91,totXola,NA
1526,23,totMete,NA
1526,7,censerTot,NA
1526,73,toTot,NA
1526,56,smoTot,NA
1526,35,ollaTot,NA
1526,6,comalTot,NA
1526,12,granTot,NA
1527,42,obsidianTot,NA
1527,2,basaltTot,NA
1527,9,figTot,NA
1527,9,candTot,NA
1527,291,totAll,NA
1527,28,totTzac,NA
1527,39,totMicc,NA
1527,30,totTlam,NA
1527,84,totXola,NA
1527,20,totMete,NA
1527,4,censerTot,NA
1527,44,toTot,NA
1527,58,smoTot,NA
1527,26,ollaTot,NA
1527,4,comalTot,NA
1527,3,nubbinTot,NA
1527,6,granTot,NA
1528,33,obsidianTot,NA
1528,4,figTot,NA
1528,1,candTot,NA
1528,66,totAll,NA
1528,7,totTzac,NA
1528,5,totMicc,NA
1528,5,totTlam,NA
1528,18,totXola,NA
1528,7,totMete,NA
1528,2,censerTot,NA
1528,10,toTot,NA
1528,11,smoTot,NA
1528,2,ollaTot,NA
1528,1,comalTot,NA
1528,2,nubbinTot,NA
1529,28,obsidianTot,NA
1529,2,basaltTot,NA
1529,2,figTot,NA
1529,2,candTot,NA
1529,90,totAll,NA
1529,11,totTzac,NA
1529,6,totMicc,NA
1529,14,totTlam,NA
1529,13,totXola,NA
1529,3,totMete,NA
1529,3,censerTot,NA
1529,30,toTot,NA
1529,6,smoTot,NA
1529,8,ollaTot,NA
1529,2,comalTot,NA
1529,1,nubbinTot,NA
1529,5,granTot,NA
1530,70,obsidianTot,NA
1530,8,figTot,NA
1530,3,candTot,NA
1530,140,totAll,NA
1530,16,totTzac,NA
1530,14,totMicc,NA
1530,25,totTlam,NA
1530,28,totXola,NA
1530,6,totMete,NA
1530,5,censerTot,NA
1530,29,toTot,NA
1530,12,smoTot,NA
1530,10,ollaTot,NA
1530,6,comalTot,NA
1530,5,granTot,NA
1531,135,obsidianTot,NA
1531,4,basaltTot,NA
1531,31,figTot,NA
1531,18,candTot,NA
1531,498,totAll,NA
1531,13,totPatl,NA
1531,37,totTzac,NA
1531,58,totMicc,NA
1531,47,totTlam,NA
1531,109,totXola,NA
1531,11,totMete,NA
1531,14,censerTot,NA
1531,78,toTot,NA
1531,59,smoTot,NA
1531,47,ollaTot,NA
1531,3,comalTot,NA
1531,2,nubbinTot,NA
1531,1,foreignTot,NA
1531,8,granTot,NA
1532,38,obsidianTot,NA
1532,5,figTot,NA
1532,8,candTot,NA
1532,130,totAll,NA
1532,6,totPatl,NA
1532,14,totTzac,NA
1532,9,totMicc,NA
1532,9,totTlam,NA
1532,20,totXola,NA
1532,6,totMete,NA
1532,5,censerTot,NA
1532,32,toTot,NA
1532,16,smoTot,NA
1532,10,ollaTot,NA
1532,1,comalTot,NA
1532,1,nubbinTot,NA
1532,4,granTot,NA
1533,60,obsidianTot,NA
1533,0,basaltTot,Missing
1533,16,figTot,NA
1533,15,candTot,NA
1533,324,totAll,NA
1533,8,totPatl,NA
1533,27,totTzac,NA
1533,31,totMicc,NA
1533,37,totTlam,NA
1533,90,totXola,NA
1533,25,totMete,NA
1533,8,censerTot,NA
1533,39,toTot,NA
1533,10,smoTot,NA
1533,38,ollaTot,NA
1533,5,comalTot,NA
1533,2,nubbinTot,NA
1533,2,foreignTot,NA
1533,6,granTot,NA
1534,48,obsidianTot,NA
1534,0,basaltTot,Missing
1534,15,figTot,NA
1534,29,candTot,NA
1534,394,totAll,NA
1534,51,totTzac,NA
1534,54,totMicc,NA
1534,64,totTlam,NA
1534,99,totXola,NA
1534,31,totMete,NA
1534,6,censerTot,NA
1534,51,toTot,NA
1534,45,smoTot,NA
1534,8,ollaTot,NA
1534,2,comalTot,NA
1534,1,nubbinTot,NA
1534,7,granTot,NA
1535,13,obsidianTot,NA
1535,4,figTot,NA
1535,6,candTot,NA
1535,65,totAll,NA
1535,6,totTzac,NA
1535,7,totMicc,NA
1535,7,totTlam,NA
1535,21,totXola,NA
1535,4,totMete,NA
1535,1,censerTot,NA
1535,16,toTot,NA
1535,13,smoTot,NA
1535,11,ollaTot,NA
1535,1,nubbinTot,NA
1535,3,granTot,NA
1536,16,obsidianTot,NA
1536,4,figTot,NA
1536,5,candTot,NA
1536,81,totAll,NA
1536,1,totPatl,NA
1536,8,totTzac,NA
1536,15,totMicc,NA
1536,17,totTlam,NA
1536,16,totXola,NA
1536,5,totMete,NA
1536,1,censerTot,NA
1536,12,toTot,NA
1536,7,smoTot,NA
1536,16,ollaTot,NA
1536,2,comalTot,NA
1537,78,obsidianTot,NA
1537,12,figTot,NA
1537,19,candTot,NA
1537,640,totAll,NA
1537,13,totTzac,NA
1537,43,totMicc,NA
1537,55,totTlam,NA
1537,125,totXola,NA
1537,11,totMete,NA
1537,8,censerTot,NA
1537,55,toTot,NA
1537,62,smoTot,NA
1537,49,ollaTot,NA
1537,1,comalTot,NA
1537,3,nubbinTot,NA
1537,11,granTot,NA
1538,20,obsidianTot,NA
1538,4,figTot,NA
1538,3,candTot,NA
1538,77,totAll,NA
1538,2,totTzac,NA
1538,9,totMicc,NA
1538,11,totTlam,NA
1538,10,totXola,NA
1538,6,totMete,NA
1538,8,toTot,NA
1538,5,smoTot,NA
1538,11,ollaTot,NA
1538,1,comalTot,NA
1538,1,nubbinTot,NA
1538,2,granTot,NA
1539,20,obsidianTot,NA
1539,6,figTot,NA
1539,18,candTot,NA
1539,256,totAll,NA
1539,47,totTzac,NA
1539,31,totMicc,NA
1539,50,totTlam,NA
1539,57,totXola,NA
1539,19,totMete,NA
1539,3,censerTot,NA
1539,33,toTot,NA
1539,39,smoTot,NA
1539,33,ollaTot,NA
1539,3,comalTot,NA
1539,1,nubbinTot,NA
1539,2,granTot,NA
1540,102,obsidianTot,NA
1540,0,basaltTot,Missing
1540,17,figTot,NA
1540,15,candTot,NA
1540,453,totAll,NA
1540,45,totTzac,NA
1540,60,totMicc,NA
1540,54,totTlam,NA
1540,71,totXola,NA
1540,9,totMete,NA
1540,4,censerTot,NA
1540,62,toTot,NA
1540,27,smoTot,NA
1540,32,ollaTot,NA
1540,2,comalTot,NA
1540,6,nubbinTot,NA
1540,1,foreignTot,NA
1540,8,granTot,NA
1541,6,obsidianTot,NA
1541,3,figTot,NA
1541,67,totAll,NA
1541,5,totTzac,NA
1541,9,totMicc,NA
1541,7,totTlam,NA
1541,20,totXola,NA
1541,1,totMete,NA
1541,8,toTot,NA
1541,6,smoTot,NA
1541,6,ollaTot,NA
1541,2,nubbinTot,NA
1541,3,granTot,NA
1542,50,obsidianTot,NA
1542,0,basaltTot,Missing
1542,4,figTot,NA
1542,2,candTot,NA
1542,87,totAll,NA
1542,6,totTzac,NA
1542,10,totMicc,NA
1542,10,totTlam,NA
1542,17,totXola,NA
1542,8,totMete,NA
1542,3,censerTot,NA
1542,11,toTot,NA
1542,11,smoTot,NA
1542,1,comalTot,NA
1542,2,nubbinTot,NA
1542,1,granTot,NA
1543,30,obsidianTot,NA
1543,0,basaltTot,Missing
1543,3,figTot,NA
1543,5,candTot,NA
1543,82,totAll,NA
1543,3,totTzac,NA
1543,6,totMicc,NA
1543,8,totTlam,NA
1543,18,totXola,NA
1543,1,censerTot,NA
1543,1,toTot,NA
1543,8,smoTot,NA
1543,0,ollaTot,Missing
1543,2,comalTot,NA
1543,2,nubbinTot,NA
1544,35,obsidianTot,NA
1544,0,basaltTot,Missing
1544,3,figTot,NA
1544,2,candTot,NA
1544,124,totAll,NA
1544,6,totTzac,NA
1544,5,totMicc,NA
1544,11,totTlam,NA
1544,16,totXola,NA
1544,1,censerTot,NA
1544,11,toTot,NA
1544,10,smoTot,NA
1544,3,ollaTot,NA
1545,147,obsidianTot,NA
1545,0,basaltTot,Missing
1545,17,figTot,NA
1545,30,candTot,NA
1545,677,totAll,NA
1545,25,totTzac,NA
1545,75,totMicc,NA
1545,128,totTlam,NA
1545,191,totXola,NA
1545,57,totMete,NA
1545,9,censerTot,NA
1545,95,toTot,NA
1545,105,smoTot,NA
1545,1,ollaTot,NA
1545,7,comalTot,NA
1545,2,nubbinTot,NA
1545,26,granTot,NA
1546,192,obsidianTot,NA
1546,0,basaltTot,Missing
1546,12,figTot,NA
1546,14,candTot,NA
1546,426,totAll,NA
1546,4,totPatl,NA
1546,20,totTzac,NA
1546,25,totMicc,NA
1546,33,totTlam,NA
1546,56,totXola,NA
1546,22,totMete,NA
1546,5,censerTot,NA
1546,26,toTot,NA
1546,17,smoTot,NA
1546,33,ollaTot,NA
1546,3,nubbinTot,NA
1546,3,foreignTot,NA
1546,5,granTot,NA
1547,94,obsidianTot,NA
1547,0,basaltTot,Missing
1547,15,figTot,NA
1547,9,candTot,NA
1547,277,totAll,NA
1547,11,totTzac,NA
1547,50,totMicc,NA
