ArtCode1,ArtCode2,ArtCode3,SSN,Count,Where
2,7,28,1809,0,Missing
2,7,29,1809,0,Missing
2,7,30,1809,0,Missing
2,9,45,1809,4,NA
2,9,46,1809,2,NA
2,8,36,1809,1,NA
1,16,107,1809,2,NA
1,14,95,1809,2,NA
1,14,96,1809,1,NA
2,9,57,1809,2,NA
2,9,60,1809,1,NA
1,10,65,1809,21,NA
2,9,44,1809,2,NA
0,0,146,1809,930,NA
0,0,147,1809,10,NA
0,0,148,1809,672,NA
6,22,124,181,2,NA
6,22,128,181,1,NA
6,22,136,181,0,Missing
1,19,112,181,6,NA
1,19,113,181,1,NA
1,19,114,181,5,NA
1,19,115,181,7,NA
1,19,116,181,1,NA
1,12,80,181,1,NA
1,12,46,181,1,NA
1,12,84,181,1,NA
2,7,31,181,3,NA
2,7,32,181,3,NA
2,9,42,181,1,NA
2,9,45,181,6,NA
2,9,46,181,13,NA
1,10,64,181,1,NA
1,16,107,181,2,NA
1,15,101,181,3,NA
1,15,102,181,2,NA
1,11,68,181,1,NA
1,14,94,181,0,Missing
1,14,97,181,0,Missing
1,10,65,181,6,NA
2,9,44,181,29,NA
0,0,146,181,11540,NA
6,22,136,1810,0,Missing
1,19,112,1810,3,NA
1,19,114,1810,1,NA
1,12,75,1810,0,Missing
1,12,76,1810,0,Missing
1,12,77,1810,0,Missing
1,12,78,1810,0,Missing
1,12,79,1810,0,Missing
1,12,80,1810,0,Missing
1,12,81,1810,0,Missing
2,9,45,1810,4,NA
2,9,46,1810,4,NA
2,8,36,1810,1,NA
2,8,37,1810,1,NA
1,10,64,1810,2,NA
1,16,106,1810,4,NA
1,16,107,1810,2,NA
1,15,101,1810,4,NA
1,15,103,1810,3,NA
1,15,104,1810,3,NA
1,14,95,1810,2,NA
1,14,96,1810,1,NA
2,9,57,1810,1,NA
2,9,59,1810,1,NA
2,9,61,1810,1,NA
2,9,62,1810,4,NA
1,10,65,1810,36,NA
0,0,146,1810,3320,NA
0,0,147,1810,10,NA
0,0,148,1810,3000,NA
6,22,125,1811,0,Missing
6,22,136,1811,0,Missing
1,19,113,1811,6,NA
1,19,115,1811,4,NA
1,17,111,1811,0,Missing
1,12,74,1811,1,NA
1,12,75,1811,0,Missing
1,12,76,1811,0,Missing
1,12,77,1811,0,Missing
1,12,78,1811,0,Missing
1,12,79,1811,0,Missing
1,12,80,1811,0,Missing
1,12,81,1811,1,NA
1,12,84,1811,1,NA
2,7,27,1811,0,Missing
2,7,28,1811,0,Missing
2,7,29,1811,0,Missing
2,7,30,1811,0,Missing
2,7,31,1811,1,NA
2,7,32,1811,1,NA
2,9,45,1811,2,NA
2,8,37,1811,3,NA
2,8,38,1811,1,NA
1,16,107,1811,8,NA
1,15,102,1811,1,NA
1,15,104,1811,2,NA
1,11,69,1811,1,NA
1,14,96,1811,1,NA
2,9,62,1811,1,NA
1,10,65,1811,2,NA
2,9,44,1811,9,NA
0,0,146,1811,1020,NA
0,0,148,1811,0,Missing
6,22,125,1812,0,Missing
6,22,130,1812,0,Missing
6,22,136,1812,0,Missing
1,19,112,1812,5,NA
1,19,113,1812,2,NA
1,19,115,1812,5,NA
1,12,74,1812,2,NA
1,12,75,1812,0,Missing
1,12,76,1812,0,Missing
1,12,77,1812,0,Missing
1,12,78,1812,0,Missing
1,12,79,1812,0,Missing
1,12,80,1812,1,NA
1,12,81,1812,1,NA
1,12,84,1812,2,NA
2,9,53,1812,1,NA
2,9,46,1812,7,NA
2,8,39,1812,1,NA
2,8,40,1812,0,Missing
1,10,64,1812,1,NA
1,16,107,1812,9,NA
1,15,101,1812,1,NA
1,15,102,1812,2,NA
1,15,103,1812,2,NA
1,15,104,1812,2,NA
1,14,96,1812,4,NA
2,9,57,1812,3,NA
2,9,62,1812,1,NA
2,9,63,1812,1,NA
1,10,65,1812,17,NA
2,9,44,1812,20,NA
0,0,146,1812,2310,NA
0,0,147,1812,5,NA
0,0,148,1812,1800,NA
6,22,124,1813,0,Missing
6,22,125,1813,0,Missing
6,22,136,1813,0,Missing
1,19,112,1813,50,NA
1,19,113,1813,34,NA
1,19,114,1813,6,NA
1,19,115,1813,13,NA
1,19,116,1813,2,NA
1,12,74,1813,3,NA
1,12,75,1813,0,Missing
1,12,76,1813,0,Missing
1,12,77,1813,0,Missing
1,12,78,1813,1,NA
1,12,79,1813,1,NA
1,12,80,1813,1,NA
1,12,81,1813,0,Missing
1,12,84,1813,6,NA
2,9,53,1813,6,NA
2,9,45,1813,2,NA
2,9,46,1813,3,NA
2,8,36,1813,1,NA
2,8,37,1813,6,NA
2,8,38,1813,2,NA
2,8,39,1813,0,Missing
2,8,40,1813,0,Missing
1,10,64,1813,3,NA
1,16,107,1813,12,NA
1,15,101,1813,12,NA
1,15,102,1813,3,NA
1,15,103,1813,26,NA
1,15,104,1813,9,NA
1,15,105,1813,1,NA
1,11,68,1813,1,NA
1,11,70,1813,1,NA
1,11,71,1813,1,NA
1,14,95,1813,3,NA
1,14,96,1813,1,NA
1,13,88,1813,0,Missing
1,13,89,1813,1,NA
1,13,91,1813,1,NA
1,13,92,1813,2,NA
2,9,58,1813,1,NA
2,9,60,1813,1,NA
2,9,62,1813,5,NA
1,10,65,1813,53,NA
2,9,44,1813,3,NA
0,0,146,1813,2690,NA
0,0,147,1813,10,NA
0,0,148,1813,2200,NA
6,22,124,1814,0,Missing
6,22,125,1814,0,Missing
6,22,130,1814,1,NA
6,22,134,1814,1,NA
6,22,136,1814,0,Missing
1,19,112,1814,23,NA
1,19,113,1814,8,NA
1,19,114,1814,2,NA
1,19,115,1814,6,NA
1,19,116,1814,2,NA
5,5,121,1814,1,NA
1,12,74,1814,0,Missing
1,12,75,1814,0,Missing
1,12,76,1814,0,Missing
1,12,77,1814,0,Missing
1,12,78,1814,0,Missing
1,12,79,1814,0,Missing
1,12,80,1814,0,Missing
1,12,81,1814,0,Missing
1,12,84,1814,3,NA
2,9,52,1814,9,NA
2,9,53,1814,14,NA
2,9,45,1814,27,NA
2,9,46,1814,13,NA
2,8,36,1814,9,NA
2,8,37,1814,7,NA
1,10,64,1814,4,NA
1,16,107,1814,56,NA
1,15,101,1814,14,NA
1,15,102,1814,8,NA
1,15,103,1814,28,NA
1,15,104,1814,14,NA
1,15,105,1814,1,NA
1,11,68,1814,1,NA
1,11,69,1814,4,NA
1,11,70,1814,3,NA
1,14,95,1814,15,NA
1,14,96,1814,21,NA
2,9,55,1814,0,Missing
2,9,57,1814,3,NA
1,13,87,1814,1,NA
2,9,58,1814,1,NA
2,9,60,1814,1,NA
2,9,61,1814,5,NA
2,9,62,1814,16,NA
2,9,63,1814,1,NA
1,10,65,1814,99,NA
2,9,44,1814,9,NA
0,0,146,1814,4340,NA
0,0,147,1814,22,NA
0,0,148,1814,4154,NA
6,22,124,1815,1,NA
6,22,125,1815,1,NA
6,22,128,1815,1,NA
6,22,136,1815,0,Missing
1,19,112,1815,5,NA
1,19,115,1815,4,NA
1,19,116,1815,3,NA
1,12,74,1815,1,NA
1,12,75,1815,0,Missing
1,12,76,1815,0,Missing
1,12,77,1815,0,Missing
1,12,78,1815,0,Missing
1,12,79,1815,0,Missing
1,12,80,1815,0,Missing
1,12,81,1815,0,Missing
1,12,84,1815,1,NA
2,7,31,1815,2,NA
2,7,32,1815,2,NA
2,9,53,1815,1,NA
2,8,36,1815,2,NA
2,8,37,1815,3,NA
1,15,101,1815,1,NA
1,15,102,1815,1,NA
1,11,68,1815,1,NA
1,14,95,1815,4,NA
1,14,96,1815,8,NA
2,9,57,1815,3,NA
2,9,62,1815,2,NA
2,9,44,1815,4,NA
0,0,146,1815,2280,NA
0,0,147,1815,0,Missing
0,0,148,1815,2128,NA
6,22,124,1816,3,NA
6,22,128,1816,1,NA
6,22,136,1816,0,Missing
1,19,112,1816,1,NA
1,19,114,1816,3,NA
1,19,115,1816,5,NA
1,19,116,1816,2,NA
1,12,74,1816,2,NA
1,12,75,1816,0,Missing
1,12,76,1816,0,Missing
1,12,77,1816,0,Missing
1,12,78,1816,0,Missing
1,12,79,1816,0,Missing
1,12,80,1816,0,Missing
1,12,81,1816,0,Missing
1,12,84,1816,1,NA
2,7,27,1816,0,Missing
2,7,28,1816,0,Missing
2,7,29,1816,0,Missing
2,7,30,1816,0,Missing
2,7,31,1816,1,NA
2,7,32,1816,1,NA
2,8,37,1816,2,NA
1,14,96,1816,1,NA
2,9,58,1816,3,NA
2,9,62,1816,2,NA
1,10,65,1816,1,NA
0,0,146,1816,5210,NA
0,0,147,1816,0,Missing
0,0,148,1816,0,Missing
6,22,136,1817,0,Missing
1,19,112,1817,43,NA
1,19,113,1817,315,NA
1,19,114,1817,14,NA
1,19,115,1817,234,NA
1,19,116,1817,7,NA
1,12,78,1817,1,NA
2,9,46,1817,3,NA
2,8,36,1817,1,NA
2,8,37,1817,2,NA
1,10,64,1817,1,NA
1,15,101,1817,3,NA
1,15,103,1817,1,NA
1,11,68,1817,1,NA
1,14,96,1817,3,NA
2,9,61,1817,1,NA
2,9,62,1817,2,NA
1,10,65,1817,8,NA
2,9,44,1817,16,NA
0,0,146,1817,5550,NA
0,0,148,1817,0,Missing
6,22,136,1818,0,Missing
1,19,113,1818,2,NA
1,19,115,1818,20,NA
1,19,116,1818,7,NA
1,12,75,1818,0,Missing
1,12,76,1818,0,Missing
1,12,77,1818,0,Missing
1,12,78,1818,0,Missing
1,12,79,1818,0,Missing
1,12,80,1818,0,Missing
1,12,81,1818,0,Missing
2,9,45,1818,2,NA
2,8,36,1818,2,NA
1,10,64,1818,2,NA
1,16,106,1818,2,NA
1,15,101,1818,3,NA
1,15,103,1818,2,NA
1,11,68,1818,1,NA
1,14,95,1818,2,NA
1,14,96,1818,3,NA
2,9,62,1818,2,NA
1,10,65,1818,5,NA
2,9,44,1818,41,NA
0,0,146,1818,13750,NA
0,0,148,1818,0,Missing
6,22,124,1819,1,NA
6,22,136,1819,0,Missing
1,19,112,1819,42,NA
1,19,113,1819,83,NA
1,19,114,1819,3,NA
1,19,115,1819,10,NA
1,19,116,1819,3,NA
1,17,111,1819,4,NA
1,1,26,1819,4,NA
1,12,74,1819,4,NA
1,12,75,1819,0,Missing
1,12,76,1819,0,Missing
1,12,77,1819,2,NA
1,12,78,1819,1,NA
1,12,79,1819,1,NA
1,12,80,1819,0,Missing
1,12,81,1819,0,Missing
1,12,84,1819,3,NA
2,7,27,1819,0,Missing
2,7,28,1819,0,Missing
2,7,29,1819,0,Missing
2,7,30,1819,0,Missing
2,7,31,1819,1,NA
2,7,32,1819,1,NA
2,9,53,1819,0,Missing
2,9,45,1819,56,NA
2,9,46,1819,19,NA
2,8,35,1819,2,NA
2,8,36,1819,2,NA
2,8,37,1819,2,NA
1,10,64,1819,1,NA
1,16,107,1819,2,NA
1,15,101,1819,35,NA
1,15,102,1819,9,NA
1,15,103,1819,5,NA
1,11,68,1819,2,NA
1,14,95,1819,8,NA
1,14,96,1819,6,NA
2,9,57,1819,3,NA
1,13,90,1819,1,NA
2,9,58,1819,1,NA
2,9,62,1819,3,NA
2,9,63,1819,3,NA
1,10,65,1819,33,NA
2,9,44,1819,0,Missing
0,0,146,1819,9980,NA
0,0,147,1819,9,NA
0,0,148,1819,7768,NA
6,22,136,182,0,Missing
1,19,112,182,14,NA
1,19,113,182,1,NA
1,19,114,182,9,NA
1,19,115,182,5,NA
1,17,111,182,1,NA
1,12,74,182,2,NA
1,12,77,182,3,NA
1,12,78,182,4,NA
1,12,79,182,2,NA
1,12,81,182,3,NA
1,12,46,182,1,NA
2,7,29,182,1,NA
2,9,45,182,20,NA
2,9,46,182,44,NA
2,8,35,182,1,NA
2,8,36,182,1,NA
2,8,37,182,3,NA
1,15,101,182,3,NA
1,14,93,182,0,Missing
1,14,94,182,0,Missing
1,14,95,182,0,Missing
1,14,96,182,0,Missing
1,14,97,182,0,Missing
1,14,98,182,0,Missing
1,14,99,182,0,Missing
1,13,85,182,1,NA
1,10,65,182,11,NA
2,9,44,182,14,NA
0,0,146,182,1550,NA
0,0,147,182,10,NA
0,0,148,182,754,NA
6,22,136,1820,0,Missing
1,19,112,1820,11,NA
1,19,113,1820,30,NA
1,19,114,1820,2,NA
1,19,115,1820,11,NA
1,19,116,1820,8,NA
1,17,111,1820,0,Missing
1,12,74,1820,0,Missing
1,12,75,1820,0,Missing
1,12,76,1820,0,Missing
1,12,77,1820,0,Missing
1,12,78,1820,0,Missing
1,12,79,1820,0,Missing
1,12,80,1820,0,Missing
1,12,81,1820,0,Missing
2,9,42,1820,8,NA
2,9,45,1820,5,NA
2,8,36,1820,1,NA
2,8,39,1820,0,Missing
2,8,40,1820,0,Missing
1,16,106,1820,1,NA
1,15,101,1820,4,NA
2,9,62,1820,3,NA
1,10,65,1820,13,NA
2,9,44,1820,12,NA
0,0,146,1820,9500,NA
0,0,147,1820,5,NA
0,0,148,1820,0,Missing
6,22,136,1821,0,Missing
1,19,112,1821,15,NA
1,19,113,1821,2,NA
1,19,114,1821,8,NA
1,19,115,1821,6,NA
1,19,116,1821,8,NA
1,19,119,1821,4,NA
1,17,111,1821,3,NA
1,12,74,1821,2,NA
1,12,75,1821,0,Missing
1,12,76,1821,0,Missing
1,12,77,1821,2,NA
1,12,78,1821,0,Missing
1,12,79,1821,0,Missing
1,12,80,1821,0,Missing
1,12,81,1821,0,Missing
1,12,84,1821,3,NA
2,9,53,1821,1,NA
2,9,45,1821,15,NA
2,8,35,1821,2,NA
2,8,36,1821,1,NA
2,8,37,1821,4,NA
1,16,107,1821,1,NA
1,16,108,1821,2,NA
1,15,101,1821,5,NA
1,11,69,1821,1,NA
1,14,95,1821,3,NA
1,14,96,1821,3,NA
2,9,62,1821,2,NA
2,9,63,1821,1,NA
1,10,65,1821,10,NA
0,0,146,1821,9220,NA
0,0,147,1821,17,NA
0,0,148,1821,8856,NA
6,22,124,1822,1,NA
6,22,127,1822,1,NA
6,22,136,1822,0,Missing
6,22,141,1822,1,NA
1,19,112,1822,16,NA
1,19,113,1822,4,NA
1,19,114,1822,9,NA
1,19,115,1822,1,NA
1,19,119,1822,12,NA
1,17,111,1822,1,NA
1,12,74,1822,0,Missing
1,12,75,1822,0,Missing
1,12,76,1822,0,Missing
1,12,77,1822,0,Missing
1,12,78,1822,0,Missing
1,12,79,1822,0,Missing
1,12,80,1822,0,Missing
1,12,81,1822,0,Missing
2,9,53,1822,2,NA
2,9,45,1822,5,NA
2,9,46,1822,5,NA
2,8,36,1822,2,NA
1,10,64,1822,1,NA
1,16,107,1822,4,NA
1,16,108,1822,1,NA
1,15,101,1822,17,NA
1,15,102,1822,5,NA
1,15,103,1822,6,NA
1,11,71,1822,1,NA
1,14,95,1822,1,NA
1,14,96,1822,5,NA
1,13,92,1822,1,NA
2,9,58,1822,1,NA
2,9,62,1822,3,NA
2,9,63,1822,2,NA
1,10,65,1822,15,NA
2,9,44,1822,1,NA
0,0,146,1822,4370,NA
0,0,147,1822,11,NA
0,0,148,1822,0,Missing
6,22,124,1823,2,NA
6,22,125,1823,2,NA
6,22,136,1823,0,Missing
1,19,112,1823,19,NA
1,19,113,1823,7,NA
1,19,114,1823,24,NA
1,19,115,1823,12,NA
1,19,116,1823,8,NA
1,19,119,1823,43,NA
1,19,120,1823,1,NA
1,17,111,1823,5,NA
1,12,75,1823,0,Missing
1,12,76,1823,0,Missing
1,12,77,1823,0,Missing
1,12,78,1823,0,Missing
1,12,79,1823,0,Missing
1,12,80,1823,0,Missing
1,12,81,1823,0,Missing
1,12,84,1823,3,NA
2,9,42,1823,1,NA
2,9,45,1823,31,NA
2,9,46,1823,9,NA
2,8,35,1823,2,NA
2,8,36,1823,6,NA
2,8,37,1823,1,NA
1,10,64,1823,3,NA
1,16,107,1823,3,NA
1,15,101,1823,49,NA
1,15,102,1823,8,NA
1,15,103,1823,3,NA
1,11,68,1823,1,NA
1,11,69,1823,1,NA
1,14,95,1823,8,NA
1,14,96,1823,5,NA
2,9,62,1823,14,NA
2,9,63,1823,1,NA
1,10,65,1823,55,NA
2,9,44,1823,20,NA
0,0,146,1823,7970,NA
0,0,148,1823,0,Missing
6,22,124,1824,5,NA
6,22,125,1824,4,NA
1,16,133,1824,1,NA
6,22,136,1824,0,Missing
6,22,141,1824,1,NA
1,19,112,1824,41,NA
1,19,113,1824,15,NA
1,19,114,1824,13,NA
1,19,115,1824,18,NA
1,19,116,1824,14,NA
1,19,119,1824,29,NA
1,19,120,1824,2,NA
1,17,111,1824,3,NA
1,18,18,1824,1,NA
1,1,26,1824,1,NA
1,12,74,1824,2,NA
1,12,75,1824,0,Missing
1,12,76,1824,0,Missing
1,12,77,1824,2,NA
1,12,78,1824,0,Missing
1,12,79,1824,0,Missing
1,12,80,1824,0,Missing
1,12,81,1824,0,Missing
1,12,84,1824,2,NA
2,9,47,1824,1,NA
2,7,31,1824,1,NA
2,7,32,1824,1,NA
2,9,53,1824,1,NA
2,9,45,1824,54,NA
2,9,46,1824,13,NA
2,8,35,1824,1,NA
2,8,36,1824,6,NA
2,8,37,1824,1,NA
2,8,38,1824,2,NA
1,10,64,1824,4,NA
1,15,101,1824,42,NA
1,15,102,1824,29,NA
1,15,103,1824,14,NA
1,11,68,1824,6,NA
1,11,69,1824,4,NA
1,14,95,1824,8,NA
1,14,96,1824,10,NA
2,9,59,1824,1,NA
2,9,62,1824,16,NA
2,9,63,1824,4,NA
1,10,65,1824,68,NA
2,9,44,1824,12,NA
0,0,146,1824,3950,NA
0,0,147,1824,15,NA
0,0,148,1824,3404,NA
6,22,124,1825,2,NA
6,22,125,1825,3,NA
6,22,126,1825,1,NA
6,22,127,1825,1,NA
6,22,128,1825,3,NA
6,22,136,1825,0,Missing
1,19,112,1825,164,NA
1,19,113,1825,1487,NA
1,19,114,1825,4,NA
1,19,115,1825,173,NA
1,19,116,1825,4,NA
1,19,120,1825,1,NA
1,12,75,1825,0,Missing
1,12,76,1825,0,Missing
1,12,77,1825,0,Missing
1,12,78,1825,0,Missing
1,12,79,1825,0,Missing
1,12,80,1825,0,Missing
1,12,81,1825,0,Missing
2,7,31,1825,1,NA
2,7,32,1825,1,NA
2,9,52,1825,1,NA
2,9,53,1825,1,NA
2,9,42,1825,1,NA
2,9,45,1825,6,NA
2,9,46,1825,5,NA
2,8,35,1825,1,NA
2,8,36,1825,1,NA
1,10,64,1825,2,NA
1,16,107,1825,1,NA
1,15,101,1825,2,NA
1,14,93,1825,1,NA
1,14,95,1825,2,NA
1,14,96,1825,1,NA
2,9,57,1825,1,NA
2,9,62,1825,2,NA
2,9,63,1825,1,NA
1,10,65,1825,11,NA
2,9,44,1825,1,NA
2,9,145,1825,1,NA
0,0,146,1825,4240,NA
0,0,147,1825,5,NA
0,0,148,1825,0,Missing
6,22,136,1826,0,Missing
1,19,112,1826,2,NA
1,19,113,1826,3,NA
1,19,114,1826,8,NA
1,19,116,1826,2,NA
1,19,119,1826,22,NA
1,17,111,1826,2,NA
1,12,75,1826,0,Missing
1,12,76,1826,0,Missing
1,12,77,1826,0,Missing
1,12,78,1826,0,Missing
1,12,79,1826,0,Missing
1,12,80,1826,0,Missing
1,12,81,1826,0,Missing
1,12,84,1826,1,NA
2,9,42,1826,3,NA
2,9,45,1826,11,NA
2,9,46,1826,2,NA
2,8,36,1826,1,NA
2,8,37,1826,1,NA
1,10,64,1826,2,NA
1,16,106,1826,1,NA
1,16,107,1826,2,NA
1,15,101,1826,8,NA
1,11,68,1826,1,NA
1,11,70,1826,2,NA
1,14,95,1826,1,NA
2,9,62,1826,1,NA
2,9,63,1826,1,NA
1,10,65,1826,12,NA
2,9,44,1826,5,NA
0,0,146,1826,3400,NA
0,0,147,1826,9,NA
0,0,148,1826,0,Missing
6,22,124,1827,1,NA
6,22,128,1827,1,NA
6,22,136,1827,0,Missing
6,22,141,1827,1,NA
1,19,112,1827,12,NA
1,19,113,1827,7,NA
1,19,114,1827,12,NA
1,19,115,1827,2,NA
1,19,116,1827,3,NA
1,19,119,1827,8,NA
1,19,120,1827,1,NA
1,17,111,1827,3,NA
1,12,75,1827,0,Missing
1,12,76,1827,0,Missing
1,12,77,1827,0,Missing
1,12,78,1827,0,Missing
1,12,79,1827,0,Missing
1,12,80,1827,0,Missing
1,12,81,1827,0,Missing
2,9,45,1827,10,NA
2,8,36,1827,1,NA
1,16,108,1827,2,NA
1,15,101,1827,8,NA
1,15,102,1827,4,NA
1,11,68,1827,2,NA
1,11,69,1827,1,NA
1,14,95,1827,4,NA
1,14,96,1827,2,NA
2,9,62,1827,4,NA
1,10,65,1827,11,NA
0,0,146,1827,2390,NA
0,0,147,1827,8,NA
0,0,148,1827,0,Missing
6,22,126,1828,1,NA
6,22,127,1828,1,NA
6,22,136,1828,0,Missing
1,19,112,1828,35,NA
1,19,113,1828,21,NA
1,19,114,1828,21,NA
1,19,115,1828,7,NA
1,19,116,1828,9,NA
1,19,119,1828,38,NA
1,19,120,1828,2,NA
1,17,111,1828,8,NA
1,12,74,1828,4,NA
1,12,75,1828,0,Missing
1,12,76,1828,0,Missing
1,12,77,1828,0,Missing
1,12,78,1828,2,NA
1,12,79,1828,0,Missing
1,12,80,1828,0,Missing
1,12,81,1828,0,Missing
1,12,82,1828,0,Missing
1,12,46,1828,0,Missing
1,12,84,1828,1,NA
2,9,45,1828,36,NA
2,9,46,1828,10,NA
2,8,35,1828,2,NA
2,8,36,1828,3,NA
1,10,64,1828,2,NA
1,16,106,1828,2,NA
1,16,107,1828,2,NA
1,15,101,1828,28,NA
1,15,102,1828,12,NA
1,15,103,1828,10,NA
1,11,68,1828,1,NA
1,14,95,1828,10,NA
1,14,96,1828,14,NA
2,9,57,1828,1,NA
1,13,92,1828,1,NA
2,9,62,1828,7,NA
2,9,63,1828,4,NA
1,10,65,1828,56,NA
2,9,44,1828,8,NA
0,0,146,1828,4260,NA
0,0,147,1828,15,NA
0,0,148,1828,3108,NA
6,22,124,1829,1,NA
6,22,136,1829,0,Missing
1,19,112,1829,1,NA
1,19,113,1829,2,NA
1,19,114,1829,5,NA
1,19,115,1829,5,NA
1,19,116,1829,2,NA
1,19,119,1829,3,NA
1,19,120,1829,1,NA
1,17,111,1829,3,NA
1,12,74,1829,2,NA
1,12,75,1829,0,Missing
1,12,76,1829,0,Missing
1,12,77,1829,0,Missing
1,12,78,1829,0,Missing
1,12,79,1829,0,Missing
1,12,80,1829,0,Missing
1,12,81,1829,0,Missing
1,12,84,1829,2,NA
2,9,47,1829,1,NA
2,7,27,1829,0,Missing
2,7,28,1829,0,Missing
2,7,29,1829,0,Missing
2,7,30,1829,0,Missing
2,9,52,1829,1,NA
2,9,53,1829,1,NA
2,9,45,1829,15,NA
2,9,46,1829,3,NA
2,8,36,1829,1,NA
2,8,37,1829,2,NA
1,15,101,1829,16,NA
1,15,103,1829,2,NA
1,11,68,1829,1,NA
1,11,69,1829,1,NA
1,11,70,1829,2,NA
1,14,95,1829,4,NA
1,14,96,1829,2,NA
2,9,55,1829,1,NA
2,9,62,1829,7,NA
2,9,63,1829,3,NA
1,10,65,1829,9,NA
2,9,44,1829,35,NA
0,0,146,1829,6720,NA
0,0,147,1829,9,NA
0,0,148,1829,4356,NA
6,22,124,183,1,NA
6,22,125,183,2,NA
6,22,136,183,0,Missing
1,19,112,183,6,NA
1,12,74,183,1,NA
1,12,77,183,5,NA
1,12,78,183,2,NA
1,12,79,183,1,NA
1,12,46,183,1,NA
2,9,53,183,1,NA
2,9,42,183,2,NA
2,9,45,183,16,NA
2,9,46,183,7,NA
1,15,101,183,2,NA
1,14,96,183,1,NA
2,9,57,183,1,NA
1,10,65,183,4,NA
2,9,44,183,3,NA
0,0,146,183,670,NA
0,0,147,183,5,NA
6,22,124,1830,2,NA
6,22,126,1830,1,NA
6,22,128,1830,4,NA
1,16,133,1830,1,NA
6,22,136,1830,0,Missing
6,22,141,1830,1,NA
1,19,112,1830,14,NA
1,19,113,1830,6,NA
1,19,114,1830,20,NA
1,19,115,1830,11,NA
1,19,116,1830,8,NA
1,19,119,1830,23,NA
1,19,120,1830,3,NA
1,17,111,1830,5,NA
1,12,74,1830,2,NA
1,12,75,1830,0,Missing
1,12,76,1830,0,Missing
1,12,77,1830,0,Missing
1,12,78,1830,0,Missing
1,12,79,1830,0,Missing
1,12,80,1830,0,Missing
1,12,81,1830,0,Missing
1,12,84,1830,1,NA
2,9,47,1830,1,NA
2,7,27,1830,0,Missing
2,7,28,1830,0,Missing
2,7,29,1830,0,Missing
2,7,30,1830,0,Missing
2,7,31,1830,0,Missing
2,9,53,1830,3,NA
2,9,42,1830,4,NA
2,9,45,1830,40,NA
2,9,46,1830,4,NA
2,8,35,1830,3,NA
2,8,36,1830,7,NA
2,8,37,1830,5,NA
2,8,38,1830,2,NA
1,10,64,1830,1,NA
1,16,106,1830,4,NA
1,16,107,1830,4,NA
1,16,108,1830,1,NA
1,15,101,1830,18,NA
1,15,102,1830,14,NA
1,15,103,1830,18,NA
1,15,104,1830,6,NA
1,11,68,1830,3,NA
1,11,69,1830,1,NA
1,11,70,1830,3,NA
1,14,95,1830,10,NA
1,14,96,1830,10,NA
2,9,57,1830,4,NA
1,13,90,1830,1,NA
1,13,92,1830,1,NA
2,9,58,1830,2,NA
2,9,59,1830,1,NA
2,9,62,1830,13,NA
1,10,65,1830,43,NA
2,9,44,1830,2,NA
0,0,146,1830,6120,NA
0,0,147,1830,18,NA
0,0,148,1830,4838,NA
6,22,136,1831,0,Missing
1,19,112,1831,1,NA
1,19,113,1831,1,NA
1,19,114,1831,3,NA
1,19,115,1831,3,NA
1,19,119,1831,1,NA
1,12,75,1831,0,Missing
1,12,76,1831,0,Missing
1,12,77,1831,0,Missing
1,12,78,1831,0,Missing
1,12,79,1831,0,Missing
1,12,80,1831,0,Missing
1,12,81,1831,0,Missing
2,9,53,1831,3,NA
2,9,45,1831,9,NA
2,8,35,1831,1,NA
1,10,64,1831,1,NA
1,15,101,1831,6,NA
1,15,103,1831,2,NA
1,11,68,1831,1,NA
1,14,95,1831,1,NA
2,9,62,1831,2,NA
1,10,65,1831,1,NA
2,9,44,1831,0,Missing
0,0,146,1831,1880,NA
0,0,147,1831,5,NA
0,0,148,1831,1440,NA
6,22,124,1832,0,Missing
6,22,136,1832,0,Missing
1,19,112,1832,3,NA
1,19,114,1832,11,NA
1,19,115,1832,6,NA
1,19,116,1832,3,NA
1,19,119,1832,9,NA
1,12,74,1832,5,NA
1,12,75,1832,0,Missing
1,12,76,1832,0,Missing
1,12,77,1832,1,NA
1,12,78,1832,1,NA
1,12,79,1832,0,Missing
1,12,80,1832,0,Missing
1,12,81,1832,0,Missing
1,12,84,1832,1,NA
2,7,31,1832,1,NA
2,7,32,1832,1,NA
2,9,45,1832,13,NA
2,8,35,1832,1,NA
2,8,37,1832,1,NA
1,10,64,1832,3,NA
1,16,106,1832,2,NA
1,16,107,1832,3,NA
1,15,101,1832,15,NA
1,15,102,1832,10,NA
1,15,103,1832,12,NA
1,14,95,1832,4,NA
1,14,96,1832,5,NA
1,14,99,1832,1,NA
2,9,57,1832,1,NA
1,13,92,1832,1,NA
2,9,62,1832,9,NA
1,10,65,1832,20,NA
2,9,44,1832,8,NA
0,0,146,1832,7220,NA
0,0,147,1832,19,NA
0,0,148,1832,5062,NA
6,22,124,1833,1,NA
6,22,125,1833,3,NA
6,22,126,1833,1,NA
6,22,128,1833,3,NA
6,22,136,1833,0,Missing
6,22,141,1833,1,NA
1,19,112,1833,10,NA
1,19,113,1833,2,NA
1,19,114,1833,20,NA
1,19,115,1833,4,NA
1,19,116,1833,10,NA
1,19,119,1833,8,NA
1,17,111,1833,3,NA
1,12,74,1833,5,NA
1,12,75,1833,0,Missing
1,12,76,1833,0,Missing
1,12,77,1833,2,NA
1,12,78,1833,2,NA
1,12,79,1833,0,Missing
